11.10 930 F= -.69595449E+03 E0= -.69595449E+03 d E =-.141720E-04
11.25 833 F= -.69704268E+03 E0= -.69704268E+03 d E =-.404933E-04
11.40 389 F= -.69798970E+03 E0= -.69798970E+03 d E =-.270983E-04
11.55 548 F= -.69874945E+03 E0= -.69874945E+03 d E =-.288718E-04
11.70 91 F= -.69917730E+03 E0= -.69917730E+03 d E =-.480260E-04
11.85 73 F= -.69938782E+03 E0= -.69938782E+03 d E =-.263896E-04
12.00 138 F= -.69941079E+03 E0= -.69941079E+03 d E =-.214466E-04
12.15 216 F= -.69926148E+03 E0= -.69926148E+03 d E =-.175164E-04
12.30 156 F= -.69894815E+03 E0= -.69894815E+03 d E =-.427500E-04
