  0.10000000000000001      ,   0.0000000000000000     
  0.15000000000000002      ,   1.0353168237397050E-004
  0.20000000000000001      ,   2.0707431855135182E-004
  0.25000000000000000      ,   3.1048733524646278E-004
  0.30000000000000004      ,   4.1350863796350899E-004
  0.34999999999999998      ,   5.1578082992998712E-004
  0.40000000000000002      ,   6.1687431042444819E-004
  0.45000000000000007      ,   7.1630769920939103E-004
  0.50000000000000000      ,   8.1356588873419727E-004
  0.55000000000000004      ,   9.0811593338498565E-004
  0.59999999999999998      ,   9.9942092935772901E-004
  0.65000000000000002      ,   1.0869520080372390E-003
  0.70000000000000007      ,   1.1701985515398159E-003
  0.75000000000000000      ,   1.2486767351195813E-003
  0.80000000000000004      ,   1.3219365030007505E-003
  0.84999999999999998      ,   1.3895670887594967E-003
  0.90000000000000002      ,   1.4512011965216551E-003
  0.95000000000000007      ,   1.5065179636029634E-003
   1.0000000000000000      ,   1.5552448279948386E-003
   1.0500000000000000      ,   1.5971584248987950E-003
   1.1000000000000001      ,   1.6320846352354758E-003
   1.1500000000000001      ,   1.6598979057971309E-003
   1.2000000000000002      ,   1.6805199556988444E-003
   1.2500000000000002      ,   1.6939179773094901E-003
   1.3000000000000003      ,   1.7001024322351860E-003
   1.3500000000000001      ,   1.6991245345150481E-003
   1.4000000000000001      ,   1.6910735113948802E-003
   1.4500000000000002      ,   1.6760736802224399E-003
   1.5000000000000002      ,   1.6542814777199450E-003
   1.5500000000000003      ,   1.6258824266083040E-003
   1.6000000000000001      ,   1.5910881228939835E-003
   1.6500000000000001      ,   1.5501332764722281E-003
   1.7000000000000002      ,   1.5032728374572860E-003
   1.7500000000000002      ,   1.4507792339475527E-003
   1.8000000000000003      ,   1.3929397409105564E-003
   1.8500000000000001      ,   1.3300539945344341E-003
   1.9000000000000001      ,   1.2624316617260141E-003
   1.9500000000000002      ,   1.1903902704140940E-003
   2.0000000000000000      ,   1.1142532029030010E-003
   2.0500000000000003      ,   1.0343478516720852E-003
   2.1000000000000001      ,   9.5100393468307959E-004
   2.1500000000000004      ,   8.6455196538876163E-004
   2.2000000000000002      ,   7.7532187118221907E-004
   2.2500000000000000      ,   6.8364175293638687E-004
   2.3000000000000003      ,   5.8983677751057550E-004
   2.3500000000000001      ,   4.9422819459943963E-004
   2.4000000000000004      ,   3.9713246902851646E-004
   2.4500000000000002      ,   2.9886051952095850E-004
   2.5000000000000004      ,   1.9971705503796675E-004
   2.5500000000000003      ,   1.0000000000000000E-004
   2.6000000000000001      ,   0.0000000000000000     
