5.700000000000000178e+00 1.723688188423920309e+01 1.314821999925113261e+01 -1.292427702066501283e+01 -1.150958092131992316e+01
5.700622065838271801e+00 1.724252590824527687e+01 1.312261771271653288e+01 -1.292473979593853883e+01 -1.151233607624120125e+01
5.701244131676542537e+00 1.724817116416520690e+01 1.309705346957996142e+01 -1.292520177069803466e+01 -1.151508803792937741e+01
5.701866197514814161e+00 1.725381765213343499e+01 1.307152721514233029e+01 -1.292566294590095666e+01 -1.151783680979006164e+01
5.702488263353085785e+00 1.725946537228438871e+01 1.304603889478550371e+01 -1.292612332250363139e+01 -1.152058239522506788e+01
5.703110329191357408e+00 1.726511432475249208e+01 1.302058845397156617e+01 -1.292658290146128230e+01 -1.152332479763249573e+01
5.703732395029628144e+00 1.727076450967216914e+01 1.299517583824312261e+01 -1.292704168372802442e+01 -1.152606402040668421e+01
5.704354460867899768e+00 1.727641592717786168e+01 1.296980099322291302e+01 -1.292749967025685010e+01 -1.152880006693822601e+01
5.704976526706171391e+00 1.728206857740399727e+01 1.294446386461391185e+01 -1.292795686199965743e+01 -1.153153294061397993e+01
5.705598592544442127e+00 1.728772246048499639e+01 1.291916439819904916e+01 -1.292841325990722723e+01 -1.153426264481706554e+01
5.706220658382713751e+00 1.729337757655530083e+01 1.289390253984109869e+01 -1.292886886492923892e+01 -1.153698918292688269e+01
5.706842724220985374e+00 1.729903392574933463e+01 1.286867823548258372e+01 -1.292932367801426707e+01 -1.153971255831910447e+01
5.707464790059256998e+00 1.730469150820152180e+01 1.284349143114576997e+01 -1.292977770010978134e+01 -1.154243277436566650e+01
5.708086855897527734e+00 1.731035032404629348e+01 1.281834207293236716e+01 -1.293023093216214292e+01 -1.154514983443479714e+01
5.708708921735799358e+00 1.731601037341808791e+01 1.279323010702339936e+01 -1.293068337511662591e+01 -1.154786374189102283e+01
5.709330987574070981e+00 1.732167165645133267e+01 1.276815547967916764e+01 -1.293113502991739594e+01 -1.155057450009515918e+01
5.709953053412341717e+00 1.732733417328044112e+01 1.274311813723929987e+01 -1.293158589750752263e+01 -1.155328211240430036e+01
5.710575119250613341e+00 1.733299792403986217e+01 1.271811802612221420e+01 -1.293203597882898137e+01 -1.155598658217186347e+01
5.711197185088884964e+00 1.733866290886401984e+01 1.269315509282531629e+01 -1.293248527482264443e+01 -1.155868791274755836e+01
5.711819250927156588e+00 1.734432912788734171e+01 1.266822928392481451e+01 -1.293293378642829872e+01 -1.156138610747740891e+01
5.712441316765427324e+00 1.734999658124424826e+01 1.264334054607556546e+01 -1.293338151458463514e+01 -1.156408116970375133e+01
5.713063382603698948e+00 1.735566526906918483e+01 1.261848882601095845e+01 -1.293382846022925392e+01 -1.156677310276523407e+01
5.713685448441970571e+00 1.736133519149657545e+01 1.259367407054270060e+01 -1.293427462429865749e+01 -1.156946190999684276e+01
5.714307514280241307e+00 1.736700634866084059e+01 1.256889622656095007e+01 -1.293472000772827712e+01 -1.157214759472987886e+01
5.714929580118512931e+00 1.737267874069642559e+01 1.254415524103392876e+01 -1.293516461145243568e+01 -1.157483016029197564e+01
5.715551645956784554e+00 1.737835236773775094e+01 1.251945106100792593e+01 -1.293560843640438485e+01 -1.157750961000710710e+01
5.716173711795056178e+00 1.738402722991924421e+01 1.249478363360727684e+01 -1.293605148351628564e+01 -1.158018594719557193e+01
5.716795777633326914e+00 1.738970332737533298e+01 1.247015290603392934e+01 -1.293649375371921906e+01 -1.158285917517404151e+01
5.717417843471598538e+00 1.739538066024045548e+01 1.244555882556768900e+01 -1.293693524794317717e+01 -1.158552929725550484e+01
5.718039909309870161e+00 1.740105922864903931e+01 1.242100133956582475e+01 -1.293737596711707383e+01 -1.158819631674932182e+01
5.718661975148140897e+00 1.740673903273550138e+01 1.239648039546322522e+01 -1.293781591216874993e+01 -1.159086023696119661e+01
5.719284040986412521e+00 1.741242007263429059e+01 1.237199594077185161e+01 -1.293825508402496283e+01 -1.159352106119321490e+01
5.719906106824684144e+00 1.741810234847982741e+01 1.234754792308105387e+01 -1.293869348361139160e+01 -1.159617879274381735e+01
5.720528172662955768e+00 1.742378586040653943e+01 1.232313629005733802e+01 -1.293913111185263709e+01 -1.159883343490779417e+01
5.721150238501226504e+00 1.742947060854885066e+01 1.229876098944411389e+01 -1.293956796967223433e+01 -1.160148499097633312e+01
5.721772304339498127e+00 1.743515659304120291e+01 1.227442196906148197e+01 -1.294000405799263831e+01 -1.160413346423700709e+01
5.722394370177769751e+00 1.744084381401802375e+01 1.225011917680661355e+01 -1.294043937773523467e+01 -1.160677885797374032e+01
5.723016436016040487e+00 1.744653227161372655e+01 1.222585256065304549e+01 -1.294087392982033791e+01 -1.160942117546687591e+01
5.723638501854312111e+00 1.745222196596276376e+01 1.220162206865091292e+01 -1.294130771516719847e+01 -1.161206041999313143e+01
5.724260567692583734e+00 1.745791289719955586e+01 1.217742764892678764e+01 -1.294174073469398856e+01 -1.161469659482561489e+01
5.724882633530855358e+00 1.746360506545853042e+01 1.215326924968339384e+01 -1.294217298931782167e+01 -1.161732970323385139e+01
5.725504699369126094e+00 1.746929847087410437e+01 1.212914681919978932e+01 -1.294260447995474195e+01 -1.161995974848374047e+01
5.726126765207397717e+00 1.747499311358073371e+01 1.210506030583085568e+01 -1.294303520751973302e+01 -1.162258673383762542e+01
5.726748831045669341e+00 1.748068899371282825e+01 1.208100965800747773e+01 -1.294346517292671628e+01 -1.162521066255424529e+01
5.727370896883940077e+00 1.748638611140481913e+01 1.205699482423650792e+01 -1.294389437708854373e+01 -1.162783153788873491e+01
5.727992962722211701e+00 1.749208446679114815e+01 1.203301575310016247e+01 -1.294432282091701758e+01 -1.163044936309269417e+01
5.728615028560483324e+00 1.749778406000623576e+01 1.200907239325654174e+01 -1.294475050532287597e+01 -1.163306414141410272e+01
5.729237094398754948e+00 1.750348489118451312e+01 1.198516469343903168e+01 -1.294517743121579656e+01 -1.163567587609739284e+01
5.729859160237025684e+00 1.750918696046040424e+01 1.196129260245635351e+01 -1.294560359950440542e+01 -1.163828457038342989e+01
5.730481226075297307e+00 1.751489026796834736e+01 1.193745606919254776e+01 -1.294602901109627702e+01 -1.164089022750950875e+01
5.731103291913568931e+00 1.752059481384276651e+01 1.191365504260664920e+01 -1.294645366689791999e+01 -1.164349285070936979e+01
5.731725357751839667e+00 1.752630059821808572e+01 1.188988947173284494e+01 -1.294687756781480026e+01 -1.164609244321318826e+01
5.732347423590111291e+00 1.753200762122875034e+01 1.186615930567999300e+01 -1.294730071475133037e+01 -1.164868900824760978e+01
5.732969489428382914e+00 1.753771588300917728e+01 1.184246449363180886e+01 -1.294772310861086950e+01 -1.165128254903572191e+01
5.733591555266654538e+00 1.754342538369380478e+01 1.181880498484676068e+01 -1.294814475029573586e+01 -1.165387306879706308e+01
5.734213621104925274e+00 1.754913612341704621e+01 1.179518072865772993e+01 -1.294856564070719251e+01 -1.165646057074764386e+01
5.734835686943196897e+00 1.755484810231335047e+01 1.177159167447194399e+01 -1.294898578074545625e+01 -1.165904505809994340e+01
5.735457752781468521e+00 1.756056132051713448e+01 1.174803777177116437e+01 -1.294940517130971003e+01 -1.166162653406289884e+01
5.736079818619739257e+00 1.756627577816282582e+01 1.172451897011115385e+01 -1.294982381329807275e+01 -1.166420500184193010e+01
5.736701884458010881e+00 1.757199147538486983e+01 1.170103521912176170e+01 -1.295024170760764548e+01 -1.166678046463894525e+01
5.737323950296282504e+00 1.757770841231768344e+01 1.167758646850692017e+01 -1.295065885513446702e+01 -1.166935292565231030e+01
5.737946016134554128e+00 1.758342658909570133e+01 1.165417266804433538e+01 -1.295107525677354943e+01 -1.167192238807690075e+01
5.738568081972824864e+00 1.758914600585333332e+01 1.163079376758544115e+01 -1.295149091341885672e+01 -1.167448885510406775e+01
5.739190147811096487e+00 1.759486666272504252e+01 1.160744971705523731e+01 -1.295190582596332796e+01 -1.167705232992167730e+01
5.739812213649368111e+00 1.760058855984523873e+01 1.158414046645241058e+01 -1.295231999529885414e+01 -1.167961281571406928e+01
5.740434279487638847e+00 1.760631169734834600e+01 1.156086596584887793e+01 -1.295273342231629421e+01 -1.168217031566210196e+01
5.741056345325910470e+00 1.761203607536880966e+01 1.153762616538992525e+01 -1.295314610790547682e+01 -1.168472483294313768e+01
5.741678411164182094e+00 1.761776169404105374e+01 1.151442101529397988e+01 -1.295355805295519680e+01 -1.168727637073105363e+01
5.742300477002453718e+00 1.762348855349950227e+01 1.149125046585248811e+01 -1.295396925835322044e+01 -1.168982493219624708e+01
5.742922542840724454e+00 1.762921665387857928e+01 1.146811446743001461e+01 -1.295437972498627310e+01 -1.169237052050560521e+01
5.743544608678996077e+00 1.763494599531273366e+01 1.144501297046372379e+01 -1.295478945374006763e+01 -1.169491313882257977e+01
5.744166674517267701e+00 1.764067657793638233e+01 1.142194592546365861e+01 -1.295519844549928123e+01 -1.169745279030712837e+01
5.744788740355538437e+00 1.764640840188394932e+01 1.139891328301251150e+01 -1.295560670114755908e+01 -1.169998947811573231e+01
5.745410806193810060e+00 1.765214146728987643e+01 1.137591499376527082e+01 -1.295601422156753202e+01 -1.170252320540143565e+01
5.746032872032081684e+00 1.765787577428859123e+01 1.135295100844949090e+01 -1.295642100764080240e+01 -1.170505397531380076e+01
5.746654937870353308e+00 1.766361132301451775e+01 1.133002127786502555e+01 -1.295682706024794939e+01 -1.170758179099893326e+01
5.747277003708624044e+00 1.766934811360208002e+01 1.130712575288380428e+01 -1.295723238026853075e+01 -1.171010665559949793e+01
5.747899069546895667e+00 1.767508614618572693e+01 1.128426438444980562e+01 -1.295763696858108993e+01 -1.171262857225471166e+01
5.748521135385167291e+00 1.768082542089987186e+01 1.126143712357904825e+01 -1.295804082606314367e+01 -1.171514754410033454e+01
5.749143201223438027e+00 1.768656593787893883e+01 1.123864392135935830e+01 -1.295844395359119083e+01 -1.171766357426868943e+01
5.749765267061709650e+00 1.769230769725737673e+01 1.121588472895021482e+01 -1.295884635204072666e+01 -1.172017666588868323e+01
5.750387332899981274e+00 1.769805069916960605e+01 1.119315949758276929e+01 -1.295924802228621431e+01 -1.172268682208576784e+01
5.751009398738252898e+00 1.770379494375005436e+01 1.117046817855974083e+01 -1.295964896520111687e+01 -1.172519404598197390e+01
5.751631464576523634e+00 1.770954043113314214e+01 1.114781072325518174e+01 -1.296004918165787423e+01 -1.172769834069590544e+01
5.752253530414795257e+00 1.771528716145332183e+01 1.112518708311440641e+01 -1.296044867252792265e+01 -1.173019970934276124e+01
5.752875596253066881e+00 1.772103513484500326e+01 1.110259720965391850e+01 -1.296084743868168587e+01 -1.173269815503431168e+01
5.753497662091337617e+00 1.772678435144262110e+01 1.108004105446141629e+01 -1.296124548098857510e+01 -1.173519368087890946e+01
5.754119727929609240e+00 1.773253481138061005e+01 1.105751856919540543e+01 -1.296164280031699789e+01 -1.173768628998150909e+01
5.754741793767880864e+00 1.773828651479339413e+01 1.103502970558531970e+01 -1.296203939753435463e+01 -1.174017598544366336e+01
5.755363859606152488e+00 1.774403946181541158e+01 1.101257441543131677e+01 -1.296243527350703673e+01 -1.174266277036351624e+01
5.755985925444423223e+00 1.774979365258106867e+01 1.099015265060421775e+01 -1.296283042910044081e+01 -1.174514664783582241e+01
5.756607991282694847e+00 1.775554908722482494e+01 1.096776436304533320e+01 -1.296322486517894745e+01 -1.174762762095194013e+01
5.757230057120966471e+00 1.776130576588109378e+01 1.094540950476640973e+01 -1.296361858260594602e+01 -1.175010569279984551e+01
5.757852122959237207e+00 1.776706368868429564e+01 1.092308802784959099e+01 -1.296401158224381867e+01 -1.175258086646411471e+01
5.758474188797508830e+00 1.777282285576888299e+01 1.090079988444709791e+01 -1.296440386495395458e+01 -1.175505314502596299e+01
5.759096254635780454e+00 1.777858326726927274e+01 1.087854502678124469e+01 -1.296479543159673753e+01 -1.175752253156322880e+01
5.759718320474052078e+00 1.778434492331988892e+01 1.085632340714449739e+01 -1.296518628303156007e+01 -1.175998902915035416e+01
5.760340386312322813e+00 1.779010782405516622e+01 1.083413497789909918e+01 -1.296557642011681821e+01 -1.176245264085843800e+01
5.760962452150594437e+00 1.779587196960953932e+01 1.081197969147700455e+01 -1.296596584370990968e+01 -1.176491336975520774e+01
5.761584517988866061e+00 1.780163736011743580e+01 1.078985750037990421e+01 -1.296635455466724451e+01 -1.176737121890503346e+01
5.762206583827136797e+00 1.780740399571326904e+01 1.076776835717918068e+01 -1.296674255384423802e+01 -1.176982619136891017e+01
5.762828649665408420e+00 1.781317187653149503e+01 1.074571221451545888e+01 -1.296712984209531250e+01 -1.177227829020450223e+01
5.763450715503680044e+00 1.781894100270653070e+01 1.072368902509882105e+01 -1.296751642027389906e+01 -1.177472751846611132e+01
5.764072781341951668e+00 1.782471137437280362e+01 1.070169874170857582e+01 -1.296790228923245003e+01 -1.177717387920470848e+01
5.764694847180222403e+00 1.783048299166473072e+01 1.067974131719327602e+01 -1.296828744982241766e+01 -1.177961737546789855e+01
5.765316913018494027e+00 1.783625585471677155e+01 1.065781670447025320e+01 -1.296867190289428073e+01 -1.178205801029998767e+01
5.765938978856765651e+00 1.784202996366333593e+01 1.063592485652603514e+01 -1.296905564929752153e+01 -1.178449578674190867e+01
5.766561044695036387e+00 1.784780531863884789e+01 1.061406572641589641e+01 -1.296943868988064352e+01 -1.178693070783128150e+01
5.767183110533308010e+00 1.785358191977775633e+01 1.059223926726368248e+01 -1.296982102549117499e+01 -1.178936277660241672e+01
5.767805176371579634e+00 1.785935976721447815e+01 1.057044543226201760e+01 -1.297020265697564412e+01 -1.179179199608627826e+01
5.768427242209851258e+00 1.786513886108344451e+01 1.054868417467202590e+01 -1.297058358517961629e+01 -1.179421836931052070e+01
5.769049308048121993e+00 1.787091920151907587e+01 1.052695544782314485e+01 -1.297096381094767104e+01 -1.179664189929949103e+01
5.769671373886393617e+00 1.787670078865582113e+01 1.050525920511320521e+01 -1.297134333512341264e+01 -1.179906258907421801e+01
5.770293439724665241e+00 1.788248362262809721e+01 1.048359540000809176e+01 -1.297172215854946309e+01 -1.180148044165243348e+01
5.770915505562935977e+00 1.788826770357032814e+01 1.046196398604201683e+01 -1.297210028206747268e+01 -1.180389546004855106e+01
5.771537571401207600e+00 1.789405303161696281e+01 1.044036491681690926e+01 -1.297247770651811649e+01 -1.180630764727370341e+01
5.772159637239479224e+00 1.789983960690241815e+01 1.041879814600276788e+01 -1.297285443274110150e+01 -1.180871700633572274e+01
5.772781703077750848e+00 1.790562742956112174e+01 1.039726362733729381e+01 -1.297323046157515236e+01 -1.181112354023914257e+01
5.773403768916021583e+00 1.791141649972750116e+01 1.037576131462595086e+01 -1.297360579385803270e+01 -1.181352725198521370e+01
5.774025834754293207e+00 1.791720681753599465e+01 1.035429116174155162e+01 -1.297398043042653093e+01 -1.181592814457192198e+01
5.774647900592564831e+00 1.792299838312102978e+01 1.033285312262466427e+01 -1.297435437211646558e+01 -1.181832622099393859e+01
5.775269966430835566e+00 1.792879119661702347e+01 1.031144715128307787e+01 -1.297472761976269240e+01 -1.182072148424268043e+01
5.775892032269107190e+00 1.793458525815842819e+01 1.029007320179175977e+01 -1.297510017419910255e+01 -1.182311393730630655e+01
5.776514098107378814e+00 1.794038056787965374e+01 1.026873122829301899e+01 -1.297547203625861378e+01 -1.182550358316968087e+01
5.777136163945650438e+00 1.794617712591514191e+01 1.024742118499613319e+01 -1.297584320677318637e+01 -1.182789042481440944e+01
5.777758229783921173e+00 1.795197493239930608e+01 1.022614302617733983e+01 -1.297621368657381780e+01 -1.183027446521885118e+01
5.778380295622192797e+00 1.795777398746659870e+01 1.020489670617968692e+01 -1.297658347649054100e+01 -1.183265570735809824e+01
5.779002361460464421e+00 1.796357429125142957e+01 1.018368217941303655e+01 -1.297695257735242613e+01 -1.183503415420399207e+01
5.779624427298735156e+00 1.796937584388823339e+01 1.016249940035392108e+01 -1.297732098998759476e+01 -1.183740980872512161e+01
5.780246493137006780e+00 1.797517864551144839e+01 1.014134832354533344e+01 -1.297768871522320389e+01 -1.183978267388684102e+01
5.780868558975278404e+00 1.798098269625549506e+01 1.012022890359673255e+01 -1.297805575388544597e+01 -1.184215275265125378e+01
5.781490624813550028e+00 1.798678799625480451e+01 1.009914109518403613e+01 -1.297842210679957020e+01 -1.184452004797722324e+01
