8.981699127483913969e+00 0.000000000000000000e+00 6.244024935244684826e+00 -1.384506636387357048e-01 1.244555882556768900e+01 9.695558411883808958e-02 5.372073043980590512e+01 3.417470871949895184e+00
8.967982135981586111e+00 0.000000000000000000e+00 6.233428411418990400e+00 -1.381637618586832872e-01 1.242100133956582475e+01 9.428856462502110958e-02 5.356498419212275053e+01 3.405977489605506392e+00
8.954269217159014360e+00 0.000000000000000000e+00 6.222843544899575363e+00 -1.378760604640500986e-01 1.239648039546322522e+01 9.162464441314632779e-02 5.340965585547299810e+01 3.394507343428880830e+00
8.940560417637017920e+00 0.000000000000000000e+00 6.212270323710080255e+00 -1.375875634096086486e-01 1.237199594077185161e+01 8.896382018112802825e-02 5.325474428615952860e+01 3.383060386471449021e+00
8.926855783805828892e+00 0.000000000000000000e+00 6.201708735886750645e+00 -1.372982746389741493e-01 1.234754792308105387e+01 8.630608863052557922e-02 5.310024834376783787e+01 3.371636571885641587e+00
8.913155361825838341e+00 0.000000000000000000e+00 6.191158769478173340e+00 -1.370081980847341896e-01 1.232313629005733802e+01 8.365144646654876226e-02 5.294616689115589736e+01 3.360235852924663646e+00
8.899459197628551976e+00 0.000000000000000000e+00 6.180620412545279940e+00 -1.383964459487376786e-01 1.229876098944411389e+01 8.099989039800981061e-02 5.279249879444471105e+01 3.348858182942279882e+00
8.885767336917332671e+00 0.000000000000000000e+00 6.170093653161484504e+00 -1.381043697211108423e-01 1.227442196906148197e+01 7.835141713733584368e-02 5.263924292300785623e+01 3.337503515392549858e+00
8.872079825168379230e+00 0.000000000000000000e+00 6.159578479412544993e+00 -1.378115144714726625e-01 1.225011917680661355e+01 7.570602340060261781e-02 5.248639814946223936e+01 3.326171803829636175e+00
8.858396707631447597e+00 0.000000000000000000e+00 6.149074879396589921e+00 -1.375178840986333029e-01 1.222585256065304549e+01 7.306370590746702476e-02 5.233396334965708974e+01 3.314863001907484730e+00
8.844718029330765674e+00 0.000000000000000000e+00 6.138582841224029529e+00 -1.372234824904658979e-01 1.220162206865091292e+01 7.042446138121150057e-02 5.218193740266557512e+01 3.303577063379709244e+00
8.831043835065848668e+00 0.000000000000000000e+00 6.128102353017716553e+00 -1.369283135238941185e-01 1.217742764892678764e+01 6.778828654872803838e-02 5.203031919077448464e+01 3.292313942099310609e+00
8.817374169412348195e+00 0.000000000000000000e+00 6.117633402912789897e+00 -1.366323810649490156e-01 1.215326924968339384e+01 6.515517814049154310e-02 5.187910759947361328e+01 3.281073592018380225e+00
8.803709076722874727e+00 0.000000000000000000e+00 6.107175979056599147e+00 -1.380121377447736108e-01 1.212914681919978932e+01 6.252513289060246393e-02 5.172830151744750538e+01 3.269855967187989876e+00
8.790048601127836037e+00 0.000000000000000000e+00 6.096730069608971014e+00 -1.377142363289234339e-01 1.210506030583085568e+01 5.989814753671751646e-02 5.157789983656454069e+01 3.258661021757854215e+00
8.776392786536241886e+00 0.000000000000000000e+00 6.086295662741856738e+00 -1.374155800446690279e-01 1.208100965800747773e+01 5.727421882009764431e-02 5.142790145186840078e+01 3.247488709976206422e+00
8.762741676636554899e+00 0.000000000000000000e+00 6.075872746639549682e+00 -1.371161727247862672e-01 1.205699482423650792e+01 5.465334348560801914e-02 5.127830526156692059e+01 3.236338986189428724e+00
8.749095314897530784e+00 0.000000000000000000e+00 6.065461309498593856e+00 -1.368160181912525530e-01 1.203301575310016247e+01 5.203551828164876270e-02 5.112911016702435774e+01 3.225211804841997321e+00
8.735453744568971501e+00 0.000000000000000000e+00 6.055061339527750164e+00 -1.365151202552912224e-01 1.200907239325654174e+01 4.942073996024021199e-02 5.098031507275051410e+01 3.214107120476123569e+00
8.721817008682604566e+00 0.000000000000000000e+00 6.044672824948089662e+00 -1.362134827173679952e-01 1.198516469343903168e+01 4.680900527695008861e-02 5.083191888639102984e+01 3.203024887731535486e+00
8.708185150052880630e+00 0.000000000000000000e+00 6.034295753992740430e+00 -1.359111093672744630e-01 1.196129260245635351e+01 4.420031099091303872e-02 5.068392051871929027e+01 3.191965061345356958e+00
8.694558211277710669e+00 0.000000000000000000e+00 6.023930114907216193e+00 -1.372812173354880372e-01 1.193745606919254776e+01 4.159465386483418570e-02 5.053631888362571090e+01 3.180927596151772008e+00
8.680936234739434099e+00 0.000000000000000000e+00 6.013575895949115235e+00 -1.369769100085616031e-01 1.191365504260664920e+01 3.899203066497314296e-02 5.038911289810845773e+01 3.169912447081831175e+00
8.667319262605465369e+00 0.000000000000000000e+00 6.003233085388218981e+00 -1.366718753357574201e-01 1.188988947173284494e+01 3.639243816115467212e-02 5.024230148226452286e+01 3.158919569163249008e+00
8.653707336829173258e+00 0.000000000000000000e+00 5.992901671506490224e+00 -1.363661170741625739e-01 1.186615930567999300e+01 3.379587312673315580e-02 5.009588355928006820e+01 3.147948917520176693e+00
8.640100499150680236e+00 0.000000000000000000e+00 5.982581642598083782e+00 -1.360596389702521947e-01 1.184246449363180886e+01 3.120233233862101940e-02 4.994985805542105339e+01 3.137000447372951584e+00
8.626498791097615637e+00 0.000000000000000000e+00 5.972272986969208830e+00 -1.357524447599445239e-01 1.181880498484676068e+01 2.861181257727984928e-02 4.980422390002369326e+01 3.126074114037882268e+00
8.612902253985968315e+00 0.000000000000000000e+00 5.961975692938260352e+00 -1.354445381685938088e-01 1.179518072865772993e+01 2.602431062669907647e-02 4.965898002548567547e+01 3.115169872927051387e+00
8.599310928920838037e+00 0.000000000000000000e+00 5.951689748835727656e+00 -1.368062518001647021e-01 1.177159167447194399e+01 2.343982327439952940e-02 4.951412536725687374e+01 3.104287679548093593e+00
8.585724856797213533e+00 0.000000000000000000e+00 5.941415143004180166e+00 -1.364964410154136942e-01 1.174803777177116437e+01 2.085834731144409204e-02 4.936965886382917290e+01 3.093427489503911332e+00
8.572144078300814485e+00 0.000000000000000000e+00 5.931151863798319823e+00 -1.361859261826108281e-01 1.172451897011115385e+01 1.827987953241283492e-02 4.922557945672878077e+01 3.082589258492555828e+00
8.558568633908809176e+00 0.000000000000000000e+00 5.920899899584890491e+00 -1.358747109949174359e-01 1.170103521912176170e+01 1.570441673539768601e-02 4.908188609050581874e+01 3.071772942306919774e+00
8.544998563890615628e+00 0.000000000000000000e+00 5.910659238742685062e+00 -1.355627991350605299e-01 1.167758646850692017e+01 1.313195572203262884e-02 4.893857771272541868e+01 3.060978496834536600e+00
8.531433908308711622e+00 0.000000000000000000e+00 5.900429869662564109e+00 -1.352501942753470132e-01 1.165417266804433538e+01 1.056249329744218812e-02 4.879565327395926744e+01 3.050205878057417053e+00
8.517874707019364777e+00 0.000000000000000000e+00 5.890211780747434567e+00 -1.349369000776832195e-01 1.163079376758544115e+01 7.996026270275180536e-03 4.865311172777587245e+01 3.039455042051763201e+00
8.504320999673440795e+00 0.000000000000000000e+00 5.880004960412152037e+00 -1.346229201936370856e-01 1.160744971705523731e+01 5.432551452665634883e-03 4.851095203073180073e+01 3.028725944987796126e+00
8.490772825717117556e+00 0.000000000000000000e+00 5.869809397083725067e+00 -1.359750951544782538e-01 1.158414046645241058e+01 2.872065660273648291e-03 4.836917314236217180e+01 3.018018543129485920e+00
8.477230224392748426e+00 0.000000000000000000e+00 5.859625079200962539e+00 -1.356592449886857565e-01 1.156086596584887793e+01 3.145657122409772910e-04 4.822777402517268541e+01 3.007332792834414903e+00
8.463693234739515958e+00 0.000000000000000000e+00 5.849451995214833389e+00 -1.353427173167656150e-01 1.153762616538992525e+01 -2.239951568794751324e-03 4.808675364462947499e+01 2.996668650553480973e+00
8.450161895594236583e+00 0.000000000000000000e+00 5.839290133588210807e+00 -1.350255157586293109e-01 1.151442101529397988e+01 -4.791489356710698644e-03 4.794611096915082271e+01 2.986026072830718192e+00
8.436636245592191941e+00 0.000000000000000000e+00 5.829139482795848259e+00 -1.347076439239405232e-01 1.149125046585248811e+01 -7.340050821904142708e-03 4.780584497009829903e+01 2.975405016303103167e+00
8.423116323167754160e+00 0.000000000000000000e+00 5.819000031324555344e+00 -1.343891054121026940e-01 1.146811446743001461e+01 -9.885639131262280443e-03 4.766595462176767484e+01 2.964805437700301027e+00
8.409602166555231406e+00 0.000000000000000000e+00 5.808871767673036146e+00 -1.340699038123300824e-01 1.144501297046372379e+01 -1.242825744823683465e-02 4.752643890137993310e+01 2.954227293844464697e+00
8.396093813789581972e+00 0.000000000000000000e+00 5.798754680351882129e+00 -1.354137801639083705e-01 1.142194592546365861e+01 -1.496790893278543422e-02 4.738729678907262155e+01 2.943670541650021732e+00
8.382591302707169234e+00 0.000000000000000000e+00 5.788648757883657403e+00 -1.350927371610026739e-01 1.139891328301251150e+01 -1.750459674138937771e-02 4.724852726789140434e+01 2.933135138123489583e+00
8.369094670946525483e+00 0.000000000000000000e+00 5.778553988802701546e+00 -1.347710391213059467e-01 1.137591499376527082e+01 -2.003832402709271321e-02 4.711012932378086759e+01 2.922621040363234002e+00
8.355603955949051809e+00 0.000000000000000000e+00 5.768470361655368528e+00 -1.344486896028485035e-01 1.135295100844949090e+01 -2.256909393945782938e-02 4.697210194557523977e+01 2.912128205559213256e+00
8.342119194959821016e+00 0.000000000000000000e+00 5.758397864999776239e+00 -1.341256921535816105e-01 1.133002127786502555e+01 -2.509690962459032448e-02 4.683444412499091669e+01 2.901656590992857332e+00
8.328640425028224215e+00 0.000000000000000000e+00 5.748336487405999229e+00 -1.338020503113419579e-01 1.130712575288380428e+01 -2.762177422515499359e-02 4.669715485661714638e+01 2.891206154036826348e+00
8.315167683008830579e+00 0.000000000000000000e+00 5.738286217455838667e+00 -1.334777676039369254e-01 1.128426438444980562e+01 -3.014369088036872313e-02 4.656023313790704066e+01 2.880776852154751211e+00
8.301701005561994862e+00 0.000000000000000000e+00 5.728247043742991096e+00 -1.348133896395307119e-01 1.126143712357904825e+01 -3.266266272599160914e-02 4.642367796916946077e+01 2.870368642901077294e+00
8.288240429154665634e+00 0.000000000000000000e+00 5.718218954872978266e+00 -1.344872939985304328e-01 1.123864392135935830e+01 -3.517869289434649716e-02 4.628748835356040559e+01 2.859981483920854828e+00
8.274785990061067409e+00 0.000000000000000000e+00 5.708201939463045882e+00 -1.341605654162680850e-01 1.121588472895021482e+01 -3.769178451434029853e-02 4.615166329707407300e+01 2.849615332949490210e+00
8.261337724363476909e+00 0.000000000000000000e+00 5.698195986142379432e+00 -1.338332073898218511e-01 1.119315949758276929e+01 -4.020194071142491055e-02 4.601620180853443287e+01 2.839270147812566591e+00
8.247895667952921173e+00 0.000000000000000000e+00 5.688201083551771120e+00 -1.335052234063542898e-01 1.117046817855974083e+01 -4.270916460763096723e-02 4.588110289958694921e+01 2.828945886425634271e+00
8.234459856529840138e+00 0.000000000000000000e+00 5.678217220343864113e+00 -1.331766169430714797e-01 1.114781072325518174e+01 -4.521345932156251024e-02 4.574636558468999681e+01 2.818642506794013514e+00
8.221030325604919753e+00 0.000000000000000000e+00 5.668244385183133893e+00 -1.328473914672656520e-01 1.112518708311440641e+01 -4.771482796841830520e-02 4.561198888110610739e+01 2.808359967012556524e+00
8.207607110499695935e+00 0.000000000000000000e+00 5.658282566745594266e+00 -1.341748032405654101e-01 1.110259720965391850e+01 -5.021327365996874903e-02 4.547797180889379121e+01 2.798098225265462702e+00
8.194190246347330842e+00 0.000000000000000000e+00 5.648331753719189052e+00 -1.338437928973927882e-01 1.108004105446141629e+01 -5.270879950456652807e-02 4.534431339089945112e+01 2.787857239826095679e+00
8.180779768093302096e+00 0.000000000000000000e+00 5.638391934803471450e+00 -1.335121713402198651e-01 1.105751856919540543e+01 -5.520140860716615805e-02 4.521101265274787551e+01 2.777636969056697325e+00
8.167375710496127539e+00 0.000000000000000000e+00 5.628463098709685752e+00 -1.331799420061159367e-01 1.103502970558531970e+01 -5.769110406932043134e-02 4.507806862283538862e+01 2.767437371408295377e+00
8.153978108128056235e+00 0.000000000000000000e+00 5.618545234160857049e+00 -1.328471083223217164e-01 1.101257441543131677e+01 -6.017788898917331153e-02 4.494548033232032225e+01 2.757258405420412117e+00
8.140586995375738155e+00 0.000000000000000000e+00 5.608638329891550534e+00 -1.325136737063346004e-01 1.099015265060421775e+01 -6.266176646147947338e-02 4.481324681511554786e+01 2.747100029720915160e+00
8.127202406440998672e+00 0.000000000000000000e+00 5.598742374648151277e+00 -1.321796415658642587e-01 1.096776436304533320e+01 -6.514273957759719735e-02 4.468136710787924670e+01 2.736962203025750995e+00
8.113824375341460282e+00 0.000000000000000000e+00 5.588857357188558694e+00 -1.334988868923385752e-01 1.094540950476640973e+01 -6.762081142550258051e-02 4.454984025000764802e+01 2.726844884138817093e+00
8.100452935911299335e+00 0.000000000000000000e+00 5.578983266282398823e+00 -1.331630975530764260e-01 1.092308802784959099e+01 -7.009598508977177289e-02 4.441866528362643152e+01 2.716748031951723874e+00
8.087088121801897955e+00 0.000000000000000000e+00 5.569120090710906190e+00 -1.328267183642974913e-01 1.090079988444709791e+01 -7.256826365162005743e-02 4.428784125358208001e+01 2.706671605443570883e+00
8.073729966482538600e+00 0.000000000000000000e+00 5.559267819266899835e+00 -1.324897527039219369e-01 1.087854502678124469e+01 -7.503765018888586269e-02 4.415736720743432642e+01 2.696615563680776262e+00
8.060378503241141246e+00 0.000000000000000000e+00 5.549426440754846368e+00 -1.321522039402207582e-01 1.085632340714449739e+01 -7.750414777601122296e-02 4.402724219544800377e+01 2.686579865816897339e+00
8.047033765184840703e+00 0.000000000000000000e+00 5.539595943990762272e+00 -1.318140754318264385e-01 1.083413497789909918e+01 -7.996775948409506896e-02 4.389746527058408532e+01 2.676564471092346409e+00
8.033695785240805520e+00 0.000000000000000000e+00 5.529776317802269858e+00 -1.314753705277773577e-01 1.081197969147700455e+01 -8.242848838086480612e-02 4.376803548849274961e+01 2.666569338834293035e+00
8.020364596156825954e+00 0.000000000000000000e+00 5.519967551028521768e+00 -1.327864929860300691e-01 1.078985750037990421e+01 -8.488633753069052545e-02 4.363895190750458397e+01 2.656594428456404700e+00
8.007040230501988987e+00 0.000000000000000000e+00 5.510169632520287131e+00 -1.324460581597168840e-01 1.076776835717918068e+01 -8.734130999456723998e-02 4.351021358862291777e+01 2.646639699458674500e+00
7.993722720667426174e+00 0.000000000000000000e+00 5.500382551139808562e+00 -1.321050544909549984e-01 1.074571221451545888e+01 -8.979340883015929364e-02 4.338181959551521061e+01 2.636705111427188442e+00
7.980412098866913162e+00 0.000000000000000000e+00 5.490606295760859012e+00 -1.317634852994125083e-01 1.072368902509882105e+01 -9.224263709176838688e-02 4.325376899450567691e+01 2.626790624033954913e+00
7.967108397137595333e+00 0.000000000000000000e+00 5.480840855268785283e+00 -1.314213538952628824e-01 1.070169874170857582e+01 -9.468899783036555107e-02 4.312606085456719285e+01 2.616896197036716387e+00
7.953811647340613966e+00 0.000000000000000000e+00 5.471086218560407666e+00 -1.310786635791725274e-01 1.067974131719327602e+01 -9.713249409355562136e-02 4.299869424731285505e+01 2.607021790278711393e+00
7.940521881161793694e+00 0.000000000000000000e+00 5.461342374543966649e+00 -1.323828580854051751e-01 1.065781670447025320e+01 -9.957312892564473827e-02 4.287166824698913814e+01 2.597167363688557273e+00
7.927239130112330834e+00 0.000000000000000000e+00 5.451609312139322761e+00 -1.320384605754920671e-01 1.063592485652603514e+01 -1.020109053675657407e-01 4.274498193046683525e+01 2.587332877279955312e+00
7.913963425529379592e+00 0.000000000000000000e+00 5.441887020277699882e+00 -1.316935116064072986e-01 1.061406572641589641e+01 -1.044458264569385619e-01 4.261863437723370396e+01 2.577518291151559282e+00
7.900694798576814115e+00 0.000000000000000000e+00 5.432175487901790945e+00 -1.313480144498466728e-01 1.059223926726368248e+01 -1.068778952280737826e-01 4.249262466938677107e+01 2.567723565486767612e+00
7.887433280245793377e+00 0.000000000000000000e+00 5.422474703965747267e+00 -1.310019723680913017e-01 1.057044543226201760e+01 -1.093071147119353270e-01 4.236695189162438879e+01 2.557948660553536868e+00
7.874178901355493920e+00 0.000000000000000000e+00 5.412784657435142144e+00 -1.306553886140768839e-01 1.054868417467202590e+01 -1.117334879361777666e-01 4.224161513123829081e+01 2.548193536704157935e+00
7.860931692553680072e+00 0.000000000000000000e+00 5.403105337286953969e+00 -1.303082664313830463e-01 1.052695544782314485e+01 -1.141570179251480965e-01 4.211661347810591849e+01 2.538458154375092590e+00
7.847691684317418925e+00 0.000000000000000000e+00 5.393436732509591103e+00 -1.316044183772788756e-01 1.050525920511320521e+01 -1.165777076998750772e-01 4.199194602468288195e+01 2.528742474086783432e+00
7.834458906953740254e+00 0.000000000000000000e+00 5.383778832102839473e+00 -1.312556155712041317e-01 1.048359540000809176e+01 -1.189955602780905508e-01 4.186761186599490969e+01 2.519046456443426507e+00
7.821233390600200508e+00 0.000000000000000000e+00 5.374131625077851915e+00 -1.309062816707111665e-01 1.046196398604201683e+01 -1.214105786742081250e-01 4.174361009963030966e+01 2.509370062132818546e+00
7.808015165225605791e+00 0.000000000000000000e+00 5.364495100457184584e+00 -1.305564198908264473e-01 1.044036491681690926e+01 -1.238227658993604763e-01 4.161993982573243755e+01 2.499713251926147350e+00
7.794804260630615822e+00 0.000000000000000000e+00 5.354869247274741006e+00 -1.302060334373145167e-01 1.041879814600276788e+01 -1.262321249613798102e-01 4.149660014699159660e+01 2.490075986677780406e+00
7.781600706448394078e+00 0.000000000000000000e+00 5.345254054575718783e+00 -1.298551255067312837e-01 1.039726362733729381e+01 -1.286386588647996376e-01 4.137359016863837269e+01 2.480458227325152976e+00
7.768404532145258834e+00 0.000000000000000000e+00 5.335649511416703739e+00 -1.295036992864275760e-01 1.037576131462595086e+01 -1.310423706108707620e-01 4.125090899843462466e+01 2.470859934888455456e+00
7.755215767021256923e+00 0.000000000000000000e+00 5.326055606865578440e+00 -1.307918515812609428e-01 1.035429116174155162e+01 -1.334432631975790429e-01 4.112855574666720315e+01 2.461281070470553445e+00
7.742034440210901813e+00 0.000000000000000000e+00 5.316472330001545288e+00 -1.304387709313843402e-01 1.033285312262466427e+01 -1.358413396195956580e-01 4.100652952613986457e+01 2.451721595256753261e+00
7.728860580683691417e+00 0.000000000000000000e+00 5.306899669915093654e+00 -1.300851792092565518e-01 1.031144715128307787e+01 -1.382366028683374992e-01 4.088482945216544096e+01 2.442181470514594110e+00
7.715694217244808861e+00 0.000000000000000000e+00 5.297337615707975900e+00 -1.297310795740980183e-01 1.029007320179175977e+01 -1.406290559319636202e-01 4.076345464255909690e+01 2.432660657593711306e+00
7.702535378535753985e+00 0.000000000000000000e+00 5.287786156493246459e+00 -1.293764751760058118e-01 1.026873122829301899e+01 -1.430187017953379325e-01 4.064240421763014410e+01 2.423159117925594686e+00
7.689384093034875356e+00 0.000000000000000000e+00 5.278245281395203214e+00 -1.290213691560015974e-01 1.024742118499613319e+01 -1.454055434400665092e-01 4.052167730017483649e+01 2.413676813023435841e+00
7.676240389058115454e+00 0.000000000000000000e+00 5.268714979549395494e+00 -1.303026985836766016e-01 1.022614302617733983e+01 -1.477895838445082433e-01 4.040127301546930738e+01 2.404213704481950487e+00
7.663104294759556900e+00 0.000000000000000000e+00 5.259195240102620517e+00 -1.299459599673742360e-01 1.020489670617968692e+01 -1.501708259837553072e-01 4.028119049126143381e+01 2.394769753977138649e+00
7.649975838132042405e+00 0.000000000000000000e+00 5.249686052212839904e+00 -1.295887268502866618e-01 1.018368217941303655e+01 -1.525492728296491407e-01 4.016142885776411475e+01 2.385344923266160322e+00
7.636855047007818698e+00 0.000000000000000000e+00 5.240187405049304914e+00 -1.292310023456462176e-01 1.016249940035392108e+01 -1.549249273507786739e-01 4.004198724764763995e+01 2.375939174187124081e+00
7.623741949059122724e+00 0.000000000000000000e+00 5.230699287792409891e+00 -1.288727895576773363e-01 1.014134832354533344e+01 -1.572977925124980914e-01 3.992286479603223626e+01 2.366552468658891684e+00
7.610636571798801597e+00 0.000000000000000000e+00 5.221221689633783747e+00 -1.285140915816480600e-01 1.012022890359673255e+01 -1.596678712769108444e-01 3.980406064048109016e+01 2.357184768680921749e+00
7.597538942580928989e+00 0.000000000000000000e+00 5.211754599776183383e+00 -1.281549115038647102e-01 1.009914109518403613e+01 -1.620351666028803095e-01 3.968557392099241810e+01 2.347836036333026399e+00
7.584449088601407318e+00 0.000000000000000000e+00 5.202298007433565630e+00 -1.294283203554122963e-01 1.007808485304927792e+01 -1.643996814460439992e-01 3.956740377999306446e+01 2.338506233775275334e+00
7.571367036898568159e+00 0.000000000000000000e+00 5.192851901830969119e+00 -1.290675331967694461e-01 1.005706013200063254e+01 -1.667614187588117858e-01 3.944954936233094855e+01 2.329195323247770233e+00
7.558292814353761102e+00 0.000000000000000000e+00 5.183416272204667052e+00 -1.287062709438391295e-01 1.003606688691239412e+01 -1.691203814903570191e-01 3.933200981526714912e+01 2.319903267070413833e+00
7.545226447691998573e+00 0.000000000000000000e+00 5.173991107801992229e+00 -1.283445366555557854e-01 1.001510507272483963e+01 -1.714765725866307378e-01 3.921478428846975106e+01 2.310630027642817552e+00
7.532167963482508277e+00 0.000000000000000000e+00 5.164576397881434744e+00 -1.279823333820022668e-01 9.994174644443834410e+00 -1.738299949903829855e-01 3.909787193400597261e+01 2.301375567444051029e+00
7.519117388139339830e+00 0.000000000000000000e+00 5.155172131712545180e+00 -1.276196641644222751e-01 9.973275557141304759e+00 -1.761806516411219548e-01 3.898127190633562833e+01 2.292139849032517773e+00
7.506074747921974044e+00 0.000000000000000000e+00 5.145778298576002108e+00 -1.288863175875540890e-01 9.952407765954616181e+00 -1.785285454751637246e-01 3.886498336230290107e+01 2.282922835045683385e+00
7.493040068935917120e+00 0.000000000000000000e+00 5.136394887763508166e+00 -1.285220625614602596e-01 9.931571226086786552e+00 -1.808736794256020630e-01 3.874900546113062205e+01 2.273724488200016935e+00
7.480013377133245989e+00 0.000000000000000000e+00 5.127021888577941944e+00 -1.281573485050149230e-01 9.910765892806141508e+00 -1.832160564223492827e-01 3.863333736441231991e+01 2.264544771290722736e+00
7.466994698313262013e+00 0.000000000000000000e+00 5.117659290333113731e+00 -1.277921784324274057e-01 9.889991721446419248e+00 -1.855556793920989378e-01 3.851797823610511529e+01 2.255383647191576912e+00
7.453984058123030110e+00 0.000000000000000000e+00 5.108307082353955586e+00 -1.274265553491567005e-01 9.869248667406658626e+00 -1.878925512583506929e-01 3.840292724252314827e+01 2.246241078854769313e+00
