 # Cycle    Energy/N    Magnetization/N
        2482  -1.55999994     -0.879999995    
        2484  -1.63999999     -0.879999995    
        2486  -1.36000001     -0.720000029    
        2488  -1.72000003     -0.920000017    
        2490  -1.67999995     -0.899999976    
        2492  -1.55999994     -0.839999974    
        2494  -1.79999995     -0.920000017    
        2496  -1.55999994     -0.860000014    
        2498  -1.84000003     -0.939999998    
        2500  -1.91999996     -0.980000019    
        2502  -1.51999998     -0.839999974    
        2504  -1.51999998     -0.819999993    
        2506  -1.32000005     -0.800000012    
        2508  -1.55999994     -0.839999974    
        2510  -1.72000003     -0.920000017    
        2512  -1.75999999     -0.939999998    
        2514  -1.55999994     -0.879999995    
        2516  -1.84000003     -0.959999979    
        2518  -1.84000003     -0.959999979    
        2520  -2.00000000      -1.00000000    
        2522  -1.79999995     -0.939999998    
        2524  -1.67999995     -0.920000017    
        2526  -1.91999996     -0.980000019    
        2528  -1.91999996     -0.980000019    
        2530  -1.79999995     -0.939999998    
        2532  -1.75999999     -0.939999998    
        2534  -1.44000006     -0.779999971    
        2536  -1.60000002     -0.839999974    
        2538  -1.36000001     -0.720000029    
        2540  -1.39999998     -0.720000029    
        2542  -1.20000005     -0.699999988    
        2544  -1.36000001     -0.740000010    
        2546  -1.60000002     -0.839999974    
        2548  -1.20000005     -0.560000002    
        2550  -1.36000001     -0.740000010    
        2552  -1.44000006     -0.819999993    
        2554  -1.60000002     -0.819999993    
        2556  -1.88000000     -0.959999979    
        2558  -1.75999999     -0.939999998    
        2560  -1.63999999     -0.899999976    
        2562  -1.63999999     -0.899999976    
        2564  -1.08000004     -0.620000005    
        2566  -1.63999999     -0.860000014    
        2568  -1.75999999     -0.939999998    
        2570  -1.75999999     -0.920000017    
        2572  -1.72000003     -0.920000017    
        2574  -1.75999999     -0.920000017    
        2576  -1.88000000     -0.959999979    
        2578  -1.44000006     -0.839999974    
        2580  -1.75999999     -0.939999998    
        2582  -1.48000002     -0.839999974    
        2584  -1.75999999     -0.939999998    
        2586  -1.79999995     -0.939999998    
        2588  -1.88000000     -0.959999979    
        2590  -1.84000003     -0.959999979    
        2592  -1.91999996     -0.980000019    
        2594  -1.67999995     -0.879999995    
        2596  -1.51999998     -0.759999990    
        2598  -1.60000002     -0.860000014    
        2600  -2.00000000      -1.00000000    
        2602  -1.91999996     -0.980000019    
        2604  -2.00000000      -1.00000000    
        2606  -1.39999998     -0.800000012    
        2608  -1.48000002     -0.600000024    
        2610  -1.36000001     -0.699999988    
        2612  -1.32000005     -0.500000000    
        2614  -1.03999996     -0.360000014    
        2616  -1.24000001     -0.419999987    
        2618  -1.15999997     -0.600000024    
        2620  -1.44000006     -0.800000012    
        2622  -1.67999995     -0.839999974    
        2624  -1.55999994     -0.800000012    
        2626  -1.48000002     -0.839999974    
        2628  -1.60000002     -0.839999974    
        2630  -1.48000002     -0.759999990    
        2632  -1.55999994     -0.800000012    
        2634  -1.44000006     -0.800000012    
        2636  -1.63999999     -0.879999995    
        2638  -1.72000003     -0.920000017    
        2640  -1.51999998     -0.839999974    
        2642  -1.63999999     -0.899999976    
        2644  -1.51999998     -0.779999971    
        2646  -1.39999998     -0.819999993    
        2648  -1.67999995     -0.899999976    
        2650  -1.88000000     -0.959999979    
        2652  -1.91999996     -0.980000019    
        2654  -1.91999996     -0.980000019    
        2656  -1.72000003     -0.920000017    
        2658  -1.91999996     -0.980000019    
        2660  -1.75999999     -0.939999998    
        2662  -1.79999995     -0.939999998    
        2664  -1.60000002     -0.839999974    
        2666  -1.72000003     -0.899999976    
        2668  -1.51999998     -0.819999993    
        2670  -1.36000001     -0.720000029    
        2672  -1.60000002     -0.899999976    
        2674  -1.84000003     -0.959999979    
        2676  -1.24000001     -0.680000007    
        2678  -1.32000005     -0.779999971    
        2680  -1.48000002     -0.740000010    
        2682  -1.32000005     -0.699999988    
        2684  -1.39999998     -0.680000007    
        2686  -1.55999994     -0.800000012    
        2688  -1.51999998     -0.819999993    
        2690  -1.88000000     -0.959999979    
        2692  -1.91999996     -0.980000019    
        2694  -1.67999995     -0.920000017    
        2696  -2.00000000      -1.00000000    
        2698  -1.88000000     -0.959999979    
        2700  -1.48000002     -0.800000012    
        2702  -1.84000003     -0.959999979    
        2704  -1.79999995     -0.939999998    
        2706  -1.32000005     -0.759999990    
        2708  -1.84000003     -0.939999998    
        2710  -1.67999995     -0.920000017    
        2712  -1.75999999     -0.939999998    
        2714  -1.84000003     -0.959999979    
        2716  -1.72000003     -0.920000017    
        2718  -1.91999996     -0.980000019    
        2720  -1.75999999     -0.939999998    
        2722  -1.91999996     -0.980000019    
        2724  -1.91999996     -0.980000019    
        2726  -1.91999996     -0.980000019    
        2728  -1.60000002     -0.879999995    
        2730  -1.72000003     -0.920000017    
        2732  -1.63999999     -0.779999971    
        2734  -1.60000002     -0.819999993    
        2736  -1.75999999     -0.899999976    
        2738  -2.00000000      -1.00000000    
        2740  -1.84000003     -0.959999979    
        2742  -1.75999999     -0.939999998    
        2744  -1.67999995     -0.879999995    
        2746  -1.91999996     -0.980000019    
        2748  -1.91999996     -0.980000019    
        2750  -1.91999996     -0.980000019    
        2752  -1.55999994     -0.839999974    
        2754  -1.60000002     -0.839999974    
        2756  -1.63999999     -0.899999976    
        2758  -1.44000006     -0.819999993    
        2760  -1.24000001     -0.720000029    
        2762  -1.55999994     -0.800000012    
        2764  -1.55999994     -0.819999993    
        2766  -1.67999995     -0.899999976    
        2768  -1.36000001     -0.740000010    
        2770  -1.48000002     -0.839999974    
        2772  -1.63999999     -0.899999976    
        2774  -1.39999998     -0.819999993    
        2776  -1.63999999     -0.879999995    
        2778  -1.84000003     -0.939999998    
        2780  -1.88000000     -0.959999979    
        2782  -1.91999996     -0.980000019    
        2784  -1.84000003     -0.959999979    
        2786  -1.72000003     -0.920000017    
        2788  -1.79999995     -0.939999998    
        2790  -1.36000001     -0.759999990    
        2792  -1.84000003     -0.959999979    
        2794  -1.91999996     -0.980000019    
        2796  -1.84000003     -0.959999979    
        2798  -1.75999999     -0.939999998    
        2800  -1.72000003     -0.920000017    
        2802  -1.72000003     -0.899999976    
        2804  -1.63999999     -0.899999976    
        2806  -1.51999998     -0.800000012    
        2808  -1.84000003     -0.939999998    
        2810  -1.63999999     -0.899999976    
        2812  -1.48000002     -0.779999971    
        2814  -1.08000004     -0.579999983    
        2816  -1.15999997     -0.720000029    
        2818  -1.48000002     -0.819999993    
        2820  -1.51999998     -0.839999974    
        2822  -1.39999998     -0.759999990    
        2824  -1.75999999     -0.939999998    
        2826  -1.60000002     -0.899999976    
        2828  -1.63999999     -0.899999976    
        2830  -1.84000003     -0.959999979    
        2832  -1.72000003     -0.920000017    
        2834  -1.91999996     -0.980000019    
        2836  -1.67999995     -0.920000017    
        2838  -1.79999995     -0.939999998    
        2840  -1.75999999     -0.899999976    
        2842  -1.36000001     -0.699999988    
        2844  -1.32000005     -0.540000021    
        2846  -1.39999998     -0.500000000    
        2848  -1.24000001     -0.560000002    
        2850  -1.39999998     -0.740000010    
        2852  -1.44000006     -0.819999993    
        2854  -1.60000002     -0.899999976    
        2856  -1.84000003     -0.939999998    
        2858  -1.88000000     -0.959999979    
        2860  -1.75999999     -0.939999998    
        2862  -2.00000000      -1.00000000    
        2864  -2.00000000      -1.00000000    
        2866  -1.60000002     -0.879999995    
        2868  -1.60000002     -0.819999993    
        2870  -1.44000006     -0.860000014    
        2872  -1.63999999     -0.879999995    
        2874  -1.44000006     -0.839999974    
        2876  -1.67999995     -0.920000017    
        2878  -1.60000002     -0.839999974    
        2880  -1.67999995     -0.899999976    
        2882  -1.51999998     -0.839999974    
        2884  -1.63999999     -0.879999995    
        2886  -1.32000005     -0.680000007    
        2888  -1.15999997     -0.699999988    
        2890  -1.32000005     -0.680000007    
        2892  -1.60000002     -0.899999976    
        2894  -1.44000006     -0.839999974    
        2896  -1.55999994     -0.860000014    
        2898  -1.79999995     -0.939999998    
        2900  -1.72000003     -0.920000017    
        2902  -1.39999998     -0.779999971    
        2904  -1.72000003     -0.920000017    
        2906  -1.67999995     -0.860000014    
        2908  -1.79999995     -0.879999995    
        2910  -1.63999999     -0.899999976    
        2912  -1.91999996     -0.980000019    
        2914  -1.91999996     -0.980000019    
        2916  -1.84000003     -0.959999979    
        2918  -1.63999999     -0.899999976    
        2920  -1.75999999     -0.920000017    
        2922  -1.75999999     -0.939999998    
        2924  -1.75999999     -0.939999998    
        2926  -1.91999996     -0.980000019    
        2928  -2.00000000      -1.00000000    
        2930  -1.91999996     -0.980000019    
        2932  -1.84000003     -0.959999979    
        2934  -1.91999996     -0.980000019    
        2936  -2.00000000      -1.00000000    
        2938  -1.55999994     -0.860000014    
        2940  -1.67999995     -0.899999976    
        2942  -1.75999999     -0.920000017    
        2944  -1.51999998     -0.860000014    
        2946  -1.72000003     -0.920000017    
        2948  -1.91999996     -0.980000019    
        2950  -1.88000000     -0.959999979    
        2952  -1.55999994     -0.879999995    
        2954  -1.48000002     -0.720000029    
        2956  -1.39999998     -0.759999990    
        2958  -1.51999998     -0.740000010    
        2960  -1.12000000     -0.639999986    
        2962  -1.15999997     -0.600000024    
        2964  -1.44000006     -0.680000007    
        2966  -1.39999998     -0.779999971    
        2968  -1.67999995     -0.899999976    
        2970  -1.63999999     -0.899999976    
        2972  -1.91999996     -0.980000019    
        2974  -1.91999996     -0.980000019    
        2976  -1.60000002     -0.899999976    
        2978  -1.48000002     -0.759999990    
        2980  -1.27999997     -0.779999971    
        2982  -1.27999997     -0.720000029    
        2984  -1.39999998     -0.560000002    
        2986  -1.55999994     -0.740000010    
        2988  -1.44000006     -0.740000010    
        2990  -1.48000002     -0.720000029    
        2992  -1.27999997     -0.560000002    
        2994  -1.24000001     -0.579999983    
        2996  -1.72000003     -0.899999976    
        2998  -1.60000002     -0.899999976    
        3000  -1.72000003     -0.899999976    
        3002  -1.72000003     -0.920000017    
        3004  -1.67999995     -0.920000017    
        3006  -1.84000003     -0.959999979    
        3008  -1.48000002     -0.839999974    
        3010  -1.48000002     -0.819999993    
        3012  -1.63999999     -0.879999995    
        3014  -1.88000000     -0.959999979    
        3016  -1.88000000     -0.959999979    
        3018  -1.91999996     -0.980000019    
        3020  -1.84000003     -0.959999979    
        3022  -1.63999999     -0.899999976    
        3024  -1.51999998     -0.839999974    
        3026  -1.32000005     -0.680000007    
        3028  -1.15999997     -0.699999988    
        3030  -1.15999997     -0.699999988    
        3032  -1.67999995     -0.899999976    
        3034  -1.60000002     -0.860000014    
        3036  -1.55999994     -0.860000014    
        3038  -1.88000000     -0.959999979    
        3040  -1.51999998     -0.860000014    
        3042  -1.91999996     -0.980000019    
        3044  -1.75999999     -0.939999998    
        3046  -1.88000000     -0.959999979    
        3048  -1.91999996     -0.980000019    
        3050  -1.91999996     -0.980000019    
        3052  -1.84000003     -0.959999979    
        3054  -1.84000003     -0.959999979    
        3056  -1.91999996     -0.980000019    
        3058  -1.51999998     -0.759999990    
        3060  -1.63999999     -0.899999976    
        3062  -1.55999994     -0.879999995    
        3064  -1.60000002     -0.879999995    
        3066  -1.51999998     -0.819999993    
        3068  -1.75999999     -0.920000017    
        3070  -1.44000006     -0.800000012    
        3072  -1.72000003     -0.920000017    
        3074  -1.60000002     -0.839999974    
        3076  -1.55999994     -0.879999995    
        3078  -1.51999998     -0.860000014    
        3080  -1.72000003     -0.839999974    
        3082  -1.48000002     -0.759999990    
        3084  -1.55999994     -0.839999974    
        3086  -1.72000003     -0.920000017    
        3088  -1.72000003     -0.920000017    
        3090  -1.72000003     -0.920000017    
        3092  -1.91999996     -0.980000019    
        3094  -1.67999995     -0.920000017    
        3096  -1.63999999     -0.879999995    
        3098  -1.63999999     -0.899999976    
        3100  -1.44000006     -0.759999990    
        3102  -1.55999994     -0.819999993    
        3104  -1.55999994     -0.819999993    
        3106  -1.84000003     -0.959999979    
        3108  -1.84000003     -0.959999979    
        3110  -1.72000003     -0.920000017    
        3112  -1.75999999     -0.939999998    
        3114  -1.84000003     -0.959999979    
        3116  -1.91999996     -0.980000019    
        3118  -1.55999994     -0.860000014    
        3120  -1.60000002     -0.860000014    
        3122  -1.67999995     -0.860000014    
        3124  -1.55999994     -0.879999995    
        3126  -1.88000000     -0.959999979    
        3128  -1.55999994     -0.860000014    
        3130  -1.51999998     -0.759999990    
        3132  -1.39999998     -0.759999990    
        3134  -1.20000005     -0.720000029    
        3136  -1.27999997     -0.720000029    
        3138  -1.75999999     -0.939999998    
        3140  -1.84000003     -0.959999979    
        3142  -1.60000002     -0.879999995    
        3144  -1.75999999     -0.939999998    
        3146  -1.72000003     -0.920000017    
        3148  -2.00000000      -1.00000000    
        3150  -1.79999995     -0.939999998    
        3152  -1.39999998     -0.720000029    
        3154  -1.39999998     -0.759999990    
        3156  -1.48000002     -0.800000012    
        3158  -1.39999998     -0.720000029    
        3160  -1.55999994     -0.819999993    
        3162  -1.67999995     -0.920000017    
        3164  -1.88000000     -0.959999979    
        3166  -1.72000003     -0.920000017    
        3168  -1.79999995     -0.939999998    
        3170  -1.32000005     -0.800000012    
        3172  -1.36000001     -0.720000029    
        3174  -1.39999998     -0.800000012    
        3176  -1.60000002     -0.879999995    
        3178  -1.48000002     -0.759999990    
        3180  -1.32000005     -0.740000010    
        3182  -1.48000002     -0.639999986    
        3184  -1.48000002     -0.759999990    
        3186  -1.60000002     -0.860000014    
        3188  -1.32000005     -0.800000012    
        3190  -1.60000002     -0.860000014    
        3192  -1.51999998     -0.860000014    
        3194  -1.55999994     -0.839999974    
        3196  -1.63999999     -0.879999995    
        3198  -1.63999999     -0.899999976    
        3200  -1.67999995     -0.920000017    
        3202  -1.75999999     -0.839999974    
        3204  -1.67999995     -0.860000014    
        3206  -1.63999999     -0.839999974    
        3208  -1.55999994     -0.879999995    
        3210  -1.79999995     -0.939999998    
        3212  -1.75999999     -0.920000017    
        3214  -1.60000002     -0.819999993    
        3216  -1.75999999     -0.899999976    
        3218  -1.84000003     -0.959999979    
        3220  -1.75999999     -0.939999998    
        3222  -1.79999995     -0.939999998    
        3224  -1.67999995     -0.920000017    
        3226  -1.67999995     -0.920000017    
        3228  -1.84000003     -0.959999979    
        3230  -1.67999995     -0.899999976    
        3232  -1.91999996     -0.980000019    
        3234  -1.91999996     -0.980000019    
        3236  -1.75999999     -0.939999998    
        3238  -1.67999995     -0.879999995    
        3240  -1.44000006     -0.819999993    
        3242  -1.72000003     -0.899999976    
        3244  -1.51999998     -0.879999995    
        3246  -1.60000002     -0.860000014    
        3248  -1.44000006     -0.779999971    
        3250  -1.60000002     -0.779999971    
        3252  -1.32000005     -0.620000005    
        3254  -1.36000001     -0.540000021    
        3256  -1.48000002     -0.600000024    
        3258  -1.36000001     -0.579999983    
        3260  -1.24000001     -0.460000008    
        3262  -1.08000004     -0.500000000    
        3264  -1.08000004     -0.340000004    
        3266  -1.44000006     -0.519999981    
        3268  -1.39999998     -0.639999986    
        3270  -1.32000005     -0.720000029    
        3272  -1.51999998     -0.860000014    
        3274  -1.75999999     -0.939999998    
        3276  -1.79999995     -0.939999998    
        3278  -1.72000003     -0.899999976    
        3280  -1.63999999     -0.899999976    
        3282  -1.67999995     -0.920000017    
        3284  -1.91999996     -0.980000019    
        3286  -1.84000003     -0.959999979    
        3288  -1.88000000     -0.959999979    
        3290  -1.75999999     -0.939999998    
        3292  -1.63999999     -0.879999995    
        3294  -1.75999999     -0.939999998    
        3296  -1.72000003     -0.920000017    
        3298  -1.48000002     -0.839999974    
        3300  -1.75999999     -0.920000017    
        3302  -1.84000003     -0.959999979    
        3304  -1.91999996     -0.980000019    
        3306  -1.84000003     -0.959999979    
        3308  -1.91999996     -0.980000019    
        3310  -2.00000000      -1.00000000    
        3312  -1.84000003     -0.959999979    
        3314  -1.75999999     -0.939999998    
        3316  -1.88000000     -0.959999979    
        3318  -1.75999999     -0.939999998    
        3320  -1.67999995     -0.899999976    
        3322  -2.00000000      -1.00000000    
        3324  -1.51999998     -0.860000014    
        3326  -1.55999994     -0.839999974    
        3328  -1.72000003     -0.920000017    
        3330  -1.91999996     -0.980000019    
        3332  -1.72000003     -0.899999976    
        3334  -1.60000002     -0.899999976    
        3336  -1.75999999     -0.899999976    
        3338  -1.75999999     -0.939999998    
        3340  -1.63999999     -0.879999995    
        3342  -1.72000003     -0.920000017    
        3344  -1.88000000     -0.959999979    
        3346  -1.91999996     -0.980000019    
        3348  -1.75999999     -0.939999998    
        3350  -1.75999999     -0.939999998    
        3352  -1.63999999     -0.879999995    
        3354  -1.67999995     -0.920000017    
        3356  -1.32000005     -0.779999971    
        3358  -1.39999998     -0.800000012    
        3360  -1.72000003     -0.879999995    
        3362  -1.55999994     -0.819999993    
        3364  -1.67999995     -0.920000017    
        3366  -1.60000002     -0.860000014    
        3368  -1.60000002     -0.879999995    
        3370  -1.72000003     -0.899999976    
        3372  -1.51999998     -0.879999995    
        3374  -1.72000003     -0.920000017    
        3376  -1.75999999     -0.920000017    
        3378  -1.55999994     -0.839999974    
        3380  -1.72000003     -0.899999976    
        3382  -1.60000002     -0.819999993    
        3384  -1.67999995     -0.879999995    
        3386  -1.67999995     -0.839999974    
        3388  -1.72000003     -0.920000017    
        3390  -1.51999998     -0.860000014    
        3392  -1.60000002     -0.839999974    
        3394  -1.39999998     -0.639999986    
        3396  -1.44000006     -0.740000010    
        3398  -1.48000002     -0.740000010    
        3400  -1.67999995     -0.839999974    
        3402  -1.55999994     -0.860000014    
        3404  -1.51999998     -0.860000014    
        3406  -1.27999997     -0.759999990    
        3408  -1.48000002     -0.740000010    
        3410  -1.24000001     -0.600000024    
        3412  -1.20000005     -0.579999983    
        3414  -1.44000006     -0.759999990    
        3416  -1.32000005     -0.560000002    
        3418  -1.27999997     -0.360000014    
        3420  -1.15999997     -0.239999995    
        3422  -1.20000005     -0.259999990    
        3424  -1.08000004     -0.159999996    
        3426  -1.12000000     -0.259999990    
        3428 -0.920000017      -3.99999991E-02
        3430 -0.959999979      0.119999997    
        3432 -0.920000017      0.239999995    
        3434  -1.03999996      0.340000004    
        3436  -1.24000001      0.379999995    
        3438  -1.03999996      0.319999993    
        3440  -1.08000004      0.280000001    
        3442  -1.24000001      0.439999998    
        3444  -1.24000001      0.540000021    
        3446  -1.15999997      0.620000005    
        3448  -1.24000001      0.620000005    
        3450  -1.27999997      0.620000005    
        3452  -1.39999998      0.779999971    
        3454  -1.67999995      0.899999976    
        3456  -1.84000003      0.959999979    
        3458  -1.91999996      0.980000019    
        3460  -1.67999995      0.899999976    
        3462  -1.55999994      0.860000014    
        3464  -1.67999995      0.920000017    
        3466  -1.79999995      0.899999976    
        3468  -1.51999998      0.819999993    
        3470  -1.84000003      0.959999979    
        3472  -1.67999995      0.899999976    
        3474  -1.84000003      0.939999998    
        3476  -1.75999999      0.939999998    
        3478  -1.67999995      0.920000017    
        3480  -1.72000003      0.920000017    
        3482  -1.75999999      0.920000017    
        3484  -1.72000003      0.920000017    
        3486  -1.75999999      0.939999998    
        3488  -1.91999996      0.980000019    
        3490  -1.84000003      0.959999979    
        3492  -1.63999999      0.899999976    
        3494  -1.48000002      0.800000012    
        3496  -1.39999998      0.779999971    
        3498  -1.67999995      0.899999976    
        3500  -1.91999996      0.980000019    
        3502  -1.88000000      0.959999979    
        3504  -1.67999995      0.920000017    
        3506  -2.00000000       1.00000000    
        3508  -1.75999999      0.920000017    
        3510  -1.88000000      0.959999979    
        3512  -1.48000002      0.779999971    
        3514  -1.48000002      0.740000010    
        3516  -1.48000002      0.759999990    
        3518  -1.32000005      0.680000007    
        3520  -1.36000001      0.699999988    
        3522  -1.48000002      0.720000029    
        3524  -1.32000005      0.740000010    
        3526  -1.88000000      0.959999979    
        3528  -2.00000000       1.00000000    
        3530  -2.00000000       1.00000000    
        3532  -1.67999995      0.879999995    
        3534  -1.67999995      0.920000017    
        3536  -1.72000003      0.920000017    
        3538  -1.91999996      0.980000019    
        3540  -1.88000000      0.959999979    
        3542  -1.91999996      0.980000019    
        3544  -2.00000000       1.00000000    
        3546  -2.00000000       1.00000000    
        3548  -1.84000003      0.959999979    
        3550  -1.72000003      0.920000017    
        3552  -1.84000003      0.959999979    
        3554  -1.79999995      0.920000017    
        3556  -1.84000003      0.959999979    
        3558  -1.91999996      0.980000019    
        3560  -1.91999996      0.980000019    
        3562  -1.63999999      0.879999995    
        3564  -1.67999995      0.920000017    
        3566  -1.88000000      0.959999979    
        3568  -1.79999995      0.939999998    
        3570  -1.67999995      0.920000017    
        3572  -2.00000000       1.00000000    
        3574  -1.84000003      0.959999979    
        3576  -1.72000003      0.920000017    
        3578  -1.55999994      0.879999995    
        3580  -1.84000003      0.959999979    
        3582  -1.84000003      0.959999979    
        3584  -1.44000006      0.839999974    
        3586  -1.63999999      0.879999995    
        3588  -1.63999999      0.879999995    
        3590  -1.75999999      0.939999998    
        3592  -1.60000002      0.879999995    
        3594  -1.60000002      0.860000014    
        3596  -1.51999998      0.839999974    
        3598  -1.63999999      0.899999976    
        3600  -1.75999999      0.939999998    
        3602  -1.91999996      0.980000019    
        3604  -1.91999996      0.980000019    
        3606  -1.79999995      0.899999976    
        3608  -1.39999998      0.800000012    
        3610  -1.44000006      0.819999993    
        3612  -1.55999994      0.779999971    
        3614  -1.39999998      0.779999971    
        3616  -1.48000002      0.819999993    
        3618  -1.75999999      0.939999998    
        3620  -1.84000003      0.959999979    
        3622  -1.84000003      0.959999979    
        3624  -1.84000003      0.939999998    
        3626  -1.91999996      0.980000019    
        3628  -1.91999996      0.980000019    
        3630  -1.67999995      0.899999976    
        3632  -1.88000000      0.959999979    
        3634  -1.84000003      0.959999979    
        3636  -1.72000003      0.920000017    
        3638  -1.48000002      0.819999993    
        3640  -1.84000003      0.959999979    
        3642  -1.63999999      0.899999976    
        3644  -1.67999995      0.879999995    
        3646  -1.67999995      0.920000017    
        3648  -1.88000000      0.959999979    
        3650  -1.91999996      0.980000019    
        3652  -1.91999996      0.980000019    
        3654  -1.91999996      0.980000019    
        3656  -1.51999998      0.839999974    
        3658  -1.91999996      0.980000019    
        3660  -1.88000000      0.959999979    
        3662  -1.75999999      0.920000017    
        3664  -1.75999999      0.939999998    
        3666  -1.75999999      0.920000017    
        3668  -1.79999995      0.939999998    
        3670  -1.63999999      0.879999995    
        3672  -1.60000002      0.879999995    
        3674  -1.67999995      0.920000017    
        3676  -1.84000003      0.959999979    
        3678  -1.91999996      0.980000019    
        3680  -1.60000002      0.879999995    
        3682  -1.48000002      0.819999993    
        3684  -1.72000003      0.920000017    
        3686  -1.79999995      0.939999998    
        3688  -1.67999995      0.879999995    
        3690  -1.84000003      0.959999979    
        3692  -1.55999994      0.819999993    
        3694  -1.55999994      0.860000014    
        3696  -1.48000002      0.800000012    
        3698  -1.39999998      0.779999971    
        3700  -1.39999998      0.680000007    
        3702  -1.27999997      0.699999988    
        3704  -1.63999999      0.779999971    
        3706  -1.55999994      0.860000014    
        3708  -1.48000002      0.759999990    
        3710  -1.39999998      0.779999971    
        3712  -1.44000006      0.779999971    
        3714  -1.79999995      0.939999998    
        3716  -1.79999995      0.939999998    
        3718  -1.67999995      0.920000017    
        3720  -1.79999995      0.939999998    
        3722  -1.91999996      0.980000019    
        3724  -1.75999999      0.920000017    
        3726  -1.84000003      0.959999979    
        3728  -1.67999995      0.879999995    
        3730  -1.67999995      0.920000017    
        3732  -1.48000002      0.819999993    
        3734  -1.67999995      0.899999976    
        3736  -1.55999994      0.879999995    
        3738  -1.75999999      0.939999998    
        3740  -2.00000000       1.00000000    
        3742  -1.67999995      0.920000017    
        3744  -1.91999996      0.980000019    
        3746  -1.84000003      0.939999998    
        3748  -1.75999999      0.920000017    
        3750  -1.84000003      0.939999998    
        3752  -1.75999999      0.939999998    
        3754  -1.39999998      0.800000012    
        3756  -1.75999999      0.920000017    
        3758  -1.75999999      0.920000017    
        3760  -1.44000006      0.839999974    
        3762  -2.00000000       1.00000000    
        3764  -1.79999995      0.899999976    
        3766  -1.44000006      0.839999974    
        3768  -1.55999994      0.779999971    
        3770  -1.51999998      0.720000029    
        3772  -1.55999994      0.839999974    
        3774  -1.44000006      0.779999971    
        3776  -1.72000003      0.860000014    
        3778  -1.60000002      0.860000014    
        3780  -1.55999994      0.860000014    
        3782  -1.39999998      0.800000012    
        3784  -1.67999995      0.920000017    
        3786  -1.84000003      0.959999979    
        3788  -1.84000003      0.939999998    
        3790  -1.75999999      0.939999998    
        3792  -1.63999999      0.879999995    
        3794  -1.67999995      0.899999976    
        3796  -1.72000003      0.899999976    
        3798  -1.60000002      0.899999976    
        3800  -1.63999999      0.899999976    
        3802  -1.75999999      0.939999998    
        3804  -1.44000006      0.819999993    
        3806  -2.00000000       1.00000000    
        3808  -1.91999996      0.980000019    
        3810  -1.84000003      0.959999979    
        3812  -1.63999999      0.899999976    
        3814  -1.55999994      0.779999971    
        3816  -1.63999999      0.839999974    
        3818  -1.39999998      0.779999971    
        3820  -1.48000002      0.720000029    
        3822  -1.63999999      0.879999995    
        3824  -1.51999998      0.860000014    
        3826  -1.75999999      0.939999998    
        3828  -1.72000003      0.920000017    
        3830  -1.55999994      0.860000014    
        3832  -1.75999999      0.860000014    
        3834  -1.72000003      0.920000017    
        3836  -1.55999994      0.879999995    
        3838  -1.48000002      0.720000029    
        3840  -1.67999995      0.899999976    
        3842  -1.60000002      0.879999995    
        3844  -1.84000003      0.959999979    
        3846  -1.48000002      0.860000014    
        3848  -1.51999998      0.839999974    
        3850  -2.00000000       1.00000000    
        3852  -1.91999996      0.980000019    
        3854  -1.84000003      0.959999979    
        3856  -1.72000003      0.899999976    
        3858  -1.91999996      0.980000019    
        3860  -1.84000003      0.959999979    
        3862  -1.75999999      0.939999998    
        3864  -1.84000003      0.959999979    
        3866  -1.67999995      0.879999995    
        3868  -1.67999995      0.819999993    
        3870  -1.60000002      0.860000014    
        3872  -1.72000003      0.920000017    
        3874  -1.39999998      0.759999990    
        3876  -1.39999998      0.500000000    
        3878  -1.32000005      0.639999986    
        3880  -1.63999999      0.819999993    
        3882  -1.32000005      0.720000029    
        3884  -1.79999995      0.920000017    
        3886  -1.63999999      0.899999976    
        3888  -1.63999999      0.879999995    
        3890  -2.00000000       1.00000000    
        3892  -2.00000000       1.00000000    
        3894  -1.72000003      0.920000017    
        3896  -1.72000003      0.920000017    
        3898  -1.72000003      0.920000017    
        3900  -1.72000003      0.899999976    
        3902  -1.84000003      0.939999998    
        3904  -1.72000003      0.899999976    
        3906  -1.84000003      0.959999979    
        3908  -1.63999999      0.899999976    
        3910  -1.67999995      0.920000017    
        3912  -1.51999998      0.860000014    
        3914  -1.36000001      0.800000012    
        3916  -1.55999994      0.839999974    
        3918  -2.00000000       1.00000000    
        3920  -1.72000003      0.920000017    
        3922  -1.88000000      0.959999979    
        3924  -1.72000003      0.920000017    
        3926  -1.72000003      0.920000017    
        3928  -1.75999999      0.939999998    
        3930  -1.75999999      0.939999998    
        3932  -1.91999996      0.980000019    
        3934  -1.75999999      0.899999976    
        3936  -1.72000003      0.920000017    
        3938  -1.75999999      0.939999998    
        3940  -1.79999995      0.939999998    
        3942  -1.72000003      0.920000017    
        3944  -1.55999994      0.779999971    
        3946  -1.79999995      0.939999998    
        3948  -1.44000006      0.759999990    
        3950  -1.32000005      0.720000029    
        3952  -1.72000003      0.860000014    
        3954  -1.75999999      0.939999998    
        3956  -1.91999996      0.980000019    
        3958  -1.84000003      0.959999979    
        3960  -1.84000003      0.959999979    
        3962  -1.67999995      0.899999976    
        3964  -1.48000002      0.839999974    
        3966  -1.75999999      0.920000017    
        3968  -1.48000002      0.740000010    
        3970  -1.60000002      0.860000014    
        3972  -1.60000002      0.899999976    
        3974  -1.63999999      0.899999976    
        3976  -1.79999995      0.939999998    
        3978  -1.75999999      0.939999998    
        3980  -1.88000000      0.959999979    
