 # Cycle    Energy/N    Magnetization/N
         142  -1.80444443     -0.251111120    
         144  -1.79999995     -0.231111109    
         146  -1.80444443     -0.235555559    
         148  -1.80444443     -0.231111109    
         150  -1.79555559     -0.248888895    
         152  -1.81333339     -0.233333334    
         154  -1.82666671     -0.262222230    
         156  -1.82222223     -0.284444451    
         158  -1.79999995     -0.295555562    
         160  -1.81333339     -0.297777772    
         162  -1.81777775     -0.264444441    
         164  -1.80888891     -0.246666670    
         166  -1.82222223     -0.237777784    
         168  -1.80444443     -0.226666674    
         170  -1.80888891     -0.222222224    
         172  -1.81777775     -0.217777774    
         174  -1.81333339     -0.228888884    
         176  -1.82222223     -0.235555559    
         178  -1.80444443     -0.255555570    
         180  -1.82222223     -0.308888882    
         182  -1.81777775     -0.286666662    
         184  -1.83111107     -0.308888882    
         186  -1.83111107     -0.284444451    
         188  -1.80888891     -0.257777780    
         190  -1.82666671     -0.262222230    
         192  -1.82666671     -0.266666681    
         194  -1.80444443     -0.280000001    
         196  -1.81333339     -0.266666681    
         198  -1.82666671     -0.280000001    
         200  -1.79999995     -0.264444441    
         202  -1.81333339     -0.246666670    
         204  -1.82666671     -0.255555570    
         206  -1.79999995     -0.277777791    
         208  -1.80444443     -0.306666672    
         210  -1.81333339     -0.324444443    
         212  -1.80888891     -0.319999993    
         214  -1.83111107     -0.355555564    
         216  -1.82666671     -0.362222224    
         218  -1.82666671     -0.348888874    
         220  -1.82666671     -0.371111125    
         222  -1.82222223     -0.384444445    
         224  -1.79555559     -0.393333346    
         226  -1.81777775     -0.415555567    
         228  -1.80444443     -0.424444437    
         230  -1.81333339     -0.415555567    
         232  -1.80888891     -0.402222216    
         234  -1.79111111     -0.404444456    
         236  -1.80444443     -0.422222227    
         238  -1.81333339     -0.455555558    
         240  -1.81777775     -0.466666669    
         242  -1.83111107     -0.457777768    
         244  -1.82666671     -0.446666658    
         246  -1.82222223     -0.431111097    
         248  -1.81777775     -0.457777768    
         250  -1.81777775     -0.479999989    
         252  -1.82222223     -0.488888890    
         254  -1.82222223     -0.479999989    
         256  -1.82222223     -0.468888879    
         258  -1.82222223     -0.471111119    
         260  -1.81777775     -0.437777787    
         262  -1.82222223     -0.446666658    
         264  -1.81333339     -0.444444448    
         266  -1.82222223     -0.475555569    
         268  -1.80444443     -0.491111100    
         270  -1.83555555     -0.475555569    
         272  -1.84000003     -0.484444439    
         274  -1.82222223     -0.517777801    
         276  -1.80888891     -0.506666660    
         278  -1.81777775     -0.497777790    
         280  -1.82666671     -0.497777790    
         282  -1.80888891     -0.524444461    
         284  -1.82666671     -0.535555542    
         286  -1.81777775     -0.544444442    
         288  -1.82222223     -0.577777803    
         290  -1.80444443     -0.582222223    
         292  -1.79999995     -0.542222202    
         294  -1.81333339     -0.575555563    
         296  -1.80888891     -0.579999983    
         298  -1.80444443     -0.564444423    
         300  -1.81777775     -0.584444463    
         302  -1.80444443     -0.579999983    
         304  -1.81777775     -0.591111124    
         306  -1.81777775     -0.615555584    
         308  -1.82222223     -0.615555584    
         310  -1.81777775     -0.615555584    
         312  -1.82222223     -0.628888905    
         314  -1.82666671     -0.613333344    
         316  -1.80888891     -0.604444444    
         318  -1.79999995     -0.586666644    
         320  -1.79999995     -0.542222202    
         322  -1.79999995     -0.544444442    
         324  -1.80888891     -0.555555582    
         326  -1.81777775     -0.557777762    
         328  -1.82666671     -0.575555563    
         330  -1.81333339     -0.557777762    
         332  -1.80444443     -0.562222242    
         334  -1.79999995     -0.573333323    
         336  -1.81777775     -0.571111083    
         338  -1.81333339     -0.553333342    
         340  -1.81777775     -0.564444423    
         342  -1.81777775     -0.537777781    
         344  -1.82666671     -0.479999989    
         346  -1.83555555     -0.471111119    
         348  -1.83111107     -0.431111097    
         350  -1.83111107     -0.395555556    
         352  -1.79999995     -0.377777785    
         354  -1.82666671     -0.360000014    
         356  -1.82222223     -0.375555545    
         358  -1.82222223     -0.382222235    
         360  -1.84444439     -0.388888896    
         362  -1.81333339     -0.362222224    
         364  -1.82666671     -0.366666675    
         366  -1.82666671     -0.391111106    
         368  -1.82666671     -0.384444445    
         370  -1.83555555     -0.382222235    
         372  -1.82222223     -0.368888885    
         374  -1.83111107     -0.388888896    
         376  -1.82222223     -0.379999995    
         378  -1.82222223     -0.393333346    
         380  -1.81777775     -0.417777777    
         382  -1.81333339     -0.428888887    
         384  -1.80444443     -0.442222208    
         386  -1.80444443     -0.431111097    
         388  -1.81777775     -0.437777787    
         390  -1.82666671     -0.446666658    
         392  -1.82222223     -0.433333337    
         394  -1.84000003     -0.464444458    
         396  -1.82666671     -0.464444458    
         398  -1.83111107     -0.475555569    
         400  -1.83555555     -0.486666679    
         402  -1.81777775     -0.486666679    
         404  -1.82666671     -0.471111119    
         406  -1.79555559     -0.442222208    
         408  -1.79999995     -0.428888887    
         410  -1.81333339     -0.413333327    
         412  -1.82666671     -0.404444456    
         414  -1.80444443     -0.446666658    
         416  -1.82222223     -0.431111097    
         418  -1.83111107     -0.457777768    
         420  -1.82666671     -0.444444448    
         422  -1.80444443     -0.442222208    
         424  -1.82666671     -0.431111097    
         426  -1.82666671     -0.448888898    
         428  -1.82222223     -0.477777779    
         430  -1.83555555     -0.479999989    
         432  -1.81777775     -0.468888879    
         434  -1.82666671     -0.491111100    
         436  -1.82222223     -0.508888900    
         438  -1.81333339     -0.504444420    
         440  -1.82666671     -0.500000000    
         442  -1.84000003     -0.493333340    
         444  -1.82222223     -0.466666669    
         446  -1.82666671     -0.464444458    
         448  -1.81777775     -0.466666669    
         450  -1.77333331     -0.455555558    
         452  -1.82222223     -0.426666677    
         454  -1.83555555     -0.446666658    
         456  -1.81333339     -0.460000008    
         458  -1.80444443     -0.426666677    
         460  -1.79555559     -0.426666677    
         462  -1.81777775     -0.433333337    
         464  -1.82666671     -0.411111116    
         466  -1.82222223     -0.406666666    
         468  -1.82666671     -0.397777766    
         470  -1.81777775     -0.371111125    
         472  -1.80888891     -0.353333324    
         474  -1.79555559     -0.351111114    
         476  -1.83111107     -0.353333324    
         478  -1.82666671     -0.317777783    
         480  -1.82666671     -0.300000012    
         482  -1.81777775     -0.297777772    
         484  -1.83111107     -0.297777772    
         486  -1.83111107     -0.317777783    
         488  -1.82222223     -0.331111103    
         490  -1.82222223     -0.324444443    
         492  -1.83111107     -0.286666662    
         494  -1.80444443     -0.293333322    
         496  -1.79555559     -0.315555543    
         498  -1.80444443     -0.348888874    
         500  -1.81333339     -0.324444443    
         502  -1.81333339     -0.322222233    
         504  -1.81333339     -0.306666672    
         506  -1.81333339     -0.315555543    
         508  -1.82666671     -0.328888893    
         510  -1.81333339     -0.346666664    
         512  -1.81777775     -0.360000014    
         514  -1.83111107     -0.366666675    
         516  -1.82222223     -0.379999995    
         518  -1.81333339     -0.382222235    
         520  -1.80888891     -0.406666666    
         522  -1.83555555     -0.471111119    
         524  -1.83111107     -0.484444439    
         526  -1.83111107     -0.513333321    
         528  -1.80888891     -0.522222221    
         530  -1.82666671     -0.519999981    
         532  -1.82666671     -0.526666641    
         534  -1.82666671     -0.533333361    
         536  -1.84444439     -0.524444461    
         538  -1.83111107     -0.542222202    
         540  -1.82222223     -0.504444420    
         542  -1.82666671     -0.528888881    
         544  -1.82222223     -0.531111121    
         546  -1.83555555     -0.500000000    
         548  -1.80444443     -0.517777801    
         550  -1.82666671     -0.515555561    
         552  -1.82222223     -0.517777801    
         554  -1.83111107     -0.524444461    
         556  -1.84000003     -0.537777781    
         558  -1.83111107     -0.548888862    
         560  -1.82666671     -0.542222202    
         562  -1.83111107     -0.562222242    
         564  -1.83111107     -0.571111083    
         566  -1.82222223     -0.573333323    
         568  -1.82666671     -0.562222242    
         570  -1.83555555     -0.551111102    
         572  -1.83555555     -0.548888862    
         574  -1.84000003     -0.557777762    
         576  -1.82666671     -0.535555542    
         578  -1.82666671     -0.544444442    
         580  -1.81777775     -0.551111102    
         582  -1.82222223     -0.555555582    
         584  -1.83111107     -0.553333342    
         586  -1.83111107     -0.537777781    
         588  -1.82222223     -0.548888862    
         590  -1.82222223     -0.548888862    
         592  -1.83111107     -0.571111083    
         594  -1.82222223     -0.573333323    
         596  -1.82222223     -0.553333342    
         598  -1.83111107     -0.575555563    
         600  -1.83111107     -0.593333304    
         602  -1.80444443     -0.617777765    
         604  -1.80888891     -0.615555584    
         606  -1.79999995     -0.611111104    
         608  -1.82222223     -0.635555565    
         610  -1.80444443     -0.660000026    
         612  -1.79555559     -0.617777765    
         614  -1.80888891     -0.657777786    
         616  -1.82666671     -0.688888907    
         618  -1.82666671     -0.655555546    
         620  -1.84000003     -0.668888867    
         622  -1.84888887     -0.691111088    
         624  -1.82666671     -0.708888888    
         626  -1.81333339     -0.737777770    
         628  -1.83555555     -0.753333330    
         630  -1.85333335     -0.802222252    
         632  -1.86666667     -0.835555553    
         634  -1.85777783     -0.860000014    
         636  -1.87555552     -0.857777774    
         638  -1.88444448     -0.904444456    
         640  -1.92888892     -0.922222197    
         642  -1.92888892     -0.920000017    
         644  -1.93777776     -0.946666658    
         646  -1.96000004     -0.962222219    
         648  -1.96888888     -0.986666679    
         650  -1.96888888     -0.986666679    
         652  -1.98222220     -0.995555580    
         654  -2.00000000      -1.00000000    
         656  -2.00000000      -1.00000000    
         658  -2.00000000      -1.00000000    
         660  -2.00000000      -1.00000000    
         662  -2.00000000      -1.00000000    
         664  -1.99111116     -0.997777760    
         666  -2.00000000      -1.00000000    
         668  -2.00000000      -1.00000000    
         670  -1.98222220     -0.995555580    
         672  -2.00000000      -1.00000000    
         674  -1.99111116     -0.997777760    
         676  -2.00000000      -1.00000000    
         678  -1.98222220     -0.995555580    
         680  -2.00000000      -1.00000000    
         682  -1.99111116     -0.997777760    
         684  -1.99111116     -0.997777760    
         686  -2.00000000      -1.00000000    
         688  -2.00000000      -1.00000000    
         690  -1.99111116     -0.997777760    
         692  -2.00000000      -1.00000000    
         694  -2.00000000      -1.00000000    
         696  -2.00000000      -1.00000000    
         698  -1.99111116     -0.997777760    
         700  -2.00000000      -1.00000000    
         702  -1.99111116     -0.997777760    
         704  -2.00000000      -1.00000000    
         706  -2.00000000      -1.00000000    
         708  -2.00000000      -1.00000000    
         710  -1.99111116     -0.997777760    
         712  -1.98222220     -0.995555580    
         714  -2.00000000      -1.00000000    
         716  -1.98222220     -0.995555580    
         718  -1.98222220     -0.995555580    
         720  -1.98222220     -0.995555580    
         722  -2.00000000      -1.00000000    
         724  -2.00000000      -1.00000000    
         726  -1.99111116     -0.997777760    
         728  -2.00000000      -1.00000000    
         730  -2.00000000      -1.00000000    
         732  -2.00000000      -1.00000000    
         734  -1.98222220     -0.995555580    
         736  -2.00000000      -1.00000000    
         738  -2.00000000      -1.00000000    
         740  -1.99111116     -0.997777760    
         742  -2.00000000      -1.00000000    
         744  -1.99111116     -0.997777760    
         746  -2.00000000      -1.00000000    
         748  -1.98666668     -0.995555580    
         750  -2.00000000      -1.00000000    
         752  -1.99111116     -0.997777760    
         754  -2.00000000      -1.00000000    
         756  -2.00000000      -1.00000000    
         758  -2.00000000      -1.00000000    
         760  -2.00000000      -1.00000000    
         762  -2.00000000      -1.00000000    
         764  -2.00000000      -1.00000000    
         766  -2.00000000      -1.00000000    
         768  -2.00000000      -1.00000000    
         770  -1.99111116     -0.997777760    
         772  -1.99111116     -0.997777760    
         774  -1.99111116     -0.997777760    
         776  -1.96888888     -0.991111100    
         778  -1.97777772     -0.993333340    
         780  -2.00000000      -1.00000000    
         782  -1.99111116     -0.997777760    
         784  -1.99111116     -0.997777760    
         786  -2.00000000      -1.00000000    
         788  -2.00000000      -1.00000000    
         790  -1.99111116     -0.997777760    
         792  -2.00000000      -1.00000000    
         794  -1.99111116     -0.997777760    
         796  -1.98222220     -0.995555580    
         798  -1.99111116     -0.997777760    
         800  -2.00000000      -1.00000000    
         802  -2.00000000      -1.00000000    
         804  -2.00000000      -1.00000000    
         806  -2.00000000      -1.00000000    
         808  -2.00000000      -1.00000000    
         810  -2.00000000      -1.00000000    
         812  -2.00000000      -1.00000000    
         814  -2.00000000      -1.00000000    
         816  -2.00000000      -1.00000000    
         818  -2.00000000      -1.00000000    
         820  -2.00000000      -1.00000000    
         822  -1.99111116     -0.997777760    
         824  -2.00000000      -1.00000000    
         826  -1.99111116     -0.997777760    
         828  -2.00000000      -1.00000000    
         830  -2.00000000      -1.00000000    
         832  -1.99111116     -0.997777760    
         834  -2.00000000      -1.00000000    
         836  -2.00000000      -1.00000000    
         838  -2.00000000      -1.00000000    
         840  -2.00000000      -1.00000000    
         842  -2.00000000      -1.00000000    
         844  -1.99111116     -0.997777760    
         846  -2.00000000      -1.00000000    
         848  -1.99111116     -0.997777760    
         850  -1.97777772     -0.993333340    
         852  -2.00000000      -1.00000000    
         854  -1.99111116     -0.997777760    
         856  -1.98222220     -0.995555580    
         858  -1.99111116     -0.997777760    
         860  -1.99111116     -0.997777760    
         862  -2.00000000      -1.00000000    
         864  -1.99111116     -0.997777760    
         866  -2.00000000      -1.00000000    
         868  -2.00000000      -1.00000000    
         870  -1.99111116     -0.997777760    
         872  -2.00000000      -1.00000000    
         874  -1.99111116     -0.997777760    
         876  -2.00000000      -1.00000000    
         878  -2.00000000      -1.00000000    
         880  -1.98222220     -0.995555580    
         882  -2.00000000      -1.00000000    
         884  -2.00000000      -1.00000000    
         886  -2.00000000      -1.00000000    
         888  -2.00000000      -1.00000000    
         890  -1.99111116     -0.997777760    
         892  -2.00000000      -1.00000000    
         894  -1.99111116     -0.997777760    
         896  -2.00000000      -1.00000000    
         898  -2.00000000      -1.00000000    
         900  -2.00000000      -1.00000000    
         902  -1.99111116     -0.997777760    
         904  -2.00000000      -1.00000000    
         906  -1.98222220     -0.995555580    
         908  -1.99111116     -0.997777760    
         910  -2.00000000      -1.00000000    
         912  -2.00000000      -1.00000000    
         914  -2.00000000      -1.00000000    
         916  -1.99111116     -0.997777760    
         918  -1.98666668     -0.995555580    
         920  -1.99111116     -0.997777760    
         922  -2.00000000      -1.00000000    
         924  -1.99111116     -0.997777760    
         926  -2.00000000      -1.00000000    
         928  -2.00000000      -1.00000000    
         930  -2.00000000      -1.00000000    
         932  -2.00000000      -1.00000000    
         934  -2.00000000      -1.00000000    
         936  -1.99111116     -0.997777760    
         938  -2.00000000      -1.00000000    
         940  -1.99111116     -0.997777760    
         942  -1.98222220     -0.995555580    
         944  -1.99111116     -0.997777760    
         946  -1.99111116     -0.997777760    
         948  -2.00000000      -1.00000000    
         950  -1.99111116     -0.997777760    
         952  -1.99111116     -0.997777760    
         954  -2.00000000      -1.00000000    
         956  -2.00000000      -1.00000000    
         958  -2.00000000      -1.00000000    
         960  -1.99111116     -0.997777760    
         962  -2.00000000      -1.00000000    
         964  -2.00000000      -1.00000000    
         966  -2.00000000      -1.00000000    
         968  -1.99111116     -0.997777760    
         970  -2.00000000      -1.00000000    
         972  -2.00000000      -1.00000000    
         974  -2.00000000      -1.00000000    
         976  -1.99111116     -0.997777760    
         978  -1.99111116     -0.997777760    
         980  -1.96444440     -0.991111100    
         982  -1.99111116     -0.997777760    
         984  -1.99111116     -0.997777760    
         986  -2.00000000      -1.00000000    
         988  -2.00000000      -1.00000000    
         990  -2.00000000      -1.00000000    
         992  -2.00000000      -1.00000000    
         994  -1.99111116     -0.997777760    
         996  -1.99111116     -0.997777760    
         998  -1.97333336     -0.993333340    
        1000  -1.99111116     -0.997777760    
        1002  -1.99111116     -0.997777760    
        1004  -2.00000000      -1.00000000    
        1006  -2.00000000      -1.00000000    
        1008  -2.00000000      -1.00000000    
        1010  -2.00000000      -1.00000000    
        1012  -1.99111116     -0.997777760    
        1014  -2.00000000      -1.00000000    
        1016  -2.00000000      -1.00000000    
        1018  -2.00000000      -1.00000000    
        1020  -2.00000000      -1.00000000    
        1022  -1.98222220     -0.995555580    
        1024  -2.00000000      -1.00000000    
        1026  -2.00000000      -1.00000000    
        1028  -2.00000000      -1.00000000    
        1030  -2.00000000      -1.00000000    
        1032  -2.00000000      -1.00000000    
        1034  -2.00000000      -1.00000000    
        1036  -2.00000000      -1.00000000    
        1038  -1.99111116     -0.997777760    
        1040  -1.99111116     -0.997777760    
        1042  -1.98222220     -0.995555580    
        1044  -1.99111116     -0.997777760    
        1046  -1.98222220     -0.995555580    
        1048  -1.96000004     -0.988888860    
        1050  -2.00000000      -1.00000000    
        1052  -1.97333336     -0.993333340    
        1054  -2.00000000      -1.00000000    
        1056  -1.99111116     -0.997777760    
        1058  -2.00000000      -1.00000000    
        1060  -1.98222220     -0.995555580    
        1062  -1.98222220     -0.995555580    
        1064  -2.00000000      -1.00000000    
        1066  -1.99111116     -0.997777760    
        1068  -1.99111116     -0.997777760    
        1070  -2.00000000      -1.00000000    
        1072  -2.00000000      -1.00000000    
        1074  -2.00000000      -1.00000000    
        1076  -1.99111116     -0.997777760    
        1078  -2.00000000      -1.00000000    
        1080  -2.00000000      -1.00000000    
        1082  -1.99111116     -0.997777760    
        1084  -2.00000000      -1.00000000    
        1086  -1.97333336     -0.993333340    
        1088  -2.00000000      -1.00000000    
        1090  -2.00000000      -1.00000000    
        1092  -1.99111116     -0.997777760    
        1094  -1.98222220     -0.995555580    
        1096  -1.99111116     -0.997777760    
        1098  -1.97333336     -0.993333340    
        1100  -1.99111116     -0.997777760    
        1102  -1.99111116     -0.997777760    
        1104  -2.00000000      -1.00000000    
        1106  -2.00000000      -1.00000000    
        1108  -1.99111116     -0.997777760    
        1110  -2.00000000      -1.00000000    
        1112  -2.00000000      -1.00000000    
        1114  -1.99111116     -0.997777760    
        1116  -2.00000000      -1.00000000    
        1118  -1.99111116     -0.997777760    
        1120  -1.99111116     -0.997777760    
        1122  -2.00000000      -1.00000000    
        1124  -2.00000000      -1.00000000    
        1126  -2.00000000      -1.00000000    
        1128  -2.00000000      -1.00000000    
        1130  -2.00000000      -1.00000000    
        1132  -2.00000000      -1.00000000    
        1134  -1.99111116     -0.997777760    
        1136  -2.00000000      -1.00000000    
        1138  -2.00000000      -1.00000000    
        1140  -2.00000000      -1.00000000    
        1142  -2.00000000      -1.00000000    
        1144  -2.00000000      -1.00000000    
        1146  -1.99111116     -0.997777760    
        1148  -1.98222220     -0.995555580    
        1150  -1.96444440     -0.991111100    
        1152  -1.98222220     -0.995555580    
        1154  -2.00000000      -1.00000000    
        1156  -1.99111116     -0.997777760    
        1158  -2.00000000      -1.00000000    
        1160  -1.99111116     -0.997777760    
        1162  -2.00000000      -1.00000000    
        1164  -1.99111116     -0.997777760    
        1166  -1.99111116     -0.997777760    
        1168  -2.00000000      -1.00000000    
        1170  -1.99111116     -0.997777760    
        1172  -2.00000000      -1.00000000    
        1174  -2.00000000      -1.00000000    
        1176  -1.97333336     -0.993333340    
        1178  -1.98222220     -0.995555580    
        1180  -1.98222220     -0.995555580    
        1182  -1.99111116     -0.997777760    
        1184  -2.00000000      -1.00000000    
        1186  -1.99111116     -0.997777760    
        1188  -2.00000000      -1.00000000    
        1190  -1.99111116     -0.997777760    
        1192  -1.98222220     -0.995555580    
        1194  -1.98666668     -0.995555580    
        1196  -1.97333336     -0.993333340    
        1198  -1.99111116     -0.997777760    
        1200  -2.00000000      -1.00000000    
        1202  -2.00000000      -1.00000000    
        1204  -1.98222220     -0.995555580    
        1206  -2.00000000      -1.00000000    
        1208  -2.00000000      -1.00000000    
        1210  -1.99111116     -0.997777760    
        1212  -1.99111116     -0.997777760    
        1214  -2.00000000      -1.00000000    
        1216  -2.00000000      -1.00000000    
        1218  -2.00000000      -1.00000000    
        1220  -2.00000000      -1.00000000    
        1222  -2.00000000      -1.00000000    
        1224  -1.98666668     -0.995555580    
        1226  -2.00000000      -1.00000000    
        1228  -1.99111116     -0.997777760    
        1230  -2.00000000      -1.00000000    
        1232  -2.00000000      -1.00000000    
        1234  -2.00000000      -1.00000000    
        1236  -1.99111116     -0.997777760    
        1238  -1.98222220     -0.995555580    
        1240  -2.00000000      -1.00000000    
        1242  -1.99111116     -0.997777760    
        1244  -2.00000000      -1.00000000    
        1246  -1.99111116     -0.997777760    
        1248  -2.00000000      -1.00000000    
        1250  -1.99111116     -0.997777760    
        1252  -2.00000000      -1.00000000    
        1254  -2.00000000      -1.00000000    
        1256  -2.00000000      -1.00000000    
        1258  -2.00000000      -1.00000000    
        1260  -1.99111116     -0.997777760    
        1262  -2.00000000      -1.00000000    
        1264  -2.00000000      -1.00000000    
        1266  -1.99111116     -0.997777760    
        1268  -1.97777772     -0.993333340    
        1270  -1.98222220     -0.995555580    
        1272  -2.00000000      -1.00000000    
        1274  -2.00000000      -1.00000000    
        1276  -2.00000000      -1.00000000    
        1278  -1.99111116     -0.997777760    
        1280  -1.99111116     -0.997777760    
        1282  -2.00000000      -1.00000000    
        1284  -2.00000000      -1.00000000    
        1286  -1.99111116     -0.997777760    
        1288  -1.97333336     -0.993333340    
        1290  -1.97333336     -0.993333340    
        1292  -1.99111116     -0.997777760    
        1294  -1.99111116     -0.997777760    
        1296  -1.99111116     -0.997777760    
        1298  -1.99111116     -0.997777760    
        1300  -2.00000000      -1.00000000    
        1302  -1.99111116     -0.997777760    
        1304  -2.00000000      -1.00000000    
        1306  -2.00000000      -1.00000000    
        1308  -2.00000000      -1.00000000    
        1310  -2.00000000      -1.00000000    
        1312  -2.00000000      -1.00000000    
        1314  -2.00000000      -1.00000000    
        1316  -2.00000000      -1.00000000    
        1318  -1.99111116     -0.997777760    
        1320  -2.00000000      -1.00000000    
        1322  -1.99111116     -0.997777760    
        1324  -2.00000000      -1.00000000    
        1326  -2.00000000      -1.00000000    
        1328  -1.97777772     -0.993333340    
        1330  -2.00000000      -1.00000000    
        1332  -1.98222220     -0.995555580    
        1334  -1.99111116     -0.997777760    
        1336  -1.99111116     -0.997777760    
        1338  -2.00000000      -1.00000000    
        1340  -1.98222220     -0.995555580    
        1342  -1.98222220     -0.995555580    
        1344  -2.00000000      -1.00000000    
        1346  -1.99111116     -0.997777760    
        1348  -1.99111116     -0.997777760    
        1350  -1.99111116     -0.997777760    
        1352  -2.00000000      -1.00000000    
        1354  -2.00000000      -1.00000000    
        1356  -2.00000000      -1.00000000    
        1358  -2.00000000      -1.00000000    
        1360  -2.00000000      -1.00000000    
        1362  -1.98222220     -0.995555580    
        1364  -1.97333336     -0.993333340    
        1366  -2.00000000      -1.00000000    
        1368  -2.00000000      -1.00000000    
        1370  -1.98222220     -0.995555580    
        1372  -1.99111116     -0.997777760    
        1374  -2.00000000      -1.00000000    
        1376  -2.00000000      -1.00000000    
        1378  -2.00000000      -1.00000000    
        1380  -1.99111116     -0.997777760    
        1382  -2.00000000      -1.00000000    
        1384  -2.00000000      -1.00000000    
        1386  -1.99111116     -0.997777760    
        1388  -1.99111116     -0.997777760    
        1390  -2.00000000      -1.00000000    
        1392  -2.00000000      -1.00000000    
        1394  -1.99111116     -0.997777760    
        1396  -2.00000000      -1.00000000    
        1398  -1.99111116     -0.997777760    
        1400  -2.00000000      -1.00000000    
        1402  -2.00000000      -1.00000000    
        1404  -2.00000000      -1.00000000    
        1406  -2.00000000      -1.00000000    
        1408  -2.00000000      -1.00000000    
        1410  -1.99111116     -0.997777760    
        1412  -1.98222220     -0.995555580    
        1414  -2.00000000      -1.00000000    
        1416  -1.99111116     -0.997777760    
        1418  -2.00000000      -1.00000000    
        1420  -1.99111116     -0.997777760    
        1422  -2.00000000      -1.00000000    
        1424  -1.98666668     -0.995555580    
        1426  -2.00000000      -1.00000000    
        1428  -2.00000000      -1.00000000    
        1430  -2.00000000      -1.00000000    
        1432  -1.99111116     -0.997777760    
        1434  -2.00000000      -1.00000000    
        1436  -2.00000000      -1.00000000    
        1438  -2.00000000      -1.00000000    
        1440  -1.99111116     -0.997777760    
        1442  -1.99111116     -0.997777760    
        1444  -1.98666668     -0.995555580    
        1446  -2.00000000      -1.00000000    
        1448  -1.99111116     -0.997777760    
        1450  -2.00000000      -1.00000000    
        1452  -2.00000000      -1.00000000    
        1454  -2.00000000      -1.00000000    
        1456  -2.00000000      -1.00000000    
        1458  -1.98222220     -0.995555580    
        1460  -1.99111116     -0.997777760    
        1462  -2.00000000      -1.00000000    
        1464  -2.00000000      -1.00000000    
        1466  -1.99111116     -0.997777760    
        1468  -2.00000000      -1.00000000    
        1470  -2.00000000      -1.00000000    
        1472  -1.99111116     -0.997777760    
        1474  -1.99111116     -0.997777760    
        1476  -1.99111116     -0.997777760    
        1478  -2.00000000      -1.00000000    
        1480  -2.00000000      -1.00000000    
        1482  -1.98222220     -0.995555580    
        1484  -1.99111116     -0.997777760    
        1486  -1.98222220     -0.995555580    
        1488  -1.97333336     -0.991111100    
        1490  -2.00000000      -1.00000000    
        1492  -2.00000000      -1.00000000    
        1494  -1.99111116     -0.997777760    
        1496  -1.98222220     -0.995555580    
        1498  -2.00000000      -1.00000000    
        1500  -1.99111116     -0.997777760    
        1502  -2.00000000      -1.00000000    
        1504  -2.00000000      -1.00000000    
        1506  -1.99111116     -0.997777760    
        1508  -1.99111116     -0.997777760    
        1510  -1.98222220     -0.995555580    
        1512  -1.99111116     -0.997777760    
        1514  -1.99111116     -0.997777760    
