 # Cycle    Energy/N    Magnetization/N
        2458  -1.67999995     -0.920000017    
        2460  -1.63999999     -0.899999976    
        2462  -2.00000000      -1.00000000    
        2464  -1.91999996     -0.980000019    
        2466  -1.55999994     -0.879999995    
        2468  -1.75999999     -0.920000017    
        2470  -1.91999996     -0.980000019    
        2472  -1.72000003     -0.899999976    
        2474  -1.91999996     -0.980000019    
        2476  -1.75999999     -0.939999998    
        2478  -1.67999995     -0.899999976    
        2480  -1.44000006     -0.800000012    
        2482  -1.63999999     -0.899999976    
        2484  -1.39999998     -0.819999993    
        2486  -1.27999997     -0.540000021    
        2488  -1.44000006     -0.759999990    
        2490  -1.39999998     -0.819999993    
        2492  -1.55999994     -0.879999995    
        2494  -1.60000002     -0.839999974    
        2496  -1.67999995     -0.899999976    
        2498  -1.44000006     -0.699999988    
        2500  -1.39999998     -0.800000012    
        2502  -1.27999997     -0.759999990    
        2504  -1.67999995     -0.920000017    
        2506  -1.75999999     -0.939999998    
        2508  -1.79999995     -0.939999998    
        2510  -1.91999996     -0.980000019    
        2512  -1.75999999     -0.939999998    
        2514  -1.75999999     -0.939999998    
        2516  -1.63999999     -0.879999995    
        2518  -1.67999995     -0.920000017    
        2520  -2.00000000      -1.00000000    
        2522  -1.67999995     -0.920000017    
        2524  -1.63999999     -0.879999995    
        2526  -1.79999995     -0.920000017    
        2528  -1.60000002     -0.879999995    
        2530  -1.91999996     -0.980000019    
        2532  -1.84000003     -0.959999979    
        2534  -1.55999994     -0.860000014    
        2536  -1.36000001     -0.759999990    
        2538  -1.75999999     -0.920000017    
        2540  -1.44000006     -0.720000029    
        2542  -1.39999998     -0.759999990    
        2544  -1.44000006     -0.819999993    
        2546  -1.63999999     -0.800000012    
        2548  -1.32000005     -0.779999971    
        2550  -1.63999999     -0.839999974    
        2552  -1.20000005     -0.699999988    
        2554 -0.920000017     -0.360000014    
        2556  -1.03999996     -0.460000008    
        2558  -1.12000000     -0.519999981    
        2560  -1.24000001     -0.579999983    
        2562  -1.48000002     -0.740000010    
        2564  -1.51999998     -0.740000010    
        2566  -1.36000001     -0.819999993    
        2568  -1.72000003     -0.879999995    
        2570  -1.24000001     -0.660000026    
        2572  -1.39999998     -0.779999971    
        2574  -1.67999995     -0.899999976    
        2576  -1.48000002     -0.839999974    
        2578  -1.60000002     -0.899999976    
        2580  -1.72000003     -0.920000017    
        2582  -1.67999995     -0.899999976    
        2584  -1.48000002     -0.819999993    
        2586  -1.44000006     -0.800000012    
        2588  -1.27999997     -0.720000029    
        2590  -1.36000001     -0.720000029    
        2592  -1.48000002     -0.779999971    
        2594  -1.51999998     -0.839999974    
        2596  -1.60000002     -0.839999974    
        2598  -1.75999999     -0.939999998    
        2600  -1.84000003     -0.959999979    
        2602  -1.39999998     -0.800000012    
        2604  -1.60000002     -0.740000010    
        2606  -1.51999998     -0.759999990    
        2608  -1.63999999     -0.699999988    
        2610  -1.55999994     -0.800000012    
        2612  -1.44000006     -0.740000010    
        2614  -1.75999999     -0.920000017    
        2616  -1.63999999     -0.899999976    
        2618  -1.39999998     -0.779999971    
        2620  -1.79999995     -0.939999998    
        2622  -1.60000002     -0.899999976    
        2624  -1.79999995     -0.939999998    
        2626  -1.79999995     -0.939999998    
        2628  -1.67999995     -0.899999976    
        2630  -2.00000000      -1.00000000    
        2632  -1.67999995     -0.920000017    
        2634  -1.91999996     -0.980000019    
        2636  -1.79999995     -0.939999998    
        2638  -1.55999994     -0.800000012    
        2640  -1.67999995     -0.879999995    
        2642  -1.39999998     -0.819999993    
        2644  -1.79999995     -0.939999998    
        2646  -1.79999995     -0.939999998    
        2648  -1.75999999     -0.939999998    
        2650  -1.44000006     -0.839999974    
        2652  -1.91999996     -0.980000019    
        2654  -1.72000003     -0.920000017    
        2656  -1.84000003     -0.959999979    
        2658  -1.63999999     -0.839999974    
        2660  -1.39999998     -0.639999986    
        2662  -1.36000001     -0.740000010    
        2664  -1.48000002     -0.759999990    
        2666  -1.72000003     -0.879999995    
        2668  -1.67999995     -0.899999976    
        2670  -1.60000002     -0.899999976    
        2672  -1.55999994     -0.839999974    
        2674 -0.879999995     -0.540000021    
        2676  -1.20000005     -0.740000010    
        2678  -1.55999994     -0.860000014    
        2680  -1.63999999     -0.879999995    
        2682  -1.67999995     -0.860000014    
        2684  -1.48000002     -0.819999993    
        2686  -1.63999999     -0.879999995    
        2688  -1.72000003     -0.920000017    
        2690  -1.63999999     -0.879999995    
        2692  -1.84000003     -0.959999979    
        2694  -1.91999996     -0.980000019    
        2696  -1.72000003     -0.899999976    
        2698  -1.75999999     -0.939999998    
        2700  -1.91999996     -0.980000019    
        2702  -1.84000003     -0.959999979    
        2704  -1.67999995     -0.879999995    
        2706  -1.39999998     -0.660000026    
        2708  -1.39999998     -0.740000010    
        2710  -1.27999997     -0.680000007    
        2712  -1.36000001     -0.699999988    
        2714  -1.36000001     -0.560000002    
        2716  -1.36000001     -0.600000024    
        2718  -1.32000005     -0.680000007    
        2720  -1.72000003     -0.920000017    
        2722  -1.84000003     -0.959999979    
        2724  -1.84000003     -0.959999979    
        2726  -1.91999996     -0.980000019    
        2728  -1.44000006     -0.800000012    
        2730  -1.60000002     -0.879999995    
        2732  -1.75999999     -0.939999998    
        2734  -1.72000003     -0.920000017    
        2736  -1.84000003     -0.959999979    
        2738  -1.79999995     -0.920000017    
        2740  -1.39999998     -0.759999990    
        2742  -1.60000002     -0.839999974    
        2744  -1.48000002     -0.819999993    
        2746  -1.20000005     -0.720000029    
        2748  -1.39999998     -0.759999990    
        2750  -1.72000003     -0.920000017    
        2752  -1.51999998     -0.860000014    
        2754  -1.72000003     -0.879999995    
        2756  -1.84000003     -0.939999998    
        2758  -1.75999999     -0.920000017    
        2760  -1.51999998     -0.860000014    
        2762  -1.79999995     -0.939999998    
        2764  -1.75999999     -0.939999998    
        2766  -1.72000003     -0.899999976    
        2768  -1.44000006     -0.759999990    
        2770  -1.84000003     -0.939999998    
        2772  -1.75999999     -0.920000017    
        2774  -2.00000000      -1.00000000    
        2776  -1.75999999     -0.920000017    
        2778  -1.84000003     -0.959999979    
        2780  -1.75999999     -0.939999998    
        2782  -1.91999996     -0.980000019    
        2784  -1.72000003     -0.920000017    
        2786  -1.84000003     -0.959999979    
        2788  -1.91999996     -0.980000019    
        2790  -1.63999999     -0.860000014    
        2792  -1.51999998     -0.860000014    
        2794  -1.72000003     -0.920000017    
        2796  -1.72000003     -0.879999995    
        2798  -1.91999996     -0.980000019    
        2800  -1.84000003     -0.959999979    
        2802  -2.00000000      -1.00000000    
        2804  -1.91999996     -0.980000019    
        2806  -1.67999995     -0.920000017    
        2808  -1.84000003     -0.959999979    
        2810  -1.63999999     -0.899999976    
        2812  -1.84000003     -0.959999979    
        2814  -1.79999995     -0.939999998    
        2816  -1.55999994     -0.879999995    
        2818  -1.12000000     -0.699999988    
        2820  -1.72000003     -0.920000017    
        2822  -1.63999999     -0.899999976    
        2824  -2.00000000      -1.00000000    
        2826  -1.72000003     -0.920000017    
        2828  -1.63999999     -0.899999976    
        2830  -1.88000000     -0.959999979    
        2832  -1.63999999     -0.860000014    
        2834  -1.44000006     -0.819999993    
        2836  -1.75999999     -0.939999998    
        2838  -1.72000003     -0.920000017    
        2840  -1.88000000     -0.959999979    
        2842  -1.44000006     -0.839999974    
        2844  -1.91999996     -0.980000019    
        2846  -1.84000003     -0.959999979    
        2848  -1.75999999     -0.939999998    
        2850  -1.75999999     -0.920000017    
        2852  -1.84000003     -0.959999979    
        2854  -1.91999996     -0.980000019    
        2856  -1.84000003     -0.959999979    
        2858  -1.84000003     -0.959999979    
        2860  -1.72000003     -0.920000017    
        2862  -1.88000000     -0.959999979    
        2864  -1.72000003     -0.920000017    
        2866  -2.00000000      -1.00000000    
        2868  -1.60000002     -0.860000014    
        2870  -1.75999999     -0.939999998    
        2872  -1.84000003     -0.939999998    
        2874  -1.72000003     -0.920000017    
        2876  -1.20000005     -0.720000029    
        2878  -1.72000003     -0.920000017    
        2880  -1.91999996     -0.980000019    
        2882  -1.84000003     -0.959999979    
        2884  -1.72000003     -0.899999976    
        2886  -1.60000002     -0.879999995    
        2888  -1.44000006     -0.800000012    
        2890  -1.32000005     -0.639999986    
        2892  -1.39999998     -0.720000029    
        2894  -1.44000006     -0.699999988    
        2896  -1.27999997     -0.740000010    
        2898  -1.63999999     -0.860000014    
        2900  -1.84000003     -0.939999998    
        2902  -2.00000000      -1.00000000    
        2904  -1.91999996     -0.980000019    
        2906  -1.91999996     -0.980000019    
        2908  -1.84000003     -0.959999979    
        2910  -1.84000003     -0.959999979    
        2912  -1.63999999     -0.899999976    
        2914  -1.79999995     -0.939999998    
        2916  -1.63999999     -0.899999976    
        2918  -1.60000002     -0.860000014    
        2920  -1.84000003     -0.939999998    
        2922  -1.88000000     -0.959999979    
        2924  -1.75999999     -0.939999998    
        2926  -1.72000003     -0.899999976    
        2928  -1.67999995     -0.899999976    
        2930  -1.67999995     -0.899999976    
        2932  -1.84000003     -0.959999979    
        2934  -1.63999999     -0.899999976    
        2936  -1.75999999     -0.939999998    
        2938  -1.67999995     -0.899999976    
        2940  -1.51999998     -0.860000014    
        2942  -1.51999998     -0.779999971    
        2944  -1.63999999     -0.699999988    
        2946  -1.63999999     -0.720000029    
        2948  -1.63999999     -0.860000014    
        2950  -1.67999995     -0.920000017    
        2952  -1.91999996     -0.980000019    
        2954  -1.72000003     -0.899999976    
        2956  -1.51999998     -0.879999995    
        2958  -1.36000001     -0.779999971    
        2960  -1.48000002     -0.800000012    
        2962  -1.32000005     -0.720000029    
        2964  -1.36000001     -0.759999990    
        2966  -1.44000006     -0.819999993    
        2968  -1.36000001     -0.800000012    
        2970  -1.27999997     -0.720000029    
        2972  -1.63999999     -0.879999995    
        2974  -1.72000003     -0.920000017    
        2976  -1.63999999     -0.879999995    
        2978  -1.72000003     -0.920000017    
        2980  -1.84000003     -0.959999979    
        2982  -1.63999999     -0.899999976    
        2984  -1.60000002     -0.879999995    
        2986  -1.63999999     -0.879999995    
        2988  -1.67999995     -0.879999995    
        2990  -1.67999995     -0.899999976    
        2992  -1.75999999     -0.939999998    
        2994  -1.67999995     -0.920000017    
        2996  -1.60000002     -0.779999971    
        2998  -1.55999994     -0.779999971    
        3000  -1.84000003     -0.959999979    
        3002  -1.60000002     -0.899999976    
        3004  -1.75999999     -0.939999998    
        3006  -1.91999996     -0.980000019    
        3008  -1.55999994     -0.879999995    
        3010  -1.44000006     -0.819999993    
        3012  -1.32000005     -0.680000007    
        3014  -1.48000002     -0.720000029    
        3016  -1.60000002     -0.839999974    
        3018  -1.44000006     -0.800000012    
        3020  -1.84000003     -0.959999979    
        3022  -1.67999995     -0.920000017    
        3024  -1.55999994     -0.860000014    
        3026  -1.60000002     -0.879999995    
        3028  -1.75999999     -0.939999998    
        3030  -1.84000003     -0.959999979    
        3032  -2.00000000      -1.00000000    
        3034  -1.84000003     -0.959999979    
        3036  -1.60000002     -0.879999995    
        3038  -1.51999998     -0.800000012    
        3040  -1.75999999     -0.920000017    
        3042  -1.67999995     -0.779999971    
        3044  -1.72000003     -0.920000017    
        3046  -1.63999999     -0.879999995    
        3048  -1.51999998     -0.879999995    
        3050  -1.48000002     -0.759999990    
        3052  -1.32000005     -0.639999986    
        3054  -1.32000005     -0.699999988    
        3056 -0.920000017     -0.419999987    
        3058  -1.20000005     -0.419999987    
        3060  -1.39999998     -0.439999998    
        3062  -1.51999998     -0.579999983    
        3064  -1.44000006     -0.579999983    
        3066  -1.60000002     -0.860000014    
        3068  -1.67999995     -0.879999995    
        3070  -1.63999999     -0.839999974    
        3072  -1.44000006     -0.839999974    
        3074  -1.75999999     -0.939999998    
        3076  -1.63999999     -0.899999976    
        3078  -2.00000000      -1.00000000    
        3080  -1.79999995     -0.939999998    
        3082  -1.91999996     -0.980000019    
        3084  -1.91999996     -0.980000019    
        3086  -1.84000003     -0.959999979    
        3088  -1.84000003     -0.959999979    
        3090  -1.55999994     -0.839999974    
        3092  -1.44000006     -0.779999971    
        3094  -1.72000003     -0.879999995    
        3096  -1.67999995     -0.839999974    
        3098  -1.60000002     -0.699999988    
        3100  -1.39999998     -0.660000026    
        3102  -1.48000002     -0.819999993    
        3104  -1.48000002     -0.740000010    
        3106  -1.24000001     -0.720000029    
        3108  -1.84000003     -0.959999979    
        3110  -1.32000005     -0.699999988    
        3112  -1.48000002     -0.620000005    
        3114  -1.36000001     -0.699999988    
        3116  -1.27999997     -0.560000002    
        3118  -1.51999998     -0.779999971    
        3120  -1.84000003     -0.959999979    
        3122  -1.63999999     -0.899999976    
        3124  -1.55999994     -0.839999974    
        3126  -1.36000001     -0.720000029    
        3128  -1.27999997     -0.680000007    
        3130  -1.15999997     -0.620000005    
        3132  -1.36000001     -0.759999990    
        3134  -1.51999998     -0.800000012    
        3136  -1.75999999     -0.939999998    
        3138  -1.55999994     -0.860000014    
        3140  -1.79999995     -0.939999998    
        3142  -1.51999998     -0.860000014    
        3144  -1.79999995     -0.939999998    
        3146  -1.55999994     -0.860000014    
        3148  -1.51999998     -0.839999974    
        3150  -1.75999999     -0.920000017    
        3152  -1.55999994     -0.860000014    
        3154  -1.72000003     -0.899999976    
        3156  -1.72000003     -0.899999976    
        3158  -1.88000000     -0.959999979    
        3160  -1.72000003     -0.920000017    
        3162  -1.75999999     -0.899999976    
        3164  -1.67999995     -0.860000014    
        3166  -1.91999996     -0.980000019    
        3168  -1.84000003     -0.959999979    
        3170  -1.91999996     -0.980000019    
        3172  -1.88000000     -0.959999979    
        3174  -1.72000003     -0.920000017    
        3176  -1.67999995     -0.899999976    
        3178  -1.67999995     -0.899999976    
        3180  -1.75999999     -0.920000017    
        3182  -1.55999994     -0.879999995    
        3184  -2.00000000      -1.00000000    
        3186  -1.79999995     -0.939999998    
        3188  -1.91999996     -0.980000019    
        3190  -1.91999996     -0.980000019    
        3192  -2.00000000      -1.00000000    
        3194  -1.84000003     -0.959999979    
        3196  -1.75999999     -0.939999998    
        3198  -1.79999995     -0.939999998    
        3200  -1.67999995     -0.899999976    
        3202  -1.79999995     -0.939999998    
        3204  -1.79999995     -0.939999998    
        3206  -1.55999994     -0.860000014    
        3208  -1.72000003     -0.920000017    
        3210  -1.84000003     -0.939999998    
        3212  -1.84000003     -0.959999979    
        3214  -1.88000000     -0.959999979    
        3216  -1.48000002     -0.839999974    
        3218  -1.63999999     -0.879999995    
        3220  -1.84000003     -0.959999979    
        3222  -1.67999995     -0.899999976    
        3224  -1.55999994     -0.839999974    
        3226  -1.79999995     -0.939999998    
        3228  -1.55999994     -0.839999974    
        3230  -1.36000001     -0.639999986    
        3232  -1.03999996     -0.579999983    
        3234  -1.48000002     -0.839999974    
        3236  -1.72000003     -0.920000017    
        3238  -1.72000003     -0.899999976    
        3240  -1.79999995     -0.939999998    
        3242  -1.44000006     -0.860000014    
        3244  -1.79999995     -0.939999998    
        3246  -1.67999995     -0.899999976    
        3248  -1.79999995     -0.939999998    
        3250  -1.84000003     -0.959999979    
        3252  -1.67999995     -0.879999995    
        3254  -1.67999995     -0.920000017    
        3256  -1.55999994     -0.860000014    
        3258  -1.39999998     -0.779999971    
        3260  -1.51999998     -0.860000014    
        3262  -1.75999999     -0.899999976    
        3264  -2.00000000      -1.00000000    
        3266  -1.84000003     -0.959999979    
        3268  -1.60000002     -0.899999976    
        3270  -1.67999995     -0.899999976    
        3272  -1.51999998     -0.839999974    
        3274  -1.84000003     -0.959999979    
        3276  -1.84000003     -0.939999998    
        3278  -1.72000003     -0.899999976    
        3280  -1.75999999     -0.939999998    
        3282  -1.67999995     -0.920000017    
        3284  -1.84000003     -0.959999979    
        3286  -1.84000003     -0.959999979    
        3288  -1.79999995     -0.939999998    
        3290  -1.63999999     -0.899999976    
        3292  -1.79999995     -0.939999998    
        3294  -1.75999999     -0.939999998    
        3296  -1.63999999     -0.899999976    
        3298  -1.84000003     -0.959999979    
        3300  -1.67999995     -0.920000017    
        3302  -1.79999995     -0.939999998    
        3304  -2.00000000      -1.00000000    
        3306  -1.67999995     -0.920000017    
        3308  -1.67999995     -0.899999976    
        3310  -1.51999998     -0.800000012    
        3312  -1.39999998     -0.720000029    
        3314  -1.55999994     -0.720000029    
        3316  -1.36000001     -0.660000026    
        3318  -1.60000002     -0.779999971    
        3320  -1.51999998     -0.819999993    
        3322  -1.63999999     -0.879999995    
        3324  -1.84000003     -0.959999979    
        3326  -2.00000000      -1.00000000    
        3328  -1.91999996     -0.980000019    
        3330  -1.51999998     -0.839999974    
        3332  -1.67999995     -0.920000017    
        3334  -1.84000003     -0.959999979    
        3336  -1.91999996     -0.980000019    
        3338  -1.55999994     -0.860000014    
        3340  -1.72000003     -0.899999976    
        3342  -1.39999998     -0.740000010    
        3344  -1.51999998     -0.800000012    
        3346  -1.75999999     -0.939999998    
        3348  -1.79999995     -0.939999998    
        3350  -1.51999998     -0.759999990    
        3352  -1.51999998     -0.819999993    
        3354  -1.63999999     -0.899999976    
        3356  -1.67999995     -0.899999976    
        3358  -1.88000000     -0.959999979    
        3360  -1.79999995     -0.920000017    
        3362  -1.88000000     -0.959999979    
        3364  -1.88000000     -0.959999979    
        3366  -1.88000000     -0.959999979    
        3368  -1.91999996     -0.980000019    
        3370  -1.75999999     -0.920000017    
        3372  -1.84000003     -0.959999979    
        3374  -1.91999996     -0.980000019    
        3376  -1.88000000     -0.959999979    
        3378  -1.75999999     -0.920000017    
        3380  -1.75999999     -0.939999998    
        3382  -1.60000002     -0.860000014    
        3384  -1.67999995     -0.899999976    
        3386  -1.84000003     -0.959999979    
        3388  -1.67999995     -0.899999976    
        3390  -1.60000002     -0.879999995    
        3392  -1.39999998     -0.800000012    
        3394  -1.20000005     -0.579999983    
        3396  -1.20000005     -0.560000002    
        3398  -1.72000003     -0.920000017    
        3400  -1.72000003     -0.920000017    
        3402  -1.72000003     -0.899999976    
        3404  -1.72000003     -0.920000017    
        3406  -1.55999994     -0.879999995    
        3408  -1.79999995     -0.939999998    
        3410  -1.91999996     -0.980000019    
        3412  -1.75999999     -0.939999998    
        3414  -1.79999995     -0.939999998    
        3416  -1.84000003     -0.939999998    
        3418  -1.55999994     -0.879999995    
        3420  -1.91999996     -0.980000019    
        3422  -1.67999995     -0.920000017    
        3424  -1.72000003     -0.920000017    
        3426  -1.72000003     -0.899999976    
        3428  -1.84000003     -0.959999979    
        3430  -2.00000000      -1.00000000    
        3432  -1.84000003     -0.959999979    
        3434  -1.84000003     -0.959999979    
        3436  -1.91999996     -0.980000019    
        3438  -1.91999996     -0.980000019    
        3440  -1.75999999     -0.939999998    
        3442  -1.79999995     -0.939999998    
        3444  -1.72000003     -0.920000017    
        3446  -1.55999994     -0.839999974    
        3448  -1.79999995     -0.920000017    
        3450  -1.72000003     -0.899999976    
        3452  -1.51999998     -0.839999974    
        3454  -1.55999994     -0.860000014    
        3456  -2.00000000      -1.00000000    
        3458  -1.72000003     -0.920000017    
        3460  -1.91999996     -0.980000019    
        3462  -2.00000000      -1.00000000    
        3464  -1.84000003     -0.959999979    
        3466  -1.75999999     -0.939999998    
        3468  -1.36000001     -0.779999971    
        3470  -1.67999995     -0.899999976    
        3472  -1.91999996     -0.980000019    
        3474  -1.67999995     -0.879999995    
        3476  -1.84000003     -0.959999979    
        3478  -1.44000006     -0.839999974    
        3480  -1.48000002     -0.839999974    
        3482  -1.51999998     -0.819999993    
        3484  -1.60000002     -0.879999995    
        3486  -1.72000003     -0.920000017    
        3488  -1.51999998     -0.860000014    
        3490  -2.00000000      -1.00000000    
        3492  -1.91999996     -0.980000019    
        3494  -1.91999996     -0.980000019    
        3496  -1.75999999     -0.939999998    
        3498  -1.91999996     -0.980000019    
        3500  -1.67999995     -0.879999995    
        3502  -1.75999999     -0.939999998    
        3504  -1.88000000     -0.959999979    
        3506  -1.67999995     -0.899999976    
        3508  -1.79999995     -0.939999998    
        3510  -1.60000002     -0.879999995    
        3512  -1.91999996     -0.980000019    
        3514  -1.75999999     -0.920000017    
        3516  -1.32000005     -0.779999971    
        3518  -1.67999995     -0.899999976    
        3520  -1.79999995     -0.939999998    
        3522  -1.55999994     -0.860000014    
        3524  -1.24000001     -0.660000026    
        3526  -1.67999995     -0.899999976    
        3528  -1.84000003     -0.959999979    
        3530  -1.91999996     -0.980000019    
        3532  -1.72000003     -0.920000017    
        3534  -1.91999996     -0.980000019    
        3536  -1.84000003     -0.959999979    
        3538  -1.63999999     -0.879999995    
        3540  -1.72000003     -0.899999976    
        3542  -1.75999999     -0.939999998    
        3544  -1.84000003     -0.959999979    
        3546  -1.67999995     -0.920000017    
        3548  -1.55999994     -0.879999995    
        3550  -1.75999999     -0.939999998    
        3552  -1.44000006     -0.860000014    
        3554  -1.84000003     -0.959999979    
        3556  -1.79999995     -0.939999998    
        3558  -1.51999998     -0.839999974    
        3560  -1.84000003     -0.959999979    
        3562  -2.00000000      -1.00000000    
        3564  -1.55999994     -0.800000012    
        3566  -1.79999995     -0.939999998    
        3568  -1.67999995     -0.860000014    
        3570  -1.55999994     -0.860000014    
        3572  -1.75999999     -0.920000017    
        3574  -1.79999995     -0.939999998    
        3576  -1.55999994     -0.860000014    
        3578  -1.84000003     -0.959999979    
        3580  -1.63999999     -0.879999995    
        3582  -1.75999999     -0.920000017    
        3584  -1.72000003     -0.920000017    
        3586  -1.60000002     -0.879999995    
        3588  -1.79999995     -0.939999998    
        3590  -1.79999995     -0.920000017    
        3592  -1.91999996     -0.980000019    
        3594  -1.91999996     -0.980000019    
        3596  -1.20000005     -0.759999990    
        3598  -1.32000005     -0.720000029    
        3600  -1.51999998     -0.860000014    
        3602  -1.72000003     -0.920000017    
        3604  -1.91999996     -0.980000019    
        3606  -1.88000000     -0.959999979    
        3608  -1.79999995     -0.939999998    
        3610  -1.67999995     -0.899999976    
        3612  -1.60000002     -0.860000014    
        3614  -1.67999995     -0.899999976    
        3616  -1.75999999     -0.920000017    
        3618  -1.72000003     -0.920000017    
        3620  -1.67999995     -0.899999976    
        3622  -1.72000003     -0.920000017    
        3624  -1.84000003     -0.959999979    
        3626  -1.84000003     -0.959999979    
        3628  -1.60000002     -0.860000014    
        3630  -1.51999998     -0.860000014    
        3632  -1.72000003     -0.920000017    
        3634  -1.75999999     -0.939999998    
        3636  -1.67999995     -0.920000017    
        3638  -1.91999996     -0.980000019    
        3640  -1.75999999     -0.939999998    
        3642  -1.79999995     -0.939999998    
        3644  -2.00000000      -1.00000000    
        3646  -2.00000000      -1.00000000    
        3648  -1.91999996     -0.980000019    
        3650  -1.84000003     -0.959999979    
        3652  -1.79999995     -0.939999998    
        3654  -1.91999996     -0.980000019    
        3656  -1.91999996     -0.980000019    
        3658  -1.91999996     -0.980000019    
        3660  -1.72000003     -0.920000017    
        3662  -1.91999996     -0.980000019    
        3664  -1.72000003     -0.920000017    
        3666  -1.72000003     -0.920000017    
        3668  -1.48000002     -0.839999974    
        3670  -1.84000003     -0.959999979    
        3672  -1.67999995     -0.899999976    
        3674  -1.79999995     -0.939999998    
        3676  -1.72000003     -0.920000017    
        3678  -1.55999994     -0.839999974    
        3680  -1.72000003     -0.879999995    
        3682  -1.84000003     -0.959999979    
        3684  -1.91999996     -0.980000019    
        3686  -1.84000003     -0.959999979    
        3688  -1.67999995     -0.920000017    
        3690  -2.00000000      -1.00000000    
        3692  -1.91999996     -0.980000019    
        3694  -1.84000003     -0.959999979    
        3696  -1.91999996     -0.980000019    
        3698  -2.00000000      -1.00000000    
        3700  -1.91999996     -0.980000019    
        3702  -1.55999994     -0.879999995    
        3704  -1.48000002     -0.860000014    
        3706  -1.63999999     -0.899999976    
        3708  -2.00000000      -1.00000000    
        3710  -1.88000000     -0.959999979    
        3712  -1.72000003     -0.920000017    
        3714  -1.63999999     -0.879999995    
        3716  -1.51999998     -0.839999974    
        3718  -1.32000005     -0.779999971    
        3720  -1.60000002     -0.879999995    
        3722  -1.55999994     -0.860000014    
        3724  -1.48000002     -0.839999974    
        3726  -1.63999999     -0.899999976    
        3728  -1.84000003     -0.959999979    
        3730  -1.72000003     -0.899999976    
        3732  -1.51999998     -0.839999974    
        3734  -1.91999996     -0.980000019    
        3736  -1.55999994     -0.860000014    
        3738  -1.72000003     -0.920000017    
        3740  -1.75999999     -0.920000017    
        3742  -1.79999995     -0.939999998    
        3744  -1.39999998     -0.819999993    
        3746  -1.91999996     -0.980000019    
        3748  -1.75999999     -0.920000017    
        3750  -1.63999999     -0.899999976    
        3752  -1.67999995     -0.899999976    
        3754  -1.63999999     -0.879999995    
        3756  -1.91999996     -0.980000019    
        3758  -1.79999995     -0.939999998    
        3760  -1.79999995     -0.939999998    
        3762  -1.79999995     -0.939999998    
        3764  -1.67999995     -0.899999976    
        3766  -1.79999995     -0.939999998    
        3768  -1.84000003     -0.959999979    
        3770  -1.88000000     -0.959999979    
        3772  -1.79999995     -0.939999998    
        3774  -1.55999994     -0.839999974    
        3776  -1.60000002     -0.879999995    
        3778  -1.44000006     -0.800000012    
        3780  -1.72000003     -0.899999976    
        3782  -1.48000002     -0.839999974    
        3784  -1.20000005     -0.740000010    
        3786  -1.84000003     -0.939999998    
        3788  -1.91999996     -0.980000019    
        3790  -1.91999996     -0.980000019    
        3792  -1.67999995     -0.920000017    
        3794  -2.00000000      -1.00000000    
        3796  -1.75999999     -0.939999998    
        3798  -1.84000003     -0.959999979    
        3800  -1.72000003     -0.899999976    
        3802  -1.60000002     -0.819999993    
        3804  -1.44000006     -0.800000012    
        3806  -1.60000002     -0.879999995    
        3808  -1.48000002     -0.839999974    
        3810  -1.60000002     -0.899999976    
        3812  -1.88000000     -0.959999979    
        3814  -1.60000002     -0.860000014    
        3816  -1.44000006     -0.740000010    
        3818  -1.75999999     -0.939999998    
        3820  -1.84000003     -0.959999979    
        3822  -2.00000000      -1.00000000    
        3824  -1.72000003     -0.879999995    
        3826  -1.67999995     -0.899999976    
        3828  -1.32000005     -0.800000012    
        3830  -1.84000003     -0.959999979    
        3832  -1.39999998     -0.800000012    
        3834  -1.55999994     -0.779999971    
        3836  -1.55999994     -0.860000014    
        3838  -1.72000003     -0.920000017    
        3840  -1.48000002     -0.839999974    
        3842  -1.67999995     -0.879999995    
        3844  -1.84000003     -0.959999979    
        3846  -2.00000000      -1.00000000    
        3848  -1.84000003     -0.939999998    
        3850  -1.84000003     -0.959999979    
        3852  -1.75999999     -0.920000017    
        3854  -1.72000003     -0.920000017    
        3856  -1.91999996     -0.980000019    
        3858  -1.88000000     -0.959999979    
        3860  -1.75999999     -0.939999998    
        3862  -1.84000003     -0.959999979    
        3864  -1.91999996     -0.980000019    
        3866  -2.00000000      -1.00000000    
        3868  -1.79999995     -0.939999998    
        3870  -2.00000000      -1.00000000    
        3872  -1.84000003     -0.959999979    
        3874  -1.91999996     -0.980000019    
        3876  -1.91999996     -0.980000019    
        3878  -1.75999999     -0.939999998    
        3880  -1.67999995     -0.920000017    
        3882  -1.63999999     -0.899999976    
        3884  -2.00000000      -1.00000000    
        3886  -1.75999999     -0.939999998    
        3888  -1.72000003     -0.920000017    
        3890  -1.75999999     -0.939999998    
        3892  -1.84000003     -0.959999979    
        3894  -1.55999994     -0.879999995    
        3896  -1.51999998     -0.819999993    
        3898  -1.72000003     -0.920000017    
        3900  -1.67999995     -0.920000017    
        3902  -1.79999995     -0.939999998    
        3904  -1.79999995     -0.939999998    
        3906  -2.00000000      -1.00000000    
        3908  -1.75999999     -0.939999998    
        3910  -2.00000000      -1.00000000    
        3912  -1.63999999     -0.860000014    
        3914  -1.88000000     -0.959999979    
        3916  -1.72000003     -0.920000017    
        3918  -1.75999999     -0.920000017    
        3920  -1.84000003     -0.959999979    
        3922  -1.91999996     -0.980000019    
        3924  -1.72000003     -0.920000017    
        3926  -1.91999996     -0.980000019    
