Name,Degree,Closeness,Betweenness
STRONG,0.0423728813559322,0.28640776699029125,0.0
TANDA,0.00847457627118644,0.22562141491395793,0.0
THEON,0.0847457627118644,0.3522388059701492,0.00470349134376801
THIN_MAN,0.05084745762711865,0.2822966507177033,0.0019209693993447081
TOMMEN,0.1016949152542373,0.38436482084690554,0.0157852466041883
TORMUND,0.06779661016949153,0.33146067415730335,0.009504494250256963
TRYSTANE,0.05084745762711865,0.29280397022332505,3.219212258760281e-05
TYCHO,0.0423728813559322,0.28162291169451076,0.0
TYENE,0.059322033898305086,0.2935323383084577,5.6336214528304915e-05
TYRION,0.16101694915254236,0.3881578947368421,0.12635168545615638
TYWIN,0.0847457627118644,0.4,0.02627977835842308
VARYS,0.059322033898305086,0.3746031746031746,0.008644991378009361
WAIF,0.025423728813559324,0.25267665952890794,0.0
WALDA,0.05084745762711865,0.3430232558139535,0.0
WALDER,0.00847457627118644,0.2515991471215352,0.0
WOLKAN,None,None,None
OTHELL_YARWYCK,0.00847457627118644,0.2757009345794392,0.0
YOHN_ROYCE,0.01694915254237288,0.3241758241758242,0.0
