#  i    Total    Potential    Kinetic    Temperature   Pressure
 772  -0.189498   -2.41078    2.22128    1.48085   0.398634
 773  -0.203671   -2.40999    2.20632    1.47088   0.395225
 774  -0.216861   -2.40922    2.19236    1.46157   0.392042
 775  -0.215867   -2.40847     2.1926    1.46174   0.392446
 776  -0.220829   -2.40774    2.18692    1.45794   0.391335
 777  -0.207493   -2.40704    2.19954    1.46636    0.39498
 778  -0.176821   -2.40635    2.22953    1.48635   0.403204
 779  -0.21843   -2.40568    2.18725    1.45817   0.392075
 780  -0.232007   -2.40504    2.17303    1.44869   0.388419
 781  -0.248477   -2.40442    2.15595     1.4373    0.38402
 782  -0.269943   -2.40384    2.13389     1.4226   0.378236
 783  -0.26882   -2.40328    2.13446    1.42297    0.37834
 784  -0.263227   -2.40275    2.13953    1.42635   0.379655
 785   -0.2226   -2.40226    2.17966     1.4531   0.390253
 786  -0.244595   -2.40178    2.15718    1.43812   0.384176
 787  -0.240941   -2.40133    2.16039    1.44026   0.384779
 788  -0.228212    -2.4009    2.17269    1.44846   0.387678
 789  -0.220114   -2.40049    2.18038    1.45358   0.389415
 790  -0.210239    -2.4001    2.18986    1.45991   0.391627
 791  -0.189568   -2.39972    2.21015    1.47343   0.396686
 792  -0.171863   -2.39935    2.22749    1.48499    0.40085
 793  -0.153718   -2.39899    2.24527    1.49685   0.404958
 794  -0.166413   -2.39863    2.23222    1.48814   0.401181
 795  -0.139365   -2.39827     2.2589    1.50594   0.407806
 796  -0.144784   -2.39791    2.25312    1.50208   0.405771
 797  -0.156199   -2.39754    2.24134    1.49422   0.402262
 798  -0.132586   -2.39716    2.26458    1.50972   0.407948
 799  -0.11075   -2.39678    2.28603    1.52402   0.413169
 800  -0.13757   -2.39638    2.25881    1.50587   0.405318
 801  -0.124044   -2.39596    2.27192    1.51461   0.408485
 802  -0.119103   -2.39553    2.27643    1.51762   0.409344
 803  -0.12253   -2.39509    2.27256    1.51504   0.408155
 804  -0.149172   -2.39462    2.24545    1.49697   0.400573
 805  -0.135779   -2.39414    2.25836    1.50557   0.403695
 806  -0.172909   -2.39364    2.22073    1.48049   0.393213
 807  -0.171588   -2.39314    2.22155    1.48103   0.393126
 808  -0.123934   -2.39262    2.26869    1.51246   0.405409
 809  -0.111379   -2.39208     2.2807    1.52047   0.408313
 810  -0.101059   -2.39152    2.29046    1.52698   0.410885
 811  -0.0903698   -2.39094    2.30057    1.53371   0.413629
 812  -0.0632993   -2.39033    2.32703    1.55136   0.420856
 813  -0.0699731    -2.3897    2.31973    1.54648   0.418853
 814  -0.0779033   -2.38904    2.31114    1.54076   0.416518
 815  -0.0610344   -2.38837    2.32734    1.55156   0.420945
 816  -0.0580137   -2.38768    2.32967    1.55311   0.421747
 817  -0.0509956   -2.38698    2.33598    1.55732   0.423563
 818  -0.0140612   -2.38627     2.3722    1.58147   0.433645
 819  -0.0430414   -2.38555     2.3425    1.56167   0.426087
 820  -0.0611917   -2.38483    2.32364    1.54909    0.42115
 821  -0.0748128   -2.38414    2.30933    1.53955   0.417598
 822  -0.0650699   -2.38348    2.31841    1.54561   0.420163
 823  -0.0605086   -2.38286    2.32235    1.54823   0.421371
 824  -0.0663607   -2.38229    2.31592    1.54395   0.419503
 825  -0.0789198   -2.38178    2.30286    1.53524   0.415805
 826  -0.0708162   -2.38134    2.31052    1.54035   0.417792
 827  -0.0611199   -2.38098    2.31986    1.54658   0.419745
 828  -0.0562898   -2.38071    2.32442    1.54962   0.420518
 829  -0.0588906   -2.38053    2.32164    1.54776   0.419075
 830  -0.0685354   -2.38043     2.3119    1.54127    0.41552
 831  -0.0671448   -2.38043    2.31328    1.54219   0.414872
 832  -0.0552032    -2.3805     2.3253     1.5502   0.416966
 833  -0.0526143   -2.38065    2.32804    1.55203   0.416469
 834  -0.0781148   -2.38086    2.30275    1.53517   0.408292
 835  -0.0615429   -2.38112    2.31958    1.54638   0.411477
 836  -0.0762958   -2.38141    2.30512    1.53674   0.406232
 837  -0.0705129   -2.38172     2.3112     1.5408   0.406614
 838  -0.0719088   -2.38202    2.31012    1.54008    0.40506
 839  -0.0617775   -2.38231    2.32053    1.54702   0.406357
 840  -0.049616   -2.38255    2.33294    1.55529   0.408541
 841  -0.0741843   -2.38274    2.30855    1.53903   0.400921
 842  -0.0852279   -2.38284    2.29761    1.53174     0.3972
 843  -0.0802639   -2.38285    2.30259    1.53506   0.397704
 844  -0.0690249   -2.38276    2.31374    1.54249   0.400164
 845  -0.0308561   -2.38256     2.3517     1.5678   0.409877
 846  -0.0537123   -2.38221     2.3285    1.55233   0.403529
 847  -0.0429524   -2.38173    2.33878    1.55918   0.406376
 848  -0.0475124   -2.38109    2.33358    1.55572   0.405456
 849  -0.0515555    -2.3803    2.32875     1.5525   0.404805
 850  -0.0632338   -2.37935    2.31612    1.54408   0.402522
 851  -0.104134   -2.37825    2.27411    1.51607   0.392617
 852  -0.107723     -2.377    2.26928    1.51285   0.393079
 853  -0.0814327   -2.37561    2.29418    1.52945   0.401611
 854  -0.103518   -2.37407    2.27055     1.5137   0.397389
 855  -0.116568    -2.3724    2.25584    1.50389   0.395845
 856  -0.125399   -2.37063    2.24523    1.49682   0.395516
 857  -0.149511   -2.36875    2.21924     1.4795   0.391286
 858  -0.170547   -2.36682    2.19627    1.46418   0.387964
 859  -0.193436   -2.36486    2.17142    1.44761   0.384033
 860  -0.212594    -2.3629     2.1503    1.43353   0.381236
 861  -0.21252   -2.36097    2.14845     1.4323    0.38369
 862  -0.219455   -2.35912    2.13966    1.42644   0.383964
 863  -0.265268   -2.35737     2.0921    1.39473   0.373695
 864  -0.285806   -2.35578    2.06998    1.37999   0.369872
 865  -0.299744   -2.35439    2.05465    1.36976   0.367384
 866  -0.325515   -2.35322    2.02771    1.35181   0.361577
 867  -0.32363   -2.35231    2.02868    1.35246   0.362741
 868  -0.308813   -2.35168    2.04286    1.36191   0.366842
 869  -0.270723   -2.35132     2.0806    1.38707   0.376734
 870  -0.301311   -2.35125    2.04994    1.36663   0.367734
 871  -0.256284   -2.35148    2.09519    1.39679   0.378331
 872  -0.264177   -2.35198    2.08781    1.39187   0.374545
 873  -0.237229   -2.35276    2.11553    1.41035   0.379666
 874  -0.19997    -2.3538    2.15383    1.43588   0.387041
 875  -0.210461   -2.35507    2.14461    1.42974   0.381448
 876  -0.209214   -2.35655    2.14733    1.43156   0.378352
 877  -0.200253   -2.35821    2.15796    1.43864   0.377165
 878  -0.205515   -2.36005    2.15453    1.43635   0.371792
 879  -0.180643   -2.36202    2.18138    1.45425   0.374491
 880  -0.14782   -2.36414    2.21632    1.47755   0.378808
 881  -0.17065   -2.36638    2.19573    1.46382   0.368312
 882  -0.143467   -2.36869    2.22522    1.48348   0.370873
 883  -0.15534    -2.3711    2.21576    1.47717   0.362823
 884  -0.139697   -2.37357    2.23387    1.48925   0.361938
 885  -0.130981    -2.3761    2.24512    1.49675   0.359445
 886  -0.11626   -2.37869    2.26243    1.50829   0.358237
 887  -0.105289   -2.38133    2.27604    1.51736   0.355994
 888  -0.138643   -2.38401    2.24537    1.49691   0.341994
 889  -0.10747   -2.38669    2.27922    1.51948   0.345129
 890  -0.107369   -2.38941    2.28204    1.52136   0.339807
 891  -0.103829   -2.39215    2.28832    1.52555   0.335631
 892  -0.114951   -2.39489    2.27993    1.51996   0.327475
 893  -0.131055   -2.39762    2.26656    1.51104   0.318068
 894  -0.127186   -2.40032    2.27314    1.51543   0.313848
 895  -0.130307   -2.40302    2.27271    1.51514   0.307849
 896  -0.121375   -2.40568    2.28431    1.52287   0.305329
 897  -0.117049   -2.40831    2.29126    1.52751   0.301697
 898  -0.109012   -2.41089    2.30188    1.53458   0.298964
 899  -0.0661549   -2.41341    2.34725    1.56483   0.305752
 900  -0.0526027   -2.41587    2.36326    1.57551   0.304722
 901  -0.0782613   -2.41824    2.33998    1.55998   0.293368
 902  -0.0965255   -2.42049    2.32396    1.54931   0.284132
 903  -0.108329   -2.42262    2.31429    1.54286   0.276921
 904  -0.0581166   -2.42463    2.36651    1.57767   0.286399
 905  -0.0255173   -2.42652    2.40101    1.60067   0.291538
 906  -0.0501105   -2.42828    2.37817    1.58545   0.281633
 907  -0.0151249   -2.42988    2.41475    1.60984   0.287954
 908  -0.0423513   -2.43132    2.38897    1.59265   0.277884
 909  -0.0450391   -2.43258    2.38755     1.5917   0.274718
 910  -0.0510532   -2.43367    2.38262    1.58841   0.271207
 911  -0.044863   -2.43459    2.38972    1.59315   0.270919
 912  -0.0634953   -2.43532    2.37182    1.58122   0.264405
 913  -0.0568379   -2.43587    2.37903    1.58602   0.265227
 914  -0.0441324   -2.43625    2.39212    1.59474   0.267705
 915  -0.0136558   -2.43645    2.42279    1.61519   0.275236
 916  -0.0266763   -2.43647    2.40979    1.60653   0.271563
 917  -0.0512754   -2.43631    2.38503    1.59002   0.265158
 918  -0.010718   -2.43598    2.42526    1.61684   0.276353
 919  -0.00593598   -2.43549    2.42955     1.6197   0.278619
 920  -0.0129309   -2.43482    2.42189     1.6146    0.27773
 921  -0.0117799   -2.43401    2.42223    1.61482   0.279216
 922  -0.00439808   -2.43304    2.42864     1.6191   0.282747
 923  -0.0157752   -2.43193    2.41616    1.61077   0.281532
 924  -0.0189692    -2.4307    2.41173    1.60782   0.282771
 925  -0.0312265   -2.42935    2.39812    1.59875   0.281771
 926  -0.0566633   -2.42789    2.37123    1.58082   0.277603
 927  -0.0707432   -2.42635     2.3556     1.5704   0.276433
 928  -0.0959994   -2.42473    2.32873    1.55249   0.272424
 929  -0.0845043   -2.42305    2.33855    1.55903   0.278404
 930  -0.0835935   -2.42132    2.33772    1.55848   0.281713
 931  -0.094534   -2.41954      2.325       1.55   0.281914
 932  -0.118282   -2.41773    2.29945    1.53297   0.278685
 933  -0.0961207   -2.41591    2.31979    1.54653   0.287728
 934  -0.0902072   -2.41407    2.32386    1.54924   0.292524
 935  -0.0969899   -2.41223    2.31524    1.54349   0.293841
 936  -0.0878535   -2.41039    2.32253    1.54836   0.299555
 937  -0.0562129   -2.40856    2.35235    1.56823   0.311188
 938  -0.0832531   -2.40674    2.32349    1.54899   0.307176
 939  -0.0520167   -2.40495    2.35294    1.56862   0.318886
 940  -0.0628621   -2.40319    2.34033    1.56022   0.319198
 941  -0.0866584   -2.40146     2.3148     1.5432   0.316076
 942  -0.0979371   -2.39979    2.30185    1.53457    0.31621
 943  -0.113979   -2.39817    2.28419     1.5228   0.314832
 944  -0.0904686   -2.39662    2.30615    1.53743   0.323899
 945  -0.0504931   -2.39511    2.34462    1.56308   0.337272
 946  -0.038052   -2.39366    2.35561     1.5704   0.343307
 947  -0.0517111   -2.39226    2.34055    1.56036   0.342257
 948  -0.068082   -2.39092    2.32284    1.54856    0.34026
 949  -0.0745592   -2.38965    2.31509     1.5434    0.34094
 950  -0.055663   -2.38846    2.33279     1.5552   0.348344
 951  -0.0495734   -2.38732    2.33775     1.5585   0.352108
 952  -0.069846   -2.38626    2.31641    1.54428    0.34873
 953  -0.0421858   -2.38527    2.34309    1.56206   0.357928
 954  -0.0497707   -2.38434    2.33457    1.55638   0.357774
 955  -0.0485548   -2.38349    2.33493    1.55662   0.359886
 956  -0.0811702   -2.38269    2.30152    1.53435   0.352783
 957  -0.081151   -2.38197    2.30082    1.53388   0.354174
 958  -0.0700007   -2.38132    2.31132    1.54088   0.358602
 959  -0.0647069   -2.38074    2.31603    1.54402   0.361119
 960  -0.0447419   -2.38021    2.33547    1.55698   0.367512
 961  -0.0562667   -2.37974    2.32348    1.54899   0.365328
 962  -0.0705638   -2.37933    2.30877    1.53918   0.362341
 963  -0.099445   -2.37898    2.27953    1.51969   0.355518
 964  -0.0755935   -2.37867    2.30308    1.53539   0.362692
 965  -0.063842   -2.37842    2.31457    1.54305   0.366434
 966  -0.0709622    -2.3782    2.30724    1.53816   0.364872
 967  -0.0894524   -2.37802    2.28857    1.52571   0.360169
 968  -0.0971136   -2.37787    2.28076     1.5205   0.358481
 969  -0.110676   -2.37774    2.26707    1.51138   0.355277
 970  -0.0943634   -2.37764    2.28328    1.52219   0.359872
 971  -0.0785873   -2.37755    2.29897    1.53264    0.36444
 972  -0.0895808   -2.37747    2.28789    1.52526   0.361769
 973  -0.105623   -2.37738    2.27176     1.5145   0.357664
 974  -0.111756   -2.37728    2.26552    1.51035   0.356197
 975  -0.106963   -2.37717    2.27021    1.51347   0.357765
 976  -0.0962014   -2.37704    2.28083    1.52056   0.360901
 977  -0.125303   -2.37687    2.25157    1.50104   0.353438
 978  -0.141839   -2.37667    2.23483    1.48989   0.349247
 979  -0.112367   -2.37643    2.26407    1.50938   0.357287
 980  -0.128228   -2.37615    2.24792    1.49862   0.353371
 981  -0.121978   -2.37581    2.25384    1.50256    0.35557
 982  -0.135886   -2.37542    2.23953    1.49302   0.352428
 983  -0.165172   -2.37496    2.20979    1.47319   0.345263
 984  -0.147854   -2.37445     2.2266     1.4844   0.350637
 985  -0.116822   -2.37387    2.25705     1.5047   0.359554
 986  -0.134201   -2.37322    2.23902    1.49268   0.355732
 987  -0.148824   -2.37251    2.22369    1.48246   0.352694
 988  -0.144404   -2.37174    2.22733    1.48489   0.354812
 989  -0.149445    -2.3709    2.22146    1.48097   0.354521
 990  -0.154254   -2.37002    2.21577    1.47718   0.354241
 991  -0.143031   -2.36909    2.22606    1.48404   0.358443
 992  -0.115377   -2.36813    2.25275    1.50183   0.367111
 993  -0.152419   -2.36713    2.21471    1.47647   0.358609
 994  -0.15475   -2.36612    2.21137    1.47425   0.359332
 995  -0.152055    -2.3651    2.21305    1.47537   0.361352
 996  -0.158535    -2.3641    2.20557    1.47038   0.360828
 997  -0.145969   -2.36312    2.21715     1.4781   0.365307
 998  -0.160473   -2.36215    2.20168    1.46779   0.362719
 999  -0.162206   -2.36123    2.19902    1.46602   0.363286
1000  -0.192814   -2.36034    2.16753    1.44502   0.356207
1001  -0.172975    -2.3595    2.18652    1.45768   0.362619
1002  -0.179095    -2.3587     2.1796    1.45307   0.361812
1003  -0.157131   -2.35793     2.2008     1.4672    0.36855
1004  -0.149933   -2.35719    2.20725     1.4715   0.371384
1005  -0.148862   -2.35645    2.20759    1.47173    0.37244
1006  -0.188539   -2.35573    2.16719    1.44479    0.36281
1007  -0.217981   -2.35501    2.13703    1.42468   0.355781
1008  -0.246594   -2.35428    2.10769    1.40513   0.349079
1009  -0.23413   -2.35356    2.11943    1.41295   0.353093
1010  -0.217282   -2.35282    2.13554    1.42369   0.358133
1011  -0.218307   -2.35204    2.13374    1.42249   0.358628
1012  -0.224809   -2.35124    2.12643    1.41762   0.357661
1013  -0.199819    -2.3504    2.15058    1.43372    0.36517
1014  -0.207225   -2.34951    2.14228    1.42819   0.364092
1015  -0.212774   -2.34858     2.1358    1.42387   0.363558
1016  -0.220504   -2.34761    2.12711    1.41807   0.362678
1017  -0.199895   -2.34661    2.14672    1.43114   0.369154
1018  -0.196013   -2.34558    2.14957    1.43304   0.371124
1019  -0.207421   -2.34452     2.1371    1.42473   0.369155
1020  -0.207784   -2.34346    2.13567    1.42378    0.36998
1021  -0.20629   -2.34239    2.13609    1.42406   0.371407
1022  -0.195227   -2.34132    2.14609    1.43073   0.375441
1023  -0.187191   -2.34026    2.15307    1.43538   0.378596
1024  -0.19937   -2.33923    2.13986    1.42657   0.376434
1025  -0.19037   -2.33822    2.14785     1.4319    0.37974
1026  -0.154634   -2.33725    2.18262    1.45508   0.389989
1027  -0.151582   -2.33632    2.18474    1.45649   0.391645
1028  -0.136236   -2.33543     2.1992    1.46613   0.396422
1029  -0.149235   -2.33459    2.18536     1.4569   0.393634
1030  -0.139839    -2.3338    2.19397    1.46264   0.396647
1031  -0.128665   -2.33307    2.20441     1.4696   0.400076
1032  -0.124674    -2.3324    2.20772    1.47182   0.401684
1033  -0.0817981   -2.33178    2.24998    1.49999   0.413291
1034  -0.0670134   -2.33121    2.26419    1.50946   0.417201
1035  -0.0782305   -2.33068    2.25245    1.50164   0.414287
1036  -0.133188   -2.33021    2.19702    1.46468   0.399627
1037  -0.180319   -2.32979    2.14947    1.43298   0.387002
1038  -0.143121   -2.32944    2.18632    1.45755   0.396721
1039  -0.143609   -2.32914    2.18553    1.45702   0.396359
1040  -0.163234    -2.3289    2.16567    1.44378   0.390641
1041  -0.135464   -2.32872    2.19325    1.46217   0.397542
1042  -0.126081   -2.32858     2.2025    1.46833   0.399362
1043  -0.12839    -2.3285    2.20011    1.46674   0.397976
1044  -0.10306   -2.32846     2.2254     1.4836   0.403993
1045  -0.105955   -2.32846    2.22251    1.48167   0.402322
1046  -0.070954   -2.32851    2.25755    1.50503   0.410568
1047  -0.0548019   -2.32859    2.27379    1.51586   0.413828
1048  -0.0210587    -2.3287    2.30764    1.53843   0.421678
1049  -0.0215076   -2.32885    2.30734    1.53823    0.42039
1050  -0.0328648   -2.32902    2.29615    1.53077   0.415916
1051  -0.0326412   -2.32921    2.29657    1.53105   0.414639
1052  -0.017774   -2.32944    2.31167    1.54111   0.417372
1053  -0.027043    -2.3297    2.30265     1.5351   0.413732
1054  -0.0553036   -2.32998    2.27468    1.51645   0.404711
1055  -0.0439296    -2.3303    2.28637    1.52425   0.406212
1056  -0.0459362   -2.33065    2.28471    1.52314   0.404314
1057  -0.0359896   -2.33104    2.29505    1.53003   0.405355
1058  -0.0466264   -2.33146    2.28483    1.52322    0.40085
1059  -0.0776511   -2.33191    2.25425    1.50284   0.390937
1060  -0.0769573   -2.33239    2.25543    1.50362   0.389436
1061  -0.0848908    -2.3329    2.24801    1.49868   0.385578
1062  -0.0484515   -2.33345      2.285    1.52333   0.393463
1063  -0.0556864   -2.33403    2.27834    1.51889   0.389606
1064  -0.070485   -2.33462    2.26413    1.50942    0.38382
1065  -0.0457082   -2.33523    2.28952    1.52635   0.388451
1066  -0.0278246   -2.33585    2.30802    1.53868   0.391022
1067  -0.0260646   -2.33647     2.3104    1.54027   0.389634
1068  -0.0269659   -2.33708    2.31012    1.54008   0.387508
1069  -0.030797   -2.33768    2.30689    1.53792   0.384545
1070  -0.0321394   -2.33826    2.30612    1.53742   0.382389
1071  -0.0155371   -2.33882    2.32329    1.54886   0.384821
1072  -0.00738451   -2.33935    2.33197    1.55465   0.385151
1073  -0.0452358   -2.33985    2.29462    1.52975   0.373298
1074  -0.0653911   -2.34032    2.27493    1.51662   0.366147
1075  -0.0369231   -2.34076    2.30383    1.53589   0.372045
1076  -0.0460752   -2.34117     2.2951    1.53007   0.367897
1077  -0.0370222   -2.34157    2.30454    1.53636   0.368913
1078  -0.0374782   -2.34194    2.30446    1.53631   0.367109
1079  -0.0541929   -2.34229     2.2881     1.5254   0.361148
1080  -0.0355146   -2.34264    2.30713    1.53808   0.364758
1081  -0.0231049   -2.34299    2.31989    1.54659   0.366458
1082  -0.0624654   -2.34335    2.28088    1.52059   0.354343
1083  -0.102382   -2.34371    2.24133    1.49422   0.342225
1084  -0.0887668    -2.3441    2.25534    1.50356   0.344116
1085  -0.0648953   -2.34454    2.27965    1.51976   0.348672
1086  -0.0538548   -2.34503    2.29117    1.52745   0.349843
1087  -0.0764266   -2.34557    2.26914    1.51276   0.341971
1088  -0.0554549   -2.34616    2.29071    1.52714   0.345478
1089  -0.0751756   -2.34683    2.27165    1.51443   0.338337
1090  -0.0733325   -2.34756    2.27423    1.51615   0.336814
1091  -0.0784587   -2.34837    2.26991    1.51327   0.333243
1092  -0.0838368   -2.34925    2.26541    1.51028   0.329532
1093  -0.0697944   -2.35022    2.28042    1.52028   0.331001
1094  -0.0352593   -2.35126    2.31601      1.544   0.337618
1095  -0.0293549    -2.3524    2.32304    1.54869   0.336513
1096  -0.0426537    -2.3536    2.31095    1.54063   0.330306
1097  0.00406135   -2.35486    2.35893    1.57262   0.339752
1098  0.0182741    -2.3562    2.37447    1.58298   0.340544
1099  0.0378962   -2.35758    2.39548    1.59699   0.342677
1100  0.00709958   -2.35901    2.36611    1.57741   0.331472
1101  -0.0151463   -2.36045    2.34531    1.56354   0.322505
1102  0.0460039   -2.36191    2.40791    1.60528   0.335468
1103  0.0708861   -2.36339    2.43428    1.62285   0.338998
1104  0.0311261   -2.36487      2.396    1.59733    0.32539
1105  0.00363395   -2.36632    2.36996    1.57997   0.315059
1106  0.0274394   -2.36773    2.39517    1.59678   0.318411
1107  0.0597197   -2.36911    2.42883    1.61922   0.324171
1108  0.0589151   -2.37044    2.42935    1.61957   0.321009
1109  0.0761823    -2.3717    2.44788    1.63192   0.322763
1110  0.0774875   -2.37287    2.45036    1.63357   0.320759
1111  0.0587253   -2.37395    2.43268    1.62178   0.313425
1112  -0.00105972   -2.37492    2.37386    1.58257   0.295508
1113  -0.0259957   -2.37577    2.34977    1.56651   0.286984
1114  -0.0403221    -2.3765    2.33618    1.55745   0.281567
1115  -0.0429906   -2.37713    2.33414    1.55609   0.279572
1116  -0.0703632   -2.37764    2.30728    1.53818   0.270992
1117  -0.0958935   -2.37804    2.28214    1.52143    0.26326
1118  -0.0922495   -2.37833    2.28608    1.52405   0.263385
1119  -0.132792   -2.37851    2.24572    1.49714   0.251869
1120  -0.110483    -2.3786    2.26811    1.51207   0.257292
1121  -0.0854144   -2.37859    2.29317    1.52878   0.263648
1122  -0.0910727   -2.37849    2.28742    1.52495   0.262046
1123  -0.0895033   -2.37832    2.28881    1.52588   0.262407
1124  -0.131045   -2.37807    2.24703    1.49802   0.251369
1125  -0.146438   -2.37777    2.23133    1.48755   0.247415
1126  -0.136108   -2.37743    2.24132    1.49421   0.250369
1127  -0.113375   -2.37706    2.26368    1.50912   0.256658
1128  -0.115894   -2.37667    2.26078    1.50718   0.256425
1129  -0.105381   -2.37628     2.2709    1.51393   0.259628
1130  -0.127897   -2.37589    2.24799    1.49866   0.254126
1131  -0.140227   -2.37552    2.23529    1.49019   0.251344
1132  -0.165417   -2.37517    2.20976    1.47317   0.245043
1133  -0.187211   -2.37487    2.18766    1.45844   0.239422
1134  -0.15813   -2.37462    2.21649    1.47766   0.247593
1135  -0.185314   -2.37441     2.1891     1.4594   0.240792
1136  -0.199388   -2.37426    2.17487    1.44991   0.237281
1137  -0.198669   -2.37416    2.17549    1.45033   0.237661
1138  -0.168543   -2.37411    2.20557    1.47038   0.245714
1139  -0.145047   -2.37411    2.22907    1.48604   0.252154
1140  -0.135667   -2.37415    2.23848    1.49232   0.254536
1141  -0.135826    -2.3742    2.23838    1.49225   0.254484
1142  -0.119467   -2.37428    2.25481    1.50321   0.258924
1143  -0.10095   -2.37435     2.2734     1.5156   0.263965
1144  -0.123287   -2.37441    2.25113    1.50075   0.258276
1145  -0.131855   -2.37446     2.2426    1.49507   0.256164
1146  -0.0978456   -2.37447    2.27663    1.51775   0.265477
1147  -0.111342   -2.37445    2.26311    1.50874   0.262253
1148  -0.122458   -2.37437    2.25192    1.50128   0.259808
1149  -0.163894   -2.37424    2.21035    1.47357   0.249468
1150  -0.178493   -2.37405    2.19556    1.46371   0.246355
1151  -0.165828   -2.37381    2.20798    1.47199   0.250354
1152  -0.165705    -2.3735    2.20779    1.47186   0.251364
1153  -0.166269   -2.37312    2.20685    1.47123   0.252204
1154  -0.130163   -2.37267     2.2425      1.495   0.262993
1155  -0.149624   -2.37214    2.22251    1.48167   0.258881
1156  -0.177176   -2.37153    2.19436     1.4629   0.252824
1157  -0.164284   -2.37086    2.20658    1.47105   0.257903
1158  -0.129783   -2.37013    2.24035    1.49356   0.268639
1159  -0.0901944   -2.36932    2.27913    1.51942   0.281217
1160  -0.0889113   -2.36844    2.27953    1.51969    0.28361
1161  -0.0844548    -2.3675    2.28304    1.52203   0.287053
1162  -0.0784605   -2.36649    2.28803    1.52535   0.290909
1163  -0.0750199   -2.36543    2.29041    1.52694   0.294116
1164  -0.0798929   -2.36433    2.28444    1.52296   0.295125
1165  -0.0661828   -2.36319    2.29701    1.53134   0.301325
1166  -0.0711932   -2.36202    2.29082    1.52722   0.302652
1167  -0.0428864   -2.36082    2.31794    1.54529      0.313
1168  -0.0303542    -2.3596    2.32925    1.55283   0.319097
1169  -0.0219064   -2.35836    2.33646    1.55764   0.324126
1170  -0.0298641   -2.35711    2.32725     1.5515   0.324911
1171  -0.0164603   -2.35585    2.33939    1.55959   0.331391
1172  -0.044483   -2.35457    2.31009    1.54006   0.326832
1173  -0.0164993    -2.3533     2.3368    1.55787   0.337378
1174  -0.0504468   -2.35202    2.30157    1.53438   0.331419
1175  -0.0474978   -2.35074    2.30325     1.5355   0.335461
1176  -0.0158315   -2.34946    2.33363    1.55576   0.346839
1177  -0.00698646   -2.34817    2.34118    1.56079   0.352263
1178  0.00870422   -2.34686    2.35556    1.57038     0.3596
1179  -0.0167083   -2.34553    2.32882    1.55254   0.355958
1180  0.00761278   -2.34418    2.35179    1.56786   0.365764
1181  0.0110606   -2.34281    2.35387    1.56925   0.370146
1182  0.0130746   -2.34142    2.35449    1.56966   0.373965
1183  0.00350397   -2.34001    2.34351    1.56234   0.374587
1184  0.00493968   -2.33859    2.34353    1.56235   0.378288
1185  0.0274789   -2.33717    2.36465    1.57643   0.387639
1186  0.00381805   -2.33574    2.33956     1.5597   0.384738
1187  0.026622   -2.33433    2.36096    1.57397   0.394244
1188  0.0486832   -2.33295    2.38163    1.58776   0.403697
1189  0.0391188    -2.3316    2.37072    1.58048    0.40454
1190  0.0538957    -2.3303    2.38419    1.58946   0.411773
1191  0.0684417   -2.32906     2.3975    1.59833   0.418956
1192  0.0301992   -2.32789    2.35809    1.57206   0.411945
1193  0.0248372   -2.32681    2.35165    1.56777   0.413608
1194  0.0280528   -2.32583    2.35389    1.56926   0.417352
1195  0.0411922   -2.32496    2.36615    1.57743   0.423499
1196  0.0218811   -2.32417    2.34605    1.56403   0.421031
1197  0.0268391   -2.32348    2.35032    1.56688   0.425065
1198  0.0675984   -2.32287    2.39047    1.59364   0.438394
1199  0.0794303   -2.32231    2.40174    1.60116   0.444118
1200  0.0604287   -2.32178    2.38221    1.58814   0.441599
1201  0.0414166   -2.32126    2.36268    1.57512   0.439304
1202  0.0387545   -2.32074    2.35949    1.57299   0.441123
1203  0.054581   -2.32018    2.37476    1.58317   0.447706
1204  0.0816127   -2.31956    2.40117    1.60078    0.45755
1205  0.0613159   -2.31884    2.38015    1.58677   0.454944
1206  0.0626489     -2.318    2.38065     1.5871   0.458208
1207  0.089349   -2.31703    2.40638    1.60425   0.468569
1208  0.0662843   -2.31589    2.38218    1.58812   0.466004
1209  0.127499   -2.31459    2.44209    1.62806   0.486008
1210   0.15951   -2.31309     2.4726     1.6484   0.498564
1211  0.138997   -2.31137    2.45037    1.63358   0.497422
1212  0.119861   -2.30946    2.42932    1.61955    0.49699
1213  0.100066   -2.30735    2.40742    1.60494   0.496868
1214  0.0808466   -2.30506    2.38591    1.59061   0.497091
1215  0.0818348   -2.30261    2.38445    1.58963   0.502795
1216  0.0668052       -2.3     2.3668    1.57787   0.504551
1217  0.0574282   -2.29725    2.35468    1.56978    0.50821
1218  0.0355628   -2.29437    2.32994    1.55329   0.508484
1219  0.0234222   -2.29141    2.31483    1.54322   0.511478
1220  0.00336473   -2.28836    2.29173    1.52782   0.512387
1221  0.00908758   -2.28527    2.29436    1.52957   0.520419
1222  0.0134021   -2.28213    2.29554    1.53036   0.527862
1223  -0.0320219   -2.27897    2.24695    1.49796   0.522226
1224  -0.051104   -2.27583    2.22473    1.48315   0.523611
1225  -0.0399542   -2.27273    2.23277    1.48852   0.532896
1226  -0.0378619   -2.26966     2.2318    1.48786   0.539888
1227  -0.0303128   -2.26664    2.23633    1.49089   0.548113
1228  -0.0206842   -2.26369      2.243    1.49533   0.556924
1229  -0.0261872    -2.2608    2.23462    1.48974   0.561252
1230  -0.0172578   -2.25802    2.24076    1.49384   0.569481
1231  -0.0253197   -2.25533    2.23001    1.48667   0.572844
