Name,Degree,Closeness,Betweenness
ADRACK_HUMBLE,0.011695906432748537,0.22923976608187133,0.0
AERYS,0.023391812865497075,0.3180204847378562,0.00015119498091634314
ALLISER_THORNE,0.08187134502923976,0.28654970760233917,0.0038331340125073703
ANYA_WAYNWOOD,0.03508771929824561,0.29109811565951915,7.046731504935839e-05
ARYA,0.14035087719298245,0.3776948091051427,0.09637296710729365
AXELL_FLORENT,0.023391812865497075,0.28214125056230316,0.0
BAELOR,0.023391812865497075,0.32174002257104745,0.0001061211845525571
BALON,0.011695906432748537,0.24380004664541707,0.0
BALON_DWARF,0.029239766081871343,0.31259968102073366,1.719986240110079e-05
BARRISTAN,0.05263157894736842,0.34243284559947584,0.10274916276058584
BITER,0.011695906432748537,0.26115922718187873,0.0
BLACK_JACK,0.011695906432748537,0.011695906432748537,0.0
BOLTON_GUARD,0.011695906432748537,0.20103852811077633,0.0
BOROS,0.005847953216374269,0.2984676882078614,0.0
BRAN,0.08771929824561403,0.35192458758837386,0.05049654822774954
BRIENNE,0.0935672514619883,0.3725793037899489,0.022397154266252613
BRONN,0.08771929824561403,0.3389171079649843,0.01623423770456617
CATELYN,0.07602339181286549,0.3709047900650503,0.010959134570725037
CERSEI,0.19298245614035087,0.4095598798485046,0.0737017488917295
COOPER,0.011695906432748537,0.24708477781279542,0.0
CRASTER,0.0935672514619883,0.2885535517114464,0.008276736878381714
CRASTERS_BABY,0.05847953216374269,0.26794258373205737,0.02298783378003921
DAARIO,0.03508771929824561,0.26157310868295935,0.0009610853371824947
DAENERYS,0.0935672514619883,0.2855581861227463,0.0923493660537757
DAVOS,0.07602339181286549,0.3114200595829195,0.025455106612484048
EDDISON_TOLLETT,0.09941520467836257,0.32554759680265755,0.010134589269081874
DONGO_THE_GIANT,0.011695906432748537,0.2675083169837072,0.0
DONNEL_HILL,0.017543859649122806,0.2481994459833795,6.879944960440316e-05
DONNEL_WAYNWOOD,0.011695906432748537,0.2807017543859649,0.0
DONTOS,0.029239766081871343,0.326190971499896,2.481522605361615e-05
DORAN,0.011695906432748537,0.2900749236888354,0.0
DORNISH_LORD,0.011695906432748537,0.2900749236888354,0.0
DROGO,0.011695906432748537,0.22184493491794,0.0
DYING_MAN,0.011695906432748537,0.2807017543859649,0.0
ELDER_MEEREEN_SLAVE,0.017543859649122806,0.2086632510479739,0.005710354317165463
ELIA,0.023391812865497075,0.3149859381277621,0.0
ELLARIA,0.10526315789473684,0.3460222884254661,0.009498023311947296
ENDREW,0.011695906432748537,0.3143859649122807,0.0
FALYSE,0.005847953216374269,0.2523740544020602,0.0
FARMER_HAMLET,0.017543859649122806,0.28117995158253384,0.0
FENNESZ,0.017543859649122806,0.2224428997020854,6.879944960440316e-05
FIRST_MATE,0.017543859649122806,0.22987831696232222,0.0028984811473580993
FOOL,0.017543859649122806,0.3180204847378562,0.0
GILLY,0.05263157894736842,0.2543183845592409,0.0007731338149294805
GOATHERD,0.03508771929824561,0.2619883040935672,0.011489508083935328
GOATHERDS_SON,0.005847953216374269,0.20709238592088752,0.0
GRENN,0.12280701754385964,0.32879010274690706,0.036447208119043305
GREY_WORM,0.04678362573099415,0.2632418366490389,0.034083247334021335
GUYMON,0.023391812865497075,0.2174606476665973,0.0
HIGH_SEPTON,0.03508771929824561,0.3174089068825911,0.00010112007016031783
HIZDAHR,0.023391812865497075,0.2224428997020854,0.00010319917440660474
HIZDAHRS_FATHER,0.011695906432748537,0.22184493491794,0.0
HODOR,0.05847953216374269,0.32490675507666805,0.0184465178505151
HOSTER,0.023391812865497075,0.2760077451152966,0.0
HOT_PIE,0.017543859649122806,0.2942114644901022,0.0
INNKEEPER,0.023391812865497075,0.281659780851446,0.0
INNKEEPERS_DAUGHTER,0.011695906432748537,0.2807017543859649,0.0
JAIME,0.1695906432748538,0.4275974911371693,0.0766255075987121
JANOS,0.07017543859649122,0.2835955869054078,0.00332439483622509
JAQEN,0.005847953216374269,0.2732659463227605,0.0
JEOR,0.011695906432748537,0.2692538851206319,0.0
JOANNA,0.011695906432748537,0.30908732505420855,0.0
JOFFREY,0.23391812865497075,0.45219899062725305,0.20477266691678095
JOFFREY_DWARF,0.05263157894736842,0.32748538011695905,0.0010764160351363656
JOJEN,0.06432748538011696,0.28262436914203315,0.003015043358690137
JON,0.17543859649122806,0.36516068933395435,0.14557527344371873
JON_ARRYN,0.029239766081871343,0.27647006964647797,3.669303978901502e-05
JORAH,0.05263157894736842,0.28214125056230316,0.015694930409229216
KARL_TANNER,0.05263157894736842,0.279750223015165,0.00175890166702336
KEGS,0.011695906432748537,0.011695906432748537,0.0
LEAF,0.029239766081871343,0.26115922718187873,0.0
LHARA,0.005847953216374269,0.19147637074123822,0.0
LITTLE_SAM,0.03508771929824561,0.251604621309371,0.00011925237931429882
LITTLEFINGER,0.08187134502923976,0.35495189586870396,0.01273676164857136
LOCKE,0.0935672514619883,0.2952640994256661,0.03476886137321412
LOLLYS,0.011695906432748537,0.28905889943773616,0.0
LOMMY,0.011695906432748537,0.2807017543859649,0.0
LORAS,0.08187134502923976,0.3375309439242277,0.002347746470553488
LUTHOR,0.011695906432748537,0.251604621309371,0.0
LYSA,0.07602339181286549,0.3619575253924284,0.013074202100504799
MACE,0.09941520467836257,0.34674922600619196,0.0015396023729357061
MAESTER_AEMON,0.07602339181286549,0.31200875534772654,0.0038086703590595205
MAG_THE_MIGHTY,0.03508771929824561,0.27191537327668425,0.0013847523906290074
MANCE,0.03508771929824561,0.3085095917363502,0.0035260050191304143
MANSERVANT,0.011695906432748537,0.22184493491794,0.0
MAREI,0.03508771929824561,0.2921285514671635,0.00042219652397569243
MARGAERY,0.09941520467836257,0.339614468269439,0.0013268430915489742
MASTER_MIGHDAL,0.011695906432748537,0.22184493491794,0.0
MEERA,0.06432748538011696,0.326190971499896,0.02060151626284794
MEEREEN_CHAMPION,0.017543859649122806,0.22214351491110007,0.0
MEEREEN_SLAVE,0.011695906432748537,0.17246878952868064,0.0
MELISANDRE,0.05847953216374269,0.30908732505420855,0.0008214319906412205
MERYN_TRANT,0.05847953216374269,0.3603769248448633,0.07375535383424282
MISSANDEI,0.04678362573099415,0.2628226617499162,0.013259565043448043
MOLES_TOWN_MADAM,0.023391812865497075,0.2504592284961265,0.0
MOLES_TOWN_WHORE,0.023391812865497075,0.2504592284961265,0.0
MORAG,0.03508771929824561,0.27880512091038406,0.0
MORGAN,0.04093567251461988,0.2931663083107413,0.0004947635624870034
MORGANS_FRIEND,0.029239766081871343,0.2921285514671635,0.0
MOSSADOR,0.017543859649122806,0.2086632510479739,0.005710354317165463
MOUNTAIN,0.08187134502923976,0.3389171079649843,0.005602512305041458
MULLY,0.011695906432748537,0.011695906432748537,0.0
MUSICIAN,0.005847953216374269,0.251221661459585,0.0
MYRANDA,0.023391812865497075,0.251604621309371,4.013301226923518e-05
MYRCELLA,0.011695906432748537,0.2931663083107413,0.0
NED,0.09941520467836257,0.41998125083701615,0.193769508270157
NIGHT_KING,0.011695906432748537,0.21106474626463856,0.0
OBERYN,0.14619883040935672,0.3511758118701008,0.020822098705901588
OLENNA,0.08187134502923976,0.3368421052631579,0.03429180497291953
OLLY,0.07602339181286549,0.27647006964647797,0.00869582497465695
OLLYS_MOTHER,0.029239766081871343,0.21803518042133072,2.7028355201729814e-05
OLYVAR,0.023391812865497075,0.26033538103934917,0.0
ORSON,0.005847953216374269,0.28804996785156606,0.0
ORYS,0.011695906432748537,0.2870480549199085,0.0
ORYS_BROTHER,0.011695906432748537,0.2870480549199085,0.0
OTHELL_YARWYCK,0.017543859649122806,0.2683782627299957,0.0
PODRICK,0.0935672514619883,0.35495189586870396,0.008727238730665502
POLLIVER,0.03508771929824561,0.3242684313928239,0.002123588661194306
PYCELLE,0.07602339181286549,0.34101783384080037,0.0009239032168658635
PYP,0.06432748538011696,0.27554696423864333,0.0012253405340041327
QHORIN,0.011695906432748537,0.26707545562936463,0.0
QYBURN,0.023391812865497075,0.31200875534772654,1.2508990837164211e-05
RALF,0.017543859649122806,0.24416069760199313,0.0008447431864227401
RAMSAY,0.05847953216374269,0.3143859649122807,0.04155136278967185
RANDYLL,0.005847953216374269,0.24932421688662743,0.0
RAST,0.04678362573099415,0.2692538851206319,0.00017460096262623734
RENLY,0.005847953216374269,0.31024930747922436,0.0
RENLY_DWARF,0.03508771929824561,0.3131928492959153,6.142808000393139e-05
RHAEGAR,0.011695906432748537,0.22184493491794,0.0
RICKON,0.011695906432748537,0.2653579285835167,0.0
ROBB,0.029239766081871343,0.34674922600619196,0.019279733133499975
