Name,Degree,Closeness,Betweenness
AERON,0.028368794326241134,0.27451619411207845,0.0
AERYS,0.0070921985815602835,0.29588184129532985,0.0
ALLISER_THORNE,0.06382978723404255,0.3001289490651193,7.526414821247646e-05
AREO,0.028368794326241134,0.19602171985815606,0.0
ARTHUR,0.028368794326241134,0.2897318723076671,0.0
ARTHUR_CHILD,0.0070921985815602835,0.24172235204088605,0.0
ARYA,0.12056737588652482,0.404690002287806,0.03303032217105966
BALON,0.028368794326241134,0.27451619411207845,0.0
BELICHO,0.04964539007092199,0.3089997554414282,0.0
BENJEN,0.04964539007092199,0.291753257463302,0.0006885833405590239
BERIC,0.02127659574468085,0.03159252095422308,0.0
BIANCA,0.0851063829787234,0.3884021693783897,0.003530031346980636
BLACK_WALDER,0.0425531914893617,0.29588184129532985,0.0
BOBONO,0.09219858156028368,0.38960838729571384,0.003882108347993805
BOWEN_MARSH,0.05673758865248227,0.2994126508573266,0.0
BRAN,0.12056737588652482,0.3657548125633232,0.06337530003783402
BRIENNE,0.0851063829787234,0.395753629997539,0.020221356268736553
BRONN,0.04964539007092199,0.31363475177304967,0.0012408508422035785
BRYNDEN,0.07801418439716312,0.3574185205390879,0.033754525535551916
CAMELLO,0.06382978723404255,0.35946676420979906,0.00022402341551277721
CATELYN,0.035460992907801414,0.3615386187585587,0.008060918498092458
CERSEI,0.19148936170212766,0.4181796690307329,0.11721858119776944
CLARENZO,0.0851063829787234,0.3767384405682278,0.0010937095663539425
DAARIO,0.035460992907801414,0.24990816874346586,6.754474839581222e-05
DAENERYS,0.1276595744680851,0.3354382371904274,0.08319682522132983
DAVOS,0.1631205673758865,0.36682427107959026,0.023022843120090446
DICKON,0.035460992907801414,0.23232203835040716,0.0
DIM_DALBA,0.035460992907801414,0.3399834707566934,0.0
EDDISON_TOLLETT,0.0851063829787234,0.3475177304964539,0.004206562330834862
DOM,0.014184397163120567,0.2619079346747805,0.0
DORAN,0.035460992907801414,0.19632848311302015,0.0001519756838905775
DOSH_KHALEEN_LEADER,0.028368794326241134,0.24941133341793212,0.0
DROGO,0.014184397163120567,0.2484235657608314,0.0
EDMURE,0.07092198581560283,0.30598512368102404,0.01705814111589188
ELLARIA,0.05673758865248227,0.24550665500825802,0.032573454913880445
EURON,0.028368794326241134,0.27451619411207845,0.0
FLYNN,0.02127659574468085,0.028959810874704495,0.0
GATINS,0.0070921985815602835,0.023167848699763596,0.0
GILLY,0.04964539007092199,0.23318568905059453,0.0002735562310030395
GLOVER,0.0425531914893617,0.34090733888374963,0.0007949574628905934
GREY_WORM,0.06382978723404255,0.32755587652537826,0.0009084165581126065
GUARD_CAPTAIN,0.014184397163120567,0.2619079346747805,0.0
HARALD,0.04964539007092199,0.3475177304964539,0.0
HIGH_SPARROW,0.07092198581560283,0.31363475177304967,0.0008234099571485584
HODOR,0.06382978723404255,0.2931165904421025,0.002153039744225156
HOSTER,0.0070921985815602835,0.2314647614561252,0.0
HOUND,0.035460992907801414,0.038613081166272656,0.0007092198581560283
HOWLAND,0.028368794326241134,0.2897318723076671,0.0
IZEMBARO,0.09219858156028368,0.38960838729571384,0.0032277423394844614
JAIME,0.1702127659574468,0.4140392762680523,0.13044955131298
JAQEN,0.02127659574468085,0.3037624714508955,0.0006913338310314794
JEOR,0.0070921985815602835,0.2931165904421025,0.0
JOFFREY,0.07092198581560283,0.37448925584841747,3.546099290780141e-05
JON,0.21985815602836878,0.4238307456392563,0.19134542283724257
JORAH,0.035460992907801414,0.24990816874346586,6.754474839581222e-05
KEVAN,0.07092198581560283,0.3144208037825059,0.0006306990881458968
KHAL_MORO,0.028368794326241134,0.24941133341793212,0.00010131712259371833
KINVARA,0.02127659574468085,0.3052406343290021,0.0
KRAZNYS_MO_NAKLOZ,0.0070921985815602835,0.24407373678836553,0.0
LADY_CRANE,0.09929078014184398,0.3790148057680358,0.0063256248408624025
LANCEL,0.04964539007092199,0.29518564872757613,0.00030395136778115493
LEAF,0.035460992907801414,0.2663564770896388,0.0
LEM,0.0425531914893617,0.04343971631205674,0.0007092198581560283
LHAZAREEN_WOMAN,0.028368794326241134,0.24941133341793212,0.0
LITTLE_SAM,0.035460992907801414,0.23232203835040716,0.0
LITTLEFINGER,0.07092198581560283,0.3504298902492175,0.002977270955994359
LORAS,0.06382978723404255,0.31285262022249344,0.0004318039272446568
LOTHAR,0.0425531914893617,0.29588184129532985,0.0
LYANNA,0.035460992907801414,0.2904025479380089,0.0
