16.10 1508 F= -.21095322E+04 E0= -.21095322E+04 d E =-.205555E-04
16.25 1612 F= -.21118537E+04 E0= -.21118537E+04 d E =-.297239E-04
16.40 1592 F= -.21139871E+04 E0= -.21139871E+04 d E =-.205181E-04
16.65 742 F= -.21168001E+04 E0= -.21168001E+04 d E =-.160016E-04
16.80 276 F= -.21179916E+04 E0= -.21179916E+04 d E =-.391983E-04
16.95 105 F= -.21188631E+04 E0= -.21188631E+04 d E =-.327843E-04
17.10 65 F= -.21193525E+04 E0= -.21193525E+04 d E =-.154202E-04
17.25 194 F= -.21195812E+04 E0= -.21195812E+04 d E =-.361015E-04
17.40 378 F= -.21195083E+04 E0= -.21195083E+04 d E =-.138902E-04
