16.10 4404 F= -.21219436E+04 E0= -.21219436E+04 d E =-.381066E-04
16.25 2372 F= -.21237885E+04 E0= -.21237885E+04 d E =-.310978E-04
16.40 1726 F= -.21259113E+04 E0= -.21259113E+04 d E =-.522815E-04
16.65 1030 F= -.21287081E+04 E0= -.21287081E+04 d E =-.278405E-04
16.80 406 F= -.21298851E+04 E0= -.21298851E+04 d E =-.411477E-04
16.95 261 F= -.21307661E+04 E0= -.21307661E+04 d E =-.191770E-04
17.10 72 F= -.21312612E+04 E0= -.21312612E+04 d E =-.272825E-04
17.25 256 F= -.21315048E+04 E0= -.21315048E+04 d E =-.143448E-04
17.40 407 F= -.21314408E+04 E0= -.21314408E+04 d E =-.238607E-04
