#  i    Total    Potential    Kinetic    Temperature   Pressure
1280  -3.18452   -4.75114    1.56663    1.04442    1.44232
1281  -3.16309   -4.75267    1.58958    1.05972    1.44852
1282  -3.16096   -4.75409    1.59313    1.06208    1.44511
1283   -3.1709   -4.75538    1.58448    1.05632    1.43586
1284  -3.18295   -4.75653    1.57359    1.04906    1.42633
1285  -3.18284   -4.75754     1.5747     1.0498    1.42322
1286  -3.17962   -4.75841    1.57879    1.05253    1.42245
1287  -3.17896   -4.75914    1.58017    1.05345    1.42073
1288  -3.17555   -4.75971    1.58415     1.0561      1.421
1289  -3.18019   -4.76011    1.57992    1.05328    1.41781
1290  -3.17716   -4.76034    1.58318    1.05545    1.41897
1291  -3.17639    -4.7604    1.58401    1.05601    1.41979
1292  -3.21013   -4.76027    1.55014    1.03343     1.4028
1293  -3.19636   -4.75997    1.56362    1.04241    1.41233
1294  -3.19649    -4.7595      1.563      1.042    1.41422
1295  -3.21461   -4.75884    1.54422    1.02948    1.40819
1296  -3.23241     -4.758    1.52559    1.01706    1.40271
1297  -3.22899     -4.757    1.52801    1.01867    1.40867
1298  -3.20831   -4.75583    1.54752    1.03168    1.42464
1299  -3.20861   -4.75448    1.54587    1.03058    1.43037
1300  -3.21601   -4.75296    1.53695    1.02463    1.43252
1301  -3.23972   -4.75127    1.51155     1.0077    1.42631
1302  -3.23281   -4.74945    1.51664     1.0111    1.43704
1303  -3.19354   -4.74749    1.55396    1.03597     1.4653
1304   -3.2232   -4.74536    1.52216    1.01477    1.45777
1305  -3.23548   -4.74312    1.50763    1.00509    1.46005
1306  -3.22688   -4.74077    1.51388    1.00925    1.47359
1307  -3.20852   -4.73831    1.52979    1.01986    1.49301
1308  -3.19631   -4.73574    1.53944    1.02629    1.50908
1309   -3.2065   -4.73308    1.52658    1.01772    1.51315
1310  -3.21844   -4.73035    1.51191    1.00794    1.51684
1311  -3.19251   -4.72757    1.53506    1.02338     1.5411
1312  -3.18363   -4.72473    1.54109    1.02739    1.55644
1313  -3.18862   -4.72184    1.53322    1.02215    1.56448
1314  -3.16813   -4.71893     1.5508    1.03387    1.58625
1315  -3.15646   -4.71599    1.55954    1.03969     1.6036
1316  -3.13332   -4.71304    1.57972    1.05315    1.62721
1317  -3.11627   -4.71007     1.5938    1.06253    1.64765
1318  -3.11227    -4.7071    1.59483    1.06322    1.66112
1319  -3.10189   -4.70414    1.60225    1.06817    1.67835
1320  -3.09862   -4.70121    1.60259    1.06839    1.69137
1321  -3.07723   -4.69831    1.62108    1.08072    1.71378
1322  -3.06579   -4.69545    1.62966    1.08644    1.73083
1323  -3.08297   -4.69263    1.60967    1.07311    1.73305
1324  -3.10284    -4.6899    1.58706    1.05804    1.73287
1325  -3.11626   -4.68728    1.57102    1.04735     1.7358
1326   -3.1233   -4.68479    1.56149    1.04099    1.74175
1327  -3.13674   -4.68242    1.54568    1.03045    1.74379
1328  -3.10237   -4.68021    1.57784    1.05189    1.77171
1329   -3.1196   -4.67811    1.55851      1.039    1.77155
1330  -3.10982   -4.67615    1.56634    1.04422    1.78509
1331  -3.11681   -4.67434    1.55752    1.03835    1.78935
1332  -3.13475   -4.67266    1.53791    1.02527    1.78717
1333  -3.14662   -4.67113    1.52451    1.01634    1.78773
1334  -3.14139   -4.66976    1.52837    1.01891    1.79716
1335   -3.1564   -4.66852    1.51212    1.00808    1.79519
1336  -3.14332   -4.66742     1.5241    1.01607    1.80814
1337   -3.1409   -4.66644    1.52555    1.01703    1.81439
1338  -3.12956   -4.66557    1.53601    1.02401    1.82521
1339  -3.10894   -4.66479    1.55584    1.03723    1.84038
1340   -3.1168   -4.66407    1.54727    1.03151    1.84032
1341  -3.11692    -4.6634    1.54648    1.03098    1.84389
1342   -3.1299   -4.66277    1.53287    1.02191    1.84132
1343    -3.114   -4.66217    1.54817    1.03211    1.85334
1344  -3.12895   -4.66158    1.53263    1.02175     1.8495
1345  -3.13628   -4.66099    1.52471    1.01647    1.84955
1346  -3.14065   -4.66038    1.51973    1.01316    1.85095
1347  -3.14102   -4.65976    1.51874    1.01249    1.85499
1348  -3.13832   -4.65909    1.52077    1.01385    1.86051
1349  -3.12856   -4.65839    1.52982    1.01988    1.86977
1350  -3.13817   -4.65762    1.51944    1.01296    1.86896
1351  -3.12606   -4.65678    1.53072    1.02048    1.87983
1352  -3.13789   -4.65586    1.51797    1.01198    1.87755
1353  -3.14506   -4.65487    1.50981    1.00654    1.87828
1354  -3.13578   -4.65379    1.51802    1.01201    1.88825
1355   -3.1254   -4.65263    1.52723    1.01815    1.89913
1356  -3.10202   -4.65137    1.54935     1.0329    1.91685
1357  -3.10471      -4.65    1.54529    1.03019    1.92156
1358  -3.11687   -4.64852    1.53165     1.0211    1.92146
1359  -3.12507   -4.64695    1.52187    1.01458    1.92382
1360   -3.1158   -4.64529     1.5295    1.01966    1.93536
1361  -3.10732   -4.64355    1.53623    1.02415    1.94721
1362  -3.10617   -4.64172    1.53555     1.0237    1.95547
1363   -3.0869   -4.63981    1.55291    1.03528    1.97348
1364  -3.09262   -4.63782     1.5452    1.03013    1.97796
1365    -3.088   -4.63577    1.54777    1.03184    1.98875
1366  -3.08841   -4.63366    1.54524    1.03016    1.99702
1367  -3.08625    -4.6315    1.54525    1.03017    2.00624
1368  -3.10004   -4.62932    1.52928    1.01952    2.00697
1369  -3.07793   -4.62713     1.5492     1.0328    2.02706
1370  -3.06178   -4.62493    1.56315     1.0421    2.04433
1371  -3.03824   -4.62272    1.58448    1.05632    2.06541
1372  -3.03524   -4.62049    1.58525    1.05683    2.07565
1373  -3.02722   -4.61828    1.59106    1.06071    2.08846
1374  -3.01258   -4.61608     1.6035      1.069    2.10488
1375  -2.99775   -4.61391    1.61616    1.07744    2.12112
1376  -3.00349   -4.61176    1.60827    1.07218    2.12645
1377  -3.01071   -4.60967    1.59895    1.06597    2.13067
1378  -3.00842   -4.60765    1.59923    1.06615    2.13933
1379  -3.03324    -4.6057    1.57246     1.0483    2.13352
1380   -3.0281   -4.60387    1.57577    1.05051      2.144
1381  -2.99086   -4.60214    1.61128    1.07419    2.17062
1382    -2.979   -4.60051     1.6215      1.081    2.18387
1383  -2.98877   -4.59897     1.6102    1.07347     2.1848
1384  -3.00503   -4.59755    1.59252    1.06168    2.18211
1385  -3.00814   -4.59626    1.58812    1.05875    2.18598
1386  -3.00994   -4.59511    1.58518    1.05678     2.1894
1387   -3.0193    -4.5941     1.5748    1.04987    2.18899
1388  -3.02874   -4.59324     1.5645      1.043     2.1878
1389  -3.02963   -4.59253     1.5629    1.04193    2.19025
1390  -3.04435   -4.59198    1.54763    1.03175    2.18532
1391  -3.03035   -4.59159    1.56123    1.04082    2.19484
1392  -3.02382   -4.59135    1.56753    1.04502    2.20006
1393  -3.03973   -4.59126    1.55153    1.03435     2.1928
1394  -3.05185   -4.59131    1.53946    1.02631    2.18689
1395  -3.07114   -4.59151    1.52038    1.01359    2.17685
1396  -3.08095   -4.59187    1.51092    1.00728    2.17146
1397   -3.0885   -4.59237    1.50387    1.00258    2.16651
1398  -3.09612   -4.59302    1.49691   0.997938    2.16042
1399  -3.09285   -4.59382    1.50097    1.00065    2.16008
1400  -3.08746   -4.59475    1.50729    1.00486    2.16019
1401  -3.09178   -4.59581    1.50402    1.00268     2.1548
1402  -3.09205   -4.59698    1.50493    1.00329    2.15114
1403   -3.1009   -4.59825    1.49735   0.998233    2.14248
1404  -3.08694   -4.59962    1.51267    1.00845     2.1457
1405   -3.1018   -4.60107    1.49927   0.999511    2.13341
1406  -3.11059   -4.60259      1.492   0.994667    2.12337
1407  -3.10921   -4.60417    1.49496    0.99664    2.11887
1408  -3.11009   -4.60581    1.49572   0.997147    2.11273
1409  -3.10979    -4.6075    1.49771    0.99847    2.10721
1410  -3.08698   -4.60922    1.52224    1.01483    2.11351
1411  -3.08389   -4.61098    1.52709    1.01806    2.10902
1412  -3.09256   -4.61274    1.52018    1.01345    2.09802
1413  -3.09482   -4.61449    1.51968    1.01312    2.09055
1414  -3.09718   -4.61623    1.51905     1.0127    2.08306
1415  -3.08277   -4.61796    1.53518    1.02346    2.08449
1416  -3.07886   -4.61966     1.5408     1.0272    2.08031
1417  -3.06608   -4.62134    1.55526    1.03684    2.08104
1418  -3.06122   -4.62298    1.56176    1.04117    2.07775
1419  -3.07472   -4.62457    1.54985    1.03323    2.06423
1420  -3.09909   -4.62611    1.52702    1.01802    2.04511
1421  -3.07112    -4.6276    1.55648    1.03766    2.05433
1422  -3.06116   -4.62906    1.56791    1.04527    2.05372
1423  -3.06428   -4.63049    1.56621    1.04414    2.04654
1424   -3.0669   -4.63186    1.56496    1.04331    2.03982
1425  -3.05751   -4.63319    1.57568    1.05046     2.0386
1426   -3.0607   -4.63449    1.57378    1.04919    2.03176
1427  -3.05783   -4.63574    1.57791    1.05194    2.02786
1428  -3.05035   -4.63697    1.58662    1.05774    2.02603
1429  -3.06221   -4.63816    1.57595    1.05063     2.0148
1430  -3.06237   -4.63933    1.57696     1.0513    2.00966
1431  -3.04468   -4.64048     1.5958    1.06387    2.01369
1432  -3.01275   -4.64163    1.62888    1.08592    2.02573
1433  -3.01854   -4.64275    1.62421    1.08281    2.01761
1434  -3.00746   -4.64384    1.63639    1.09092     2.0186
1435  -3.01799   -4.64491    1.62691    1.08461    2.00847
1436  -3.00566   -4.64594    1.64027    1.09352    2.01066
1437  -3.00323   -4.64694    1.64372    1.09581    2.00727
1438  -3.00847   -4.64791    1.63944    1.09296    1.99976
1439  -2.98332   -4.64884    1.66552    1.11035     2.0086
1440   -3.0008   -4.64974    1.64894    1.09929    1.99492
1441  -3.02469   -4.65058    1.62588    1.08392     1.9777
1442  -3.02267   -4.65137     1.6287     1.0858    1.97489
1443  -3.02633   -4.65212    1.62579    1.08386    1.96919
1444  -3.03431   -4.65282    1.61851    1.07901    1.96097
1445  -3.02409   -4.65347    1.62938    1.08625     1.9631
1446  -3.04226   -4.65407    1.61181    1.07454    1.95036
1447  -3.04537    -4.6546    1.60923    1.07282     1.9455
1448  -3.05487   -4.65506    1.60019    1.06679    1.93805
1449  -3.05602   -4.65546    1.59945     1.0663    1.93459
1450  -3.08069    -4.6558     1.5751    1.05007    1.91919
1451  -3.08361   -4.65606    1.57245     1.0483    1.91586
1452  -3.07818   -4.65626    1.57808    1.05205    1.91733
1453  -3.08823    -4.6564    1.56817    1.04545    1.91043
1454   -3.1013   -4.65648    1.55518    1.03679    1.90206
1455  -3.10931    -4.6565    1.54719    1.03146    1.89673
1456  -3.10881   -4.65647    1.54766    1.03177    1.89625
1457  -3.11485   -4.65639    1.54154    1.02769    1.89212
1458  -3.11011   -4.65627    1.54616    1.03077    1.89395
1459  -3.11123   -4.65612    1.54488    1.02992    1.89245
1460  -3.11585   -4.65593    1.54008    1.02672    1.88997
1461    -3.123   -4.65571    1.53271    1.02181    1.88592
1462  -3.12631   -4.65548    1.52917    1.01945    1.88383
1463   -3.1241   -4.65523    1.53113    1.02075     1.8851
1464  -3.13743   -4.65498    1.51755     1.0117     1.8774
1465  -3.16107   -4.65474    1.49367   0.995777    1.86436
1466  -3.16721   -4.65451     1.4873   0.991535    1.86067
1467  -3.17545   -4.65431    1.47886   0.985905    1.85554
1468   -3.1647   -4.65415    1.48944   0.992963    1.86057
1469  -3.14505   -4.65402    1.50897    1.00598    1.87039
1470  -3.14898   -4.65391    1.50493    1.00329    1.86715
1471   -3.1179   -4.65382    1.53592    1.02394    1.88267
1472   -3.1086   -4.65374    1.54514    1.03009    1.88693
1473  -3.10552   -4.65366    1.54813    1.03209    1.88781
1474   -3.0956   -4.65356    1.55796    1.03864    1.89168
1475  -3.10462   -4.65344    1.54882    1.03255    1.88605
1476  -3.09018   -4.65331    1.56313    1.04209    1.89299
1477  -3.09087   -4.65315    1.56228    1.04152    1.89209
1478  -3.08634   -4.65296    1.56662    1.04442    1.89407
1479  -3.08205   -4.65275    1.57069    1.04713    1.89571
1480  -3.08211   -4.65249    1.57039    1.04693    1.89561
1481  -3.08725   -4.65221    1.56496     1.0433    1.89274
1482   -3.0996   -4.65189    1.55229    1.03486    1.88582
1483  -3.09348   -4.65156    1.55808    1.03872    1.88898
1484   -3.0785    -4.6512     1.5727    1.04847    1.89676
1485  -3.07092   -4.65082    1.57991    1.05327    1.90067
1486  -3.07888   -4.65042    1.57155     1.0477    1.89644
1487  -3.06959      -4.65    1.58041    1.05361    1.90147
1488  -3.06098   -4.64956    1.58859    1.05906    1.90642
1489  -3.07337   -4.64911    1.57574    1.05049    1.89999
1490  -3.09108   -4.64865    1.55757    1.03838    1.89083
1491  -3.11896    -4.6482    1.52924    1.01949    1.87663
1492  -3.12838   -4.64777    1.51939    1.01293    1.87195
1493   -3.1269   -4.64739    1.52049    1.01366    1.87319
1494  -3.15289   -4.64704    1.49415   0.996099    1.85916
1495  -3.15214   -4.64676    1.49461    0.99641    1.85883
1496  -3.14004   -4.64654     1.5065    1.00433    1.86488
1497  -3.14237   -4.64637      1.504    1.00267    1.86278
1498   -3.1314   -4.64627    1.51487    1.00991    1.86797
1499  -3.14003   -4.64622    1.50619    1.00413    1.86228
1500  -3.15585   -4.64622    1.49037   0.993581    1.85296
1501  -3.15247   -4.64628    1.49381   0.995873    1.85323
1502  -3.16632    -4.6464    1.48009   0.986725     1.8441
1503  -3.18414   -4.64658    1.46245   0.974964    1.83258
1504  -3.19358   -4.64682    1.45324   0.968826    1.82562
1505  -3.19226   -4.64713    1.45487   0.969912    1.82424
1506  -3.22168    -4.6475    1.42582   0.950547    1.80593
1507  -3.22083   -4.64793     1.4271     0.9514    1.80354
1508  -3.23001   -4.64843    1.41842   0.945612    1.79577
1509  -3.24087     -4.649    1.40813    0.93875    1.78649
1510  -3.23632   -4.64963    1.41331   0.942204    1.78542
1511  -3.24913   -4.65032    1.40119   0.934127    1.77508
1512  -3.25405   -4.65107    1.39702   0.931348    1.76858
1513  -3.24293   -4.65188    1.40895     0.9393    1.77081
1514  -3.24753   -4.65274    1.40522   0.936811    1.76436
1515  -3.26302   -4.65365    1.39063   0.927087    1.75162
1516  -3.27555   -4.65459    1.37904    0.91936    1.74037
1517  -3.27444   -4.65558    1.38114   0.920757    1.73601
1518  -3.29107   -4.65662    1.36554   0.910361    1.72176
1519  -3.27996   -4.65769    1.37773   0.918489    1.72231
1520  -3.28257   -4.65881    1.37624   0.917493    1.71541
1521  -3.25731   -4.65997    1.40266   0.935106    1.72355
1522  -3.24602   -4.66117    1.41515   0.943431    1.72362
1523  -3.25735   -4.66238    1.40503   0.936684      1.712
1524  -3.27733   -4.66359    1.38626   0.924171    1.69536
1525  -3.26714   -4.66481    1.39766   0.931775    1.69487
1526  -3.29124   -4.66604     1.3748   0.916536    1.67617
1527   -3.2994   -4.66728    1.36787   0.911915     1.6658
1528   -3.2842   -4.66853    1.38433   0.922888    1.66807
1529   -3.2888    -4.6698      1.381   0.920667    1.65952
1530  -3.25942   -4.67108    1.41166   0.941108    1.66906
1531  -3.24822   -4.67238    1.42416   0.949442    1.66876
1532   -3.2438   -4.67367    1.42988   0.953251    1.66479
1533  -3.23365   -4.67495    1.44129   0.960862    1.66385
1534  -3.24666    -4.6762    1.42954   0.953027    1.65079
1535  -3.24911   -4.67743    1.42832   0.952211    1.64316
1536  -3.22976   -4.67864    1.44887   0.965914    1.64757
1537  -3.23374   -4.67982    1.44608   0.964054    1.63951
1538  -3.22144   -4.68098    1.45954   0.973027    1.64059
1539   -3.2167   -4.68211    1.46542   0.976945    1.63728
1540  -3.20949   -4.68321    1.47372   0.982482    1.63566
1541  -3.19248   -4.68427    1.49179   0.994527    1.64004
1542  -3.18157    -4.6853    1.50373    1.00249    1.64056
1543  -3.18188   -4.68628     1.5044    1.00293    1.63552
1544  -3.16689   -4.68722    1.52033    1.01355    1.63879
1545  -3.16433    -4.6881    1.52377    1.01585    1.63573
1546   -3.1452   -4.68893    1.54374    1.02916    1.64183
1547  -3.16692   -4.68971    1.52279    1.01519    1.62584
1548  -3.16321   -4.69043    1.52721    1.01814    1.62424
1549  -3.17767   -4.69109    1.51342    1.00895    1.61305
1550  -3.19917   -4.69171    1.49255   0.995031    1.59866
1551  -3.21561   -4.69229    1.47668   0.984455    1.58665
1552  -3.20994   -4.69285    1.48291   0.988604    1.58722
1553   -3.2141   -4.69338    1.47929   0.986192    1.58232
1554  -3.21408    -4.6939    1.47982   0.986548     1.5801
1555  -3.22592   -4.69439    1.46847   0.978981    1.57117
1556  -3.22057   -4.69487     1.4743   0.982865    1.57189
1557  -3.22632   -4.69532    1.46901   0.979338    1.56714
1558   -3.2139   -4.69576    1.48186   0.987904    1.57163
1559  -3.21655   -4.69616    1.47961   0.986409    1.56818
1560  -3.21746   -4.69654    1.47908   0.986051    1.56617
1561  -3.19523   -4.69688    1.50164     1.0011     1.5771
1562  -3.21337   -4.69717     1.4838     0.9892    1.56613
1563  -3.19605   -4.69741    1.50135     1.0009    1.57427
1564  -3.16136   -4.69758    1.53622    1.02415    1.59266
1565   -3.1615   -4.69768    1.53618    1.02412    1.59267
1566   -3.1286   -4.69769    1.56909    1.04606    1.61087
1567  -3.11481   -4.69758    1.58277    1.05518    1.61912
1568   -3.1309   -4.69734    1.56644    1.04429    1.61204
1569  -3.12893   -4.69697    1.56804    1.04536    1.61466
1570  -3.13417   -4.69646    1.56228    1.04152    1.61445
1571  -3.11464    -4.6958    1.58116    1.05411    1.62784
1572  -3.11577     -4.695    1.57923    1.05282    1.63105
1573  -3.11645   -4.69404    1.57759    1.05172     1.6354
1574  -3.12193   -4.69292    1.57099    1.04732    1.63719
1575    -3.134   -4.69164    1.55763    1.03842     1.6362
1576  -3.15701   -4.69021     1.5332    1.02213    1.62962
1577  -3.16952   -4.68866    1.51913    1.01276    1.62944
1578   -3.1269   -4.68698    1.56007    1.04005    1.65866
1579  -3.15047   -4.68514    1.53467    1.02312    1.65379
1580  -3.16362   -4.68318    1.51956    1.01304    1.65446
1581  -3.16169   -4.68111    1.51943    1.01295     1.6635
1582  -3.18097   -4.67893    1.49797   0.998644    1.66208
1583  -3.18796   -4.67668    1.48872   0.992479    1.66752
1584  -3.21243   -4.67435    1.46192   0.974614    1.66374
1585  -3.21388   -4.67198     1.4581   0.972068    1.67198
1586  -3.22957   -4.66958    1.44002   0.960011      1.673
1587  -3.22835   -4.66718    1.43883    0.95922      1.683
1588  -3.22941   -4.66477    1.43536   0.956904    1.69148
1589  -3.21558   -4.66238     1.4468   0.964531    1.70874
1590  -3.23227   -4.65999    1.42772   0.951813    1.70939
1591  -3.21791   -4.65766    1.43975   0.959834    1.72628
1592  -3.20501   -4.65537    1.45035   0.966903    1.74205
1593  -3.20738   -4.65312    1.44574   0.963828    1.74992
1594  -3.20284   -4.65094    1.44811   0.965406    1.76173
1595  -3.18881   -4.64884    1.46003   0.973356    1.77781
1596  -3.18352   -4.64682    1.46329    0.97553    1.78907
1597  -3.18628   -4.64488     1.4586   0.972401    1.79608
1598  -3.19158   -4.64304    1.45146   0.967638    1.80101
1599  -3.18757   -4.64131    1.45374   0.969161    1.81078
1600  -3.18295   -4.63969    1.45674   0.971163    1.82074
1601  -3.17757   -4.63819    1.46062   0.973745    1.83019
1602    -3.178   -4.63679    1.45879   0.972529    1.83608
1603  -3.19896   -4.63551    1.43656   0.957705    1.83095
1604  -3.21127   -4.63436    1.42309   0.948727    1.82982
1605  -3.19706   -4.63335    1.43629   0.957527    1.84246
1606  -3.17848   -4.63245    1.45396   0.969309    1.85709
1607  -3.15854   -4.63165    1.47311   0.982073    1.87186
1608  -3.16733   -4.63094    1.46361   0.975738    1.87115
1609  -3.18554   -4.63032    1.44478   0.963185    1.86497
1610  -3.17994   -4.62978    1.44984    0.96656    1.87146
1611  -3.17781   -4.62931     1.4515   0.967665    1.87559
1612  -3.16129   -4.62891    1.46761    0.97841    1.88715
1613   -3.1643   -4.62855    1.46425   0.976169    1.88818
1614  -3.17002   -4.62823    1.45821   0.972139    1.88753
1615  -3.15649   -4.62793    1.47144   0.980961    1.89693
1616  -3.17356   -4.62765    1.45409   0.969394    1.89016
1617  -3.17588   -4.62737     1.4515   0.967665    1.89103
1618  -3.19249   -4.62709     1.4346   0.956401    1.88421
1619  -3.18195   -4.62681    1.44487   0.963243    1.89207
1620  -3.16539   -4.62651    1.46112   0.974081    1.90297
1621  -3.15109   -4.62617    1.47508   0.983389    1.91281
1622  -3.15505   -4.62578    1.47072   0.980483    1.91297
1623  -3.13996   -4.62531    1.48535   0.990233    1.92352
1624  -3.13429   -4.62477    1.49048   0.993653    1.92934
1625    -3.126   -4.62412    1.49812   0.998746    1.93697
1626  -3.13202   -4.62337    1.49135   0.994233    1.93643
1627  -3.10197    -4.6225    1.52053    1.01369    1.95597
1628  -3.12814   -4.62149    1.49335   0.995569    1.94623
1629  -3.14713   -4.62036    1.47323   0.982152    1.94013
1630  -3.16682   -4.61912     1.4523   0.968198    1.93411
1631  -3.18103   -4.61777    1.43674   0.957829    1.93135
1632  -3.18488   -4.61633    1.43145   0.954303    1.93457
1633  -3.18369   -4.61481    1.43112   0.954081    1.94046
1634  -3.19822    -4.6132    1.41498   0.943322    1.93839
1635   -3.1948   -4.61154    1.41674   0.944492    1.94628
1636   -3.1788    -4.6098      1.431   0.954001    1.96069
1637  -3.17623   -4.60801    1.43178    0.95452    1.96857
1638  -3.17931   -4.60616    1.42685   0.951232    1.97316
1639  -3.16286   -4.60427    1.44141   0.960939    1.98824
1640  -3.16572   -4.60234    1.43662   0.957749    1.99288
1641  -3.16627   -4.60039    1.43412   0.956081    1.99878
1642  -3.18055   -4.59843    1.41788   0.945257    1.99734
1643  -3.16298    -4.5965    1.43352   0.955677    2.01286
1644  -3.13923   -4.59457    1.45534    0.97023    2.03176
1645  -3.12831   -4.59266    1.46435   0.976232     2.0433
1646  -3.13932   -4.59076    1.45144   0.967628    2.04367
1647   -3.1352   -4.58891    1.45371   0.969137    2.05148
1648  -3.14826    -4.5871    1.43885   0.959232    2.05004
1649  -3.14848   -4.58537    1.43689   0.957928    2.05519
1650  -3.13056   -4.58372    1.45316   0.968774     2.0699
1651   -3.1372   -4.58214    1.44495   0.963298    2.07172
1652  -3.16059   -4.58065    1.42006   0.946707    2.06354
1653  -3.14043   -4.57928    1.43885   0.959232    2.07835
1654  -3.11968   -4.57801    1.45833    0.97222    2.09346
1655  -3.14529   -4.57683    1.43154    0.95436    2.08305
1656  -3.14046   -4.57577    1.43531   0.956872    2.08848
1657    -3.126   -4.57483    1.44883   0.965884    2.09882
1658  -3.14042     -4.574    1.43359   0.955724    2.09384
1659  -3.13636    -4.5733    1.43695   0.957965    2.09769
1660  -3.11598   -4.57273    1.45675   0.971168    2.10982
1661  -3.09837   -4.57227     1.4739   0.982603    2.12001
1662  -3.09134   -4.57193     1.4806   0.987063    2.12466
1663  -3.11329    -4.5717    1.45841   0.972273    2.11335
1664  -3.11754   -4.57158    1.45403   0.969355    2.11095
1665  -3.13368   -4.57158     1.4379   0.958601    2.10206
1666  -3.12071   -4.57171      1.451   0.967335    2.10805
1667  -3.11629   -4.57197    1.45568   0.970454    2.10897
1668  -3.09946   -4.57236     1.4729   0.981935    2.11627
1669  -3.10565   -4.57287    1.46721   0.978141    2.11059
1670  -3.13591   -4.57348    1.43757    0.95838    2.09257
1671  -3.16193   -4.57422    1.41229   0.941524    2.07599
1672  -3.18759   -4.57508    1.38749   0.924994    2.05903
1673  -3.20991   -4.57609    1.36618   0.910786    2.04394
1674  -3.22617   -4.57725    1.35108   0.900721    2.03121
1675  -3.20674   -4.57857    1.37183   0.914555    2.03644
1676  -3.19374   -4.58007    1.38633   0.924218    2.03805
1677  -3.18612   -4.58172    1.39559   0.930396    2.03583
1678  -3.17803   -4.58351    1.40548   0.936984    2.03371
1679  -3.16488   -4.58543    1.42055   0.947035    2.03395
1680  -3.17987   -4.58748    1.40761   0.938406    2.01872
1681  -3.18263   -4.58961    1.40698   0.937989    2.01036
1682  -3.19356   -4.59184    1.39828   0.932186    1.99686
1683  -3.19262   -4.59415    1.40153   0.934357     1.9892
1684  -3.18528   -4.59655    1.41127   0.940846      1.985
1685  -3.17029   -4.59903    1.42874   0.952495    1.98457
1686  -3.16272   -4.60156    1.43884   0.959228    1.98007
1687  -3.14474   -4.60414     1.4594   0.972934    1.98109
1688  -3.13634   -4.60673    1.47039    0.98026    1.97662
1689  -3.13378   -4.60933    1.47554   0.983696    1.96938
1690  -3.13035   -4.61189    1.48154   0.987691    1.96288
1691  -3.14297   -4.61441    1.47144    0.98096    1.94789
1692  -3.19037   -4.61687    1.42649   0.950996    1.91474
1693  -3.17325   -4.61924    1.44598   0.963988    1.91607
1694  -3.17149   -4.62157    1.45008   0.966718    1.90925
1695  -3.18681   -4.62384    1.43703   0.958019    1.89407
1696    -3.175   -4.62603    1.45102    0.96735    1.89362
1697  -3.16544   -4.62816    1.46272   0.975144     1.8918
1698  -3.17179   -4.63021    1.45842   0.972278    1.88197
1699  -3.15039   -4.63217    1.48178   0.987855    1.88711
1700  -3.14314   -4.63405    1.49092   0.993944    1.88505
1701  -3.15559   -4.63584    1.48025   0.986834    1.87281
1702  -3.16541   -4.63752    1.47211   0.981406     1.8622
1703  -3.15215    -4.6391    1.48695   0.991297    1.86423
1704  -3.15547   -4.64059    1.48512   0.990079    1.85757
1705  -3.15028   -4.64199    1.49171   0.994472    1.85563
1706  -3.18846    -4.6433    1.45484   0.969892    1.83103
1707  -3.18626   -4.64451    1.45826    0.97217    1.82854
1708  -3.22517   -4.64566    1.42048   0.946989    1.80383
1709  -3.19383   -4.64673     1.4529   0.968599    1.81715
1710  -3.21839   -4.64775    1.42937    0.95291    1.80074
1711  -3.22884   -4.64871    1.41987   0.946582    1.79241
1712  -3.20842   -4.64962    1.44119   0.960796    1.80018
1713   -3.2135   -4.65047    1.43697   0.957982    1.79499
1714  -3.21628   -4.65127    1.43498   0.956656    1.79077
1715  -3.18997     -4.652    1.46203   0.974686    1.80267
1716   -3.1872   -4.65266    1.46547   0.976978    1.80217
1717  -3.18954   -4.65325    1.46371   0.975808    1.79921
1718  -3.18165   -4.65375     1.4721   0.981399    1.80192
1719  -3.18249   -4.65416    1.47166   0.981108    1.80027
1720  -3.18112   -4.65447    1.47335   0.982232    1.80034
1721  -3.16531   -4.65469    1.48938   0.992918    1.80796
1722  -3.15209   -4.65481    1.50272    1.00182    1.81492
1723  -3.15276   -4.65482    1.50206    1.00138    1.81474
1724  -3.15038   -4.65472    1.50434     1.0029    1.81671
1725  -3.15833   -4.65452    1.49619   0.997459    1.81328
1726  -3.14466   -4.65421    1.50955    1.00637    1.82133
1727  -3.14011    -4.6538     1.5137    1.00913    1.82507
1728  -3.15385    -4.6533    1.49945   0.999634    1.81983
1729   -3.1401   -4.65272    1.51261    1.00841    1.82874
1730  -3.14681   -4.65205    1.50524     1.0035    1.82786
1731  -3.15552   -4.65132     1.4958   0.997199    1.82572
1732  -3.15172   -4.65054    1.49882   0.999215    1.83019
1733  -3.15363   -4.64972     1.4961   0.997397    1.83243
1734  -3.16273   -4.64888    1.48615   0.990765    1.82998
1735  -3.15533   -4.64803     1.4927   0.995136    1.83659
1736  -3.16305   -4.64718    1.48414   0.989424    1.83549
1737  -3.18476   -4.64636     1.4616   0.974397     1.8267
1738    -3.194   -4.64559    1.45158   0.967721    1.82394
1739    -3.189   -4.64488    1.45588   0.970589    1.82925
1740   -3.1809   -4.64425    1.46335   0.975565    1.83586
1741  -3.18847   -4.64371    1.45524   0.970157    1.83408
1742  -3.18479   -4.64327    1.45848   0.972317    1.83812
1743  -3.18937   -4.64294    1.45356   0.969043    1.83692
1744  -3.19576   -4.64272    1.44696   0.964643    1.83406
1745  -3.19031   -4.64265    1.45233   0.968222    1.83716
